scenario;environment;levy;flood;seed;destination_region;node_type;requested;fulfilled;unmet;fulfillment_rate;occupancy_person_hours
13_levy_on_flood_homes;13;True;homes;11;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;11;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;11;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;11;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;11;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;11;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;11;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;11;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;11;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;11;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;11;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;11;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;11;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;11;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;11;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;11;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;11;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;11;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;11;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;11;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;11;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;11;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;11;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;11;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;11;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;11;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;12;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;12;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_homes;13;True;homes;12;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;12;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;12;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_homes;13;True;homes;12;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;12;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;12;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_homes;13;True;homes;12;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;12;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;12;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;12;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;12;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;12;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;12;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;12;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;12;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;12;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;12;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;12;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;12;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;12;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;12;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;12;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;12;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;12;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;12;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;12;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;12;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;12;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;12;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;12;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;12;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;12;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;12;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;12;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;13;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;13;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_homes;13;True;homes;13;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;13;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;13;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_homes;13;True;homes;13;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;13;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;13;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_homes;13;True;homes;13;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;13;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;13;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;13;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;13;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;13;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;13;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;13;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;13;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;13;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;13;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;13;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;13;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;13;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;13;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;13;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;13;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;13;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;13;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;13;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;13;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;13;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;13;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;13;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;13;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;13;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;13;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;13;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;14;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;14;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_homes;13;True;homes;14;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;14;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;14;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_homes;13;True;homes;14;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;14;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;14;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_homes;13;True;homes;14;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;14;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;14;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;14;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;14;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;14;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;14;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;14;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;14;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;14;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;14;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;14;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;14;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;14;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;14;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;14;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;14;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;14;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;14;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;14;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;14;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;14;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;14;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;14;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;14;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;14;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;14;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;14;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;15;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;15;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_homes;13;True;homes;15;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;15;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;15;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_homes;13;True;homes;15;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;15;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;15;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_homes;13;True;homes;15;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;15;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;15;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;15;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;15;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;15;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;15;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;15;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;15;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;15;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;15;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;15;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;15;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;15;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;15;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;15;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;15;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;15;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;15;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;15;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;15;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;15;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;15;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;15;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;15;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;15;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;15;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;15;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;16;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;16;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_homes;13;True;homes;16;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;16;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;16;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_homes;13;True;homes;16;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;16;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;16;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_homes;13;True;homes;16;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;16;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;16;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;16;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;16;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;16;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;16;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;16;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;16;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;16;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;16;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;16;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;16;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;16;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;16;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;16;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;16;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;16;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;16;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;16;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;16;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;16;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;16;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;16;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;16;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;16;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;16;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;16;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;17;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;17;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_homes;13;True;homes;17;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_homes;13;True;homes;17;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;17;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_homes;13;True;homes;17;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_homes;13;True;homes;17;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;17;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_homes;13;True;homes;17;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_homes;13;True;homes;17;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;17;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_homes;13;True;homes;17;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_homes;13;True;homes;17;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;17;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_homes;13;True;homes;17;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_homes;13;True;homes;17;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;17;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_homes;13;True;homes;17;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_homes;13;True;homes;17;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;17;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_homes;13;True;homes;17;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_homes;13;True;homes;17;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;17;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_homes;13;True;homes;17;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_homes;13;True;homes;17;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;17;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_homes;13;True;homes;17;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_homes;13;True;homes;17;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;17;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_homes;13;True;homes;17;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_homes;13;True;homes;17;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;17;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_homes;13;True;homes;17;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_homes;13;True;homes;17;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;17;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_homes;13;True;homes;17;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_homes;13;True;homes;18;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
