scenario;environment;levy;flood;seed;origin_region;destination_region;node_type;trips;travelers;traveler_distance;mean_distance_per_traveler
13_levy_on_flood_homes;13;True;homes;24;Rio Branco;Santa Cecília;pharmacy;3.0;3.0;883.6311328788366;294.5437109596122
13_levy_on_flood_homes;13;True;homes;24;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_homes;13;True;homes;24;Santa Cecília;Rio Branco;marketplace;885.0;4027.0;404058.82564844016;100.33742876792654
13_levy_on_flood_homes;13;True;homes;24;Santa Cecília;Rio Branco;pharmacy;1274.0;2072.0;255613.74399693677;123.36570656222817
13_levy_on_flood_homes;13;True;homes;24;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_homes;13;True;homes;24;Santa Cecília;Santa Cecília;pharmacy;6157.0;8333.0;789106.7739202629;94.69660073446093
13_levy_on_flood_homes;13;True;homes;24;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_homes;13;True;homes;24;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_homes;13;True;homes;24;Santana;Azenha;pharmacy;1688.0;2351.0;331700.00400462054;141.08890004450043
13_levy_on_flood_homes;13;True;homes;24;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_homes;13;True;homes;24;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_homes;13;True;homes;24;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_homes;13;True;homes;24;Santana;Santana;marketplace;37944.0;136904.0;11316094.397721792;82.65714951879997
13_levy_on_flood_homes;13;True;homes;24;Santana;Santana;pharmacy;25528.0;34616.0;2826829.1130074323;81.66250037576359
13_levy_on_flood_homes;13;True;homes;24;Santana;Santana;restaurant;27360.0;142352.0;11430175.675069354;80.29515338786497
13_levy_on_flood_homes;13;True;homes;25;Azenha;Azenha;marketplace;26176.0;91400.0;7698222.132831872;84.22562508568788
13_levy_on_flood_homes;13;True;homes;25;Azenha;Azenha;pharmacy;16632.0;21793.0;1590104.4738718101;72.9640010036163
13_levy_on_flood_homes;13;True;homes;25;Azenha;Azenha;restaurant;20040.0;96512.0;8680902.751522578;89.94635642741399
13_levy_on_flood_homes;13;True;homes;25;Azenha;Cidade Baixa;marketplace;3.0;11.0;3878.5133181016186;352.5921198274199
13_levy_on_flood_homes;13;True;homes;25;Azenha;Cidade Baixa;pharmacy;580.0;615.0;47420.63217488892;77.10671898355922
13_levy_on_flood_homes;13;True;homes;25;Azenha;Cidade Baixa;restaurant;30.0;99.0;8706.772554081697;87.94719751597674
13_levy_on_flood_homes;13;True;homes;25;Azenha;Praia de Belas;marketplace;1123.0;2621.0;3515670.7802130827;1341.3471118706916
13_levy_on_flood_homes;13;True;homes;25;Azenha;Praia de Belas;pharmacy;256.0;256.0;282459.3983552101;1103.3570248250394
13_levy_on_flood_homes;13;True;homes;25;Azenha;Praia de Belas;restaurant;329.0;959.0;1055322.119239013;1100.4401660469373
13_levy_on_flood_homes;13;True;homes;25;Azenha;Santana;marketplace;1720.0;5448.0;493570.4792881263;90.59663716742406
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Bom Fim;marketplace;20259.0;72012.0;4940290.230249549;68.60370813544338
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Bom Fim;pharmacy;13844.0;18356.0;1202575.945165339;65.51405236246126
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Bom Fim;restaurant;14592.0;75064.0;3951475.903222613;52.64142469389605
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Farroupilha;marketplace;880.0;2712.0;406544.6159164805;149.9058318276108
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Independência;marketplace;1736.0;3640.0;246109.61706995836;67.61253216207648
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Independência;pharmacy;568.0;568.0;42625.61597393765;75.04509854566489
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Independência;restaurant;608.0;2280.0;134862.71628778984;59.15031416131133
13_levy_on_flood_homes;13;True;homes;25;Bom Fim;Rio Branco;marketplace;3.0;5.0;288.49944449692754;57.699888899385506
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Centro Histórico;marketplace;83232.0;244539.0;15152485.28757187;61.963471215519284
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Centro Histórico;pharmacy;52616.0;61128.0;3775971.271487681;61.77154939614712
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Centro Histórico;restaurant;57152.0;242576.0;14689240.260759126;60.555208515100944
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Cidade Baixa;marketplace;176.0;652.0;92031.19111558073;141.15213361285387
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Cidade Baixa;pharmacy;188.0;259.0;102273.65565052623;394.8789793456611
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Cidade Baixa;restaurant;133.0;627.0;139913.9963567758;223.14831954828676
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Floresta;marketplace;888.0;3088.0;294924.1465469989;95.50652414086751
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Independência;marketplace;856.0;1576.0;212786.9884902338;135.01712467654428
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Independência;restaurant;608.0;1744.0;239521.5047359784;137.34031234861146
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Praia de Belas;marketplace;1212.0;3472.0;2616076.8996775737;753.4783697228034
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Praia de Belas;pharmacy;657.0;725.0;309655.1846614843;427.1105995330818
13_levy_on_flood_homes;13;True;homes;25;Centro Histórico;Praia de Belas;restaurant;872.0;3556.0;1392617.1996442878;391.62463432066585
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Cidade Baixa;marketplace;33997.0;103449.0;7826154.568265158;75.65229792714437
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Cidade Baixa;pharmacy;20803.0;25019.0;1994585.1719264684;79.72281753573158
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Cidade Baixa;restaurant;23549.0;103386.0;6483881.65497134;62.715277261634455
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Praia de Belas;marketplace;463.0;1118.0;703525.9686997044;629.2718861356926
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Praia de Belas;pharmacy;438.0;484.0;189767.9110665879;392.08246088138
13_levy_on_flood_homes;13;True;homes;25;Cidade Baixa;Praia de Belas;restaurant;375.0;1247.0;918727.2927408675;736.7500342749539
13_levy_on_flood_homes;13;True;homes;25;Farroupilha;Farroupilha;pharmacy;616.0;680.0;158215.66664777134;232.67009801142845
13_levy_on_flood_homes;13;True;homes;25;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_on_flood_homes;13;True;homes;25;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_on_flood_homes;13;True;homes;25;Floresta;Centro Histórico;marketplace;8.0;13.0;6112.911370734094;470.2239515949303
13_levy_on_flood_homes;13;True;homes;25;Floresta;Centro Histórico;restaurant;608.0;1976.0;1270457.710805355;642.9441856302404
13_levy_on_flood_homes;13;True;homes;25;Floresta;Floresta;marketplace;16851.0;62365.0;11026444.62437666;176.80501281771282
13_levy_on_flood_homes;13;True;homes;25;Floresta;Floresta;pharmacy;12066.0;16577.0;2737627.1558132013;165.1461154499126
13_levy_on_flood_homes;13;True;homes;25;Floresta;Floresta;restaurant;12683.0;66597.0;10289581.59542438;154.50518184639517
13_levy_on_flood_homes;13;True;homes;25;Floresta;Independência;marketplace;855.0;1431.0;177248.95975405799;123.86370353183646
13_levy_on_flood_homes;13;True;homes;25;Floresta;Independência;pharmacy;623.0;927.0;138680.9361396797;149.6018728583384
13_levy_on_flood_homes;13;True;homes;25;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_on_flood_homes;13;True;homes;25;Floresta;Moinhos de Vento;restaurant;566.0;1980.0;383279.62008016155;193.57556569705127
13_levy_on_flood_homes;13;True;homes;25;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
13_levy_on_flood_homes;13;True;homes;25;Independência;Bom Fim;restaurant;1216.0;6216.0;326332.15018351615;52.49873715951032
13_levy_on_flood_homes;13;True;homes;25;Independência;Floresta;marketplace;2.0;4.0;1008.7771664843079;252.19429162107699
13_levy_on_flood_homes;13;True;homes;25;Independência;Floresta;pharmacy;1.0;1.0;238.42218411447766;238.42218411447766
13_levy_on_flood_homes;13;True;homes;25;Independência;Independência;marketplace;14889.0;47065.0;2676407.1370969615;56.86618797613856
13_levy_on_flood_homes;13;True;homes;25;Independência;Independência;pharmacy;9345.0;10937.0;662594.3460450582;60.582823996073714
13_levy_on_flood_homes;13;True;homes;25;Independência;Independência;restaurant;10944.0;45768.0;2861793.3977849544;62.52825987119722
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Floresta;marketplace;1755.0;4927.0;680752.7709453555;138.16780412935975
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Floresta;pharmacy;997.0;998.0;211058.33791592444;211.48130051695836
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Floresta;restaurant;773.0;3787.0;384283.2284987817;101.47431436461095
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Independência;pharmacy;624.0;976.0;184645.8054013473;189.18627602597059
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Independência;restaurant;608.0;3920.0;730483.8583676638;186.34792305297546
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Moinhos de Vento;marketplace;21160.0;76752.0;8752956.15060948;114.04205949824734
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Moinhos de Vento;pharmacy;15088.0;20000.0;1849646.09043966;92.482304521983
13_levy_on_flood_homes;13;True;homes;25;Moinhos de Vento;Moinhos de Vento;restaurant;15242.0;77980.0;8955537.125608653;114.8440257195262
13_levy_on_flood_homes;13;True;homes;25;Praia de Belas;Cidade Baixa;pharmacy;85.0;131.0;15790.682915500774;120.53956424046393
13_levy_on_flood_homes;13;True;homes;25;Praia de Belas;Praia de Belas;marketplace;2394.0;4965.0;646623.4275267448;130.23633988454074
13_levy_on_flood_homes;13;True;homes;25;Praia de Belas;Praia de Belas;pharmacy;1521.0;1583.0;278463.8024475397;175.90890868448497
13_levy_on_flood_homes;13;True;homes;25;Praia de Belas;Praia de Belas;restaurant;2120.0;6414.0;1086574.9423117377;169.4067574542778
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Bom Fim;marketplace;885.0;3668.0;234472.6752295618;63.923848208713686
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Bom Fim;pharmacy;1244.0;1964.0;125730.41719592265;64.01752403051051
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Independência;marketplace;856.0;1368.0;171590.74505113714;125.43183117773182
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Independência;pharmacy;344.0;344.0;44576.141039908165;129.58180534857024
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Independência;restaurant;608.0;1368.0;158075.7454692805;115.55244551847989
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Rio Branco;marketplace;33391.0;121646.0;10445096.56964944;85.86469402733702
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Rio Branco;pharmacy;20772.0;29348.0;2289334.442762539;78.00648912234357
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Rio Branco;restaurant;23712.0;125680.0;11256332.361105155;89.5634338089207
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Santa Cecília;pharmacy;4.0;4.0;1178.1748438384489;294.5437109596122
13_levy_on_flood_homes;13;True;homes;25;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_homes;13;True;homes;25;Santa Cecília;Rio Branco;marketplace;886.0;4029.0;404259.500505976;100.33742876792653
13_levy_on_flood_homes;13;True;homes;25;Santa Cecília;Rio Branco;pharmacy;1268.0;2060.0;253980.65499157432;123.29158009299725
13_levy_on_flood_homes;13;True;homes;25;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_homes;13;True;homes;25;Santa Cecília;Santa Cecília;pharmacy;6156.0;8332.0;788953.8583802319;94.68961334376283
13_levy_on_flood_homes;13;True;homes;25;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_homes;13;True;homes;25;Santa Cecília;Santana;marketplace;9.0;17.0;2312.4312772891453;136.02536925230265
13_levy_on_flood_homes;13;True;homes;25;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_homes;13;True;homes;25;Santana;Azenha;pharmacy;1688.0;2351.0;331700.00400462054;141.08890004450043
13_levy_on_flood_homes;13;True;homes;25;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_homes;13;True;homes;25;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_homes;13;True;homes;25;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_homes;13;True;homes;25;Santana;Santana;marketplace;37935.0;136887.0;11311916.36093176;82.63689291847845
13_levy_on_flood_homes;13;True;homes;25;Santana;Santana;pharmacy;25528.0;34616.0;2826031.275895436;81.63945215782978
13_levy_on_flood_homes;13;True;homes;25;Santana;Santana;restaurant;27360.0;142352.0;11427803.18379203;80.27848701663504
13_levy_on_flood_homes;13;True;homes;26;Azenha;Azenha;marketplace;26176.0;91400.0;7698223.12103662;84.22563589755602
13_levy_on_flood_homes;13;True;homes;26;Azenha;Azenha;pharmacy;16632.0;21793.0;1590104.4738718101;72.9640010036163
13_levy_on_flood_homes;13;True;homes;26;Azenha;Azenha;restaurant;20040.0;96512.0;8680902.751522578;89.94635642741399
13_levy_on_flood_homes;13;True;homes;26;Azenha;Cidade Baixa;marketplace;3.0;11.0;3878.5133181016186;352.5921198274199
13_levy_on_flood_homes;13;True;homes;26;Azenha;Cidade Baixa;pharmacy;578.0;613.0;47199.352344732666;76.99731214475149
13_levy_on_flood_homes;13;True;homes;26;Azenha;Cidade Baixa;restaurant;30.0;99.0;8706.772554081697;87.94719751597674
13_levy_on_flood_homes;13;True;homes;26;Azenha;Praia de Belas;marketplace;1127.0;2626.0;3520718.1497143293;1340.715213143309
13_levy_on_flood_homes;13;True;homes;26;Azenha;Praia de Belas;pharmacy;256.0;256.0;282459.3983552101;1103.3570248250394
13_levy_on_flood_homes;13;True;homes;26;Azenha;Praia de Belas;restaurant;334.0;968.0;1063624.6627530023;1098.7858086291346
13_levy_on_flood_homes;13;True;homes;26;Azenha;Santana;marketplace;1720.0;5448.0;493511.86798447766;90.58587885177637
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Bom Fim;marketplace;20257.0;72009.0;4939811.607488521;68.59991955850687
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Bom Fim;pharmacy;13840.0;18352.0;1202327.6578086491;65.51480262688803
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Bom Fim;restaurant;14599.0;75104.0;3954033.347659503;52.647440185070074
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Farroupilha;marketplace;880.0;2712.0;406544.6159164805;149.9058318276108
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Independência;marketplace;1736.0;3640.0;246109.61706995836;67.61253216207648
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Independência;pharmacy;570.0;570.0;42926.099100475316;75.30894579030758
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Independência;restaurant;615.0;2298.0;135771.0516530515;59.082267908203434
13_levy_on_flood_homes;13;True;homes;26;Bom Fim;Rio Branco;marketplace;1.0;2.0;115.39977779877101;57.699888899385506
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Centro Histórico;marketplace;83232.0;244539.0;15152795.261437709;61.96473880010022
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Centro Histórico;pharmacy;52616.0;61128.0;3775922.840817884;61.7707571132359
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Centro Histórico;restaurant;57152.0;242576.0;14688077.56374658;60.55041539042024
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Cidade Baixa;marketplace;217.0;782.0;157456.5832593236;201.3511294876261
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Cidade Baixa;pharmacy;193.0;265.0;105359.70489673893;397.5837920631658
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Cidade Baixa;restaurant;158.0;731.0;185013.47309011788;253.09640641602994
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Floresta;marketplace;888.0;3088.0;294924.1465469989;95.50652414086751
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Independência;marketplace;856.0;1576.0;212786.9884902338;135.01712467654428
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Independência;restaurant;608.0;1744.0;239521.5047359784;137.34031234861146
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Praia de Belas;marketplace;1214.0;3476.0;2620385.4744324083;753.8508269368264
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Praia de Belas;pharmacy;657.0;725.0;309655.1846614843;427.1105995330818
13_levy_on_flood_homes;13;True;homes;26;Centro Histórico;Praia de Belas;restaurant;872.0;3556.0;1392617.1996442878;391.62463432066585
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Cidade Baixa;marketplace;33956.0;103319.0;7786532.338906534;75.36399247869737
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Cidade Baixa;pharmacy;20800.0;25015.0;1992082.0469962058;79.63550057950053
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Cidade Baixa;restaurant;23524.0;103282.0;6453525.570010763;62.48451395219654
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Praia de Belas;marketplace;457.0;1109.0;695453.1386069229;627.09931344177
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Praia de Belas;pharmacy;438.0;484.0;189767.9110665879;392.08246088138
13_levy_on_flood_homes;13;True;homes;26;Cidade Baixa;Praia de Belas;restaurant;370.0;1238.0;910476.101427769;735.4411158544176
13_levy_on_flood_homes;13;True;homes;26;Farroupilha;Farroupilha;pharmacy;616.0;680.0;158215.66664777134;232.67009801142845
13_levy_on_flood_homes;13;True;homes;26;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_on_flood_homes;13;True;homes;26;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_on_flood_homes;13;True;homes;26;Floresta;Centro Histórico;marketplace;8.0;13.0;6112.911370734094;470.2239515949303
13_levy_on_flood_homes;13;True;homes;26;Floresta;Centro Histórico;restaurant;608.0;1976.0;1270457.710805355;642.9441856302404
13_levy_on_flood_homes;13;True;homes;26;Floresta;Floresta;marketplace;16857.0;62376.0;11027240.934625778;176.78659956755448
13_levy_on_flood_homes;13;True;homes;26;Floresta;Floresta;pharmacy;12070.0;16582.0;2738271.5728786546;165.13518109267005
13_levy_on_flood_homes;13;True;homes;26;Floresta;Floresta;restaurant;12687.0;66610.0;10291182.995001674;154.49906913378882
13_levy_on_flood_homes;13;True;homes;26;Floresta;Independência;marketplace;855.0;1431.0;177248.95975405799;123.86370353183646
13_levy_on_flood_homes;13;True;homes;26;Floresta;Independência;pharmacy;622.0;926.0;138531.33426682136;149.6018728583384
13_levy_on_flood_homes;13;True;homes;26;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_on_flood_homes;13;True;homes;26;Floresta;Moinhos de Vento;restaurant;568.0;1986.0;384441.07347434387;193.5755656970513
13_levy_on_flood_homes;13;True;homes;26;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
13_levy_on_flood_homes;13;True;homes;26;Independência;Bom Fim;restaurant;1209.0;6176.0;324377.42571092467;52.522251572364745
13_levy_on_flood_homes;13;True;homes;26;Independência;Floresta;marketplace;3.0;6.0;1513.1657497264619;252.19429162107699
13_levy_on_flood_homes;13;True;homes;26;Independência;Floresta;pharmacy;2.0;2.0;476.8443682289553;238.42218411447766
13_levy_on_flood_homes;13;True;homes;26;Independência;Independência;marketplace;14889.0;47065.0;2676407.1370969615;56.86618797613856
13_levy_on_flood_homes;13;True;homes;26;Independência;Independência;pharmacy;9344.0;10936.0;662543.8096626146;60.58374265386015
13_levy_on_flood_homes;13;True;homes;26;Independência;Independência;restaurant;10937.0;45750.0;2861289.598104175;62.54184913888908
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Floresta;marketplace;1748.0;4914.0;677338.659301431;137.83855500639623
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Floresta;pharmacy;992.0;992.0;208846.7098285231;210.53095748843054
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Floresta;restaurant;769.0;3774.0;380497.925894956;100.82086006755591
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Independência;pharmacy;624.0;976.0;184645.8054013473;189.18627602597059
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Independência;restaurant;608.0;3920.0;730483.8583676638;186.34792305297546
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Moinhos de Vento;marketplace;21160.0;76752.0;8749878.351926658;114.00195893171069
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Moinhos de Vento;pharmacy;15088.0;20000.0;1848319.247275975;92.41596236379876
13_levy_on_flood_homes;13;True;homes;26;Moinhos de Vento;Moinhos de Vento;restaurant;15240.0;77974.0;8951358.702343307;114.79927542954456
13_levy_on_flood_homes;13;True;homes;26;Praia de Belas;Cidade Baixa;pharmacy;85.0;131.0;15790.682915500774;120.53956424046393
13_levy_on_flood_homes;13;True;homes;26;Praia de Belas;Praia de Belas;marketplace;2394.0;4965.0;646623.4275267448;130.23633988454074
13_levy_on_flood_homes;13;True;homes;26;Praia de Belas;Praia de Belas;pharmacy;1521.0;1583.0;278463.8024475397;175.90890868448497
13_levy_on_flood_homes;13;True;homes;26;Praia de Belas;Praia de Belas;restaurant;2120.0;6414.0;1086574.9423117377;169.4067574542778
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Bom Fim;marketplace;887.0;3671.0;234664.44677418796;63.92384820871369
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Bom Fim;pharmacy;1248.0;1968.0;125981.66362251862;64.01507297892206
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Independência;marketplace;856.0;1368.0;171590.74505113714;125.43183117773182
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Independência;pharmacy;344.0;344.0;44576.141039908165;129.58180534857024
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Independência;restaurant;608.0;1368.0;158075.7454692805;115.55244551847989
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Rio Branco;marketplace;33391.0;121646.0;10440920.02460563;85.83036042784498
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Rio Branco;pharmacy;20760.0;29328.0;2285228.0805412023;77.91966995844253
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Rio Branco;restaurant;23712.0;125680.0;11255791.972654311;89.55913409177523
13_levy_on_flood_homes;13;True;homes;26;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_homes;13;True;homes;26;Santa Cecília;Rio Branco;marketplace;888.0;4032.0;404560.51279227977;100.33742876792653
13_levy_on_flood_homes;13;True;homes;26;Santa Cecília;Rio Branco;pharmacy;1280.0;2080.0;256639.49767892342;123.3843738840978
13_levy_on_flood_homes;13;True;homes;26;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_homes;13;True;homes;26;Santa Cecília;Santa Cecília;pharmacy;6160.0;8336.0;789541.4179837775;94.71466146638406
13_levy_on_flood_homes;13;True;homes;26;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_homes;13;True;homes;26;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_homes;13;True;homes;26;Santana;Azenha;pharmacy;1688.0;2351.0;331700.00400462054;141.08890004450043
13_levy_on_flood_homes;13;True;homes;26;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_homes;13;True;homes;26;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_homes;13;True;homes;26;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_homes;13;True;homes;26;Santana;Santana;marketplace;37944.0;136904.0;11313323.10598422;82.63690692736677
13_levy_on_flood_homes;13;True;homes;26;Santana;Santana;pharmacy;25528.0;34616.0;2825739.8064352926;81.6310320786715
13_levy_on_flood_homes;13;True;homes;26;Santana;Santana;restaurant;27360.0;142352.0;11427608.901566833;80.2771222151205
13_levy_on_flood_homes;13;True;homes;27;Azenha;Azenha;marketplace;26176.0;91400.0;7699067.36761372;84.23487273100349
13_levy_on_flood_homes;13;True;homes;27;Azenha;Azenha;pharmacy;16632.0;21793.0;1590104.4738718101;72.9640010036163
13_levy_on_flood_homes;13;True;homes;27;Azenha;Azenha;restaurant;20040.0;96512.0;8682318.931759875;89.9610300455889
13_levy_on_flood_homes;13;True;homes;27;Azenha;Cidade Baixa;marketplace;3.0;11.0;3878.5133181016186;352.5921198274199
13_levy_on_flood_homes;13;True;homes;27;Azenha;Cidade Baixa;pharmacy;578.0;613.0;47199.352344732666;76.99731214475149
13_levy_on_flood_homes;13;True;homes;27;Azenha;Cidade Baixa;restaurant;30.0;99.0;8706.772554081697;87.94719751597674
13_levy_on_flood_homes;13;True;homes;27;Azenha;Praia de Belas;marketplace;1123.0;2621.0;3515670.7802130827;1341.3471118706916
13_levy_on_flood_homes;13;True;homes;27;Azenha;Praia de Belas;pharmacy;256.0;256.0;282459.3983552101;1103.3570248250394
13_levy_on_flood_homes;13;True;homes;27;Azenha;Praia de Belas;restaurant;329.0;959.0;1055322.119239013;1100.4401660469373
13_levy_on_flood_homes;13;True;homes;27;Azenha;Santana;marketplace;1720.0;5448.0;493658.3962435992;90.6127746408956
13_levy_on_flood_homes;13;True;homes;27;Bom Fim;Bom Fim;marketplace;20256.0;72008.0;4939921.714622099;68.60240132515969
13_levy_on_flood_homes;13;True;homes;27;Bom Fim;Bom Fim;pharmacy;13842.0;18354.0;1202434.9767751978;65.51351077559103
