scenario;environment;levy;flood;seed;node_type;population;requested;fulfilled;unmet;fulfillment_rate;trips;travelers;travelers_per_capita;traveler_distance;distance_per_requested_visit;mean_distance_per_traveler;occupancy_person_hours;occupancy_per_requested_visit;peak_hourly_occupancy
13_levy_on_flood_homes;13;True;homes;19;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91609321.45490678;86.80056988336818;86.80056988336818;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;20;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96855222.27428189;91.77110315925894;91.77110315925894;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;20;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22704866.703031078;86.06326645476801;86.06326645476801;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;20;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91667349.23825899;86.85555167543963;86.85555167543963;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;21;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96935115.27857405;91.84680242426951;91.84680242426951;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;21;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22701917.396144282;86.05208704606348;86.05208704606348;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;21;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91541361.38151655;86.73617716649284;86.73617716649284;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;22;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96836088.22183727;91.75297349046548;91.75297349046548;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;22;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22702949.06712894;86.05599761625126;86.05599761625126;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;22;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91668523.01910777;86.85666384224727;86.85666384224727;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;23;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96817458.71772861;91.73532188528388;91.73532188528388;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;23;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22693328.01124729;86.01952880510389;86.01952880510389;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;23;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91611921.50447513;86.80303345127453;86.80303345127453;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;24;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96838592.3888313;91.75534620886043;91.75534620886043;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;24;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22703423.75888415;86.05779694515931;86.05779694515931;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;24;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91658458.97060461;86.84712807523651;86.84712807523651;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;25;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96830475.16253944;91.74765507157423;91.74765507157423;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;25;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22706166.810769446;86.06819454001821;86.06819454001821;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;25;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91659553.4359656;86.84816508998067;86.84816508998067;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;26;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96847381.408895;91.76367387615596;91.76367387615596;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;26;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22701598.09229064;86.05087671820753;86.05087671820753;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;26;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91668257.19500177;86.85641197176594;86.85641197176594;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;27;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96843938.37824568;91.76041157688618;91.76041157688618;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;27;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22704111.39255571;86.06040343480194;86.06040343480194;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;27;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91654859.97471304;86.8437179976436;86.8437179976436;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;28;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96867461.40696837;91.78269983605114;91.78269983605114;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;28;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22715162.284779295;86.10229207015229;86.10229207015229;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;28;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91719032.81177731;86.90452227759836;86.90452227759836;1055400.0;1.0;5367.0
13_levy_on_flood_homes;13;True;homes;29;marketplace;131925;1055400.0;1055400.0;0.0;1.0;321280.0;1055400.0;8.0;96918442.2096528;91.83100455718476;91.83100455718476;1055400.0;1.0;2075.0
13_levy_on_flood_homes;13;True;homes;29;pharmacy;131925;263816.0;263816.0;0.0;1.0;206424.0;263816.0;1.9997422778093614;22693581.759106014;86.02049064160633;86.02049064160633;263816.0;1.0;685.0
13_levy_on_flood_homes;13;True;homes;29;restaurant;131925;1055400.0;1055400.0;0.0;1.0;222632.0;1055400.0;8.0;91613978.7008737;86.80498266143046;86.80498266143046;1055400.0;1.0;5367.0
13_levy_on_flood_both;13;True;both;0;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83144509.37141047;78.78009226019563;81.5367673919755;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;0;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19635000.344805125;74.42687458230405;77.24992758849267;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;0;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79683300.07312918;75.50056857412278;78.32991578814166;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;1;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83173754.90165143;78.80780263563713;81.56544740962838;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;1;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19637599.415851124;74.43672641481609;77.26015310652552;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;1;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79667422.80298325;75.48552473278686;78.31430818614308;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;2;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83130618.27601826;78.76693033543515;81.5231449047857;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;2;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19630208.989311066;74.40871285028605;77.23107697181496;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;2;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79665634.14326097;75.48382996329445;78.31254990598535;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;3;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83141675.55197817;78.77740719346046;81.53398836931207;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;3;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19632567.322115175;74.41765215951715;77.24035535404809;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;3;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79671110.002177;75.48901838371897;78.31793275995058;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;4;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83134952.35563795;78.77103691078071;81.52739517752747;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;4;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19629905.672302052;74.40756312089506;77.22988363254471;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;4;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79660920.09116445;75.47936336096689;78.30791591990041;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;5;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83141119.61742637;78.77688044099523;81.53344318471025;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;5;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19632734.737050913;74.41828674929084;77.24101401416706;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;5;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79663443.83896352;75.48175463233231;78.31039680300127;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;6;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83151283.8533068;78.78651113635286;81.54341087762185;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;6;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19636970.600102667;74.43434287572651;77.25767915846431;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;6;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79664733.8613789;75.48297693896048;78.31166491497791;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;7;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83142331.8866435;78.77802907584186;81.53463201261869;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;7;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19630735.02411898;74.41070679609643;77.23314654910584;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;7;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79658567.75426519;75.47713450280953;78.30560353636389;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;8;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83140539.51123743;78.77633078570913;81.53287429587144;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;8;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19671892.59262531;74.56671541007864;77.39507265712722;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;8;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79673462.2005684;75.491247110639;78.32024500733172;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;9;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83141044.34338754;78.7768091182372;81.53336936622433;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;9;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19631369.07482794;74.413110178412;77.2356410930577;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;9;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79668354.92655608;75.48640792737928;78.31522447802477;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;10;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83130373.92287616;78.76669880886504;81.52290527663155;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;10;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19632028.25268768;74.41560880571187;77.23823449468941;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;10;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79661633.25409457;75.48003908858686;78.30861697008544;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;11;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83130686.19464725;78.76699468888313;81.52321151009127;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;11;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19632134.896743286;74.41601304220853;77.23865406410263;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;11;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79663752.30293116;75.48204690442596;78.31070002784996;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;12;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83135457.07935727;78.7715151405697;81.52789014154625;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;12;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19629105.000405338;74.40452815752394;77.2267335513144;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;12;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79663175.00813174;75.48149991295409;78.3101325381378;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;13;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83140728.75278679;78.77651009360127;81.53305987811021;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;13;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19629803.38459519;74.40717539722833;77.22948120230231;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;13;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79667629.97257501;75.48572102764355;78.31451183705438;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;14;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83137069.4803238;78.77304290347149;81.52947136396907;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;14;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19630519.413520623;74.40988951966759;77.23229827292465;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;14;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79664967.89023162;75.48319868318328;78.31189496895797;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;15;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83141817.9743136;78.77754213977033;81.53412803766689;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;15;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19630707.550109;74.41060265529384;77.23303845818432;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;15;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79661007.55172727;75.47944623055454;78.30800189498571;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;16;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83126801.2796729;78.76331370065654;81.5194017166245;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;16;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19632310.88835317;74.41668014204282;77.23934646740697;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;16;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79670574.29085833;75.48851079293;78.31740614744281;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;17;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83129072.02472807;78.76546524988447;81.52162855292157;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;17;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19631801.372316338;74.4147488109756;77.2373418798715;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;17;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79670518.63129324;75.48845805504381;78.31735143322989;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;18;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83140140.79317567;78.77595299713443;81.53248328770863;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;18;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19630676.9480382;74.41048665751207;77.23291806054176;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;18;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79668439.8970969;75.48648843765103;78.31530800537995;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;19;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83134139.04651731;78.77026629383865;81.52659759513641;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;19;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19632031.526398845;74.41562121478168;77.2382473744422;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;19;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79666338.31813037;75.4844971746545;78.31324212076775;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;20;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83145620.83133706;78.78114537742758;81.53785735991427;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;20;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19631998.887356244;74.4154974958162;77.2381189627471;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;20;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79667314.31581856;75.48542194032458;78.31420154158309;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;21;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83227095.09117587;78.85834289480374;81.61775617491882;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;21;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19628159.506634526;74.40094424384618;77.22301369778509;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;21;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79535188.84712689;75.36023199462468;78.18432016334462;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;22;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83137368.15617028;78.7733259012415;81.52976426440475;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;22;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19628868.500749152;74.40363170068969;77.22580309137072;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;22;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79663152.10937442;75.4814782161971;78.31011002830536;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;23;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83136184.10236384;78.77220400072375;81.52860310631355;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;23;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19631217.77789463;74.4125366842596;77.23504584595113;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;23;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79663840.672426;75.48213063523403;78.31078689642949;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;24;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83142684.31987375;78.77836300916596;81.53497763094674;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;24;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19631037.027694404;74.41185154689028;77.23433472093795;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;24;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79667347.7487253;75.48545361827297;78.31423440664724;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;25;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83150813.94785702;78.78606589715466;81.54295005860152;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;25;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19638682.085568156;74.44083029675288;77.26441265100091;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;25;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79675542.99197763;75.49321867725756;78.32229045745375;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;26;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83130965.86706518;78.76725968075154;81.52348577456236;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;26;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19629117.879409496;74.40457697565536;77.22678422114487;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;26;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79665957.86544046;75.48413669266672;78.31286812989218;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;27;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83135735.13426675;78.77177859983584;81.5281628197862;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;27;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19629464.945466675;74.40589253671754;77.22814968217439;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;27;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79664137.75706287;75.48241212532014;78.31107893522014;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;28;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83132905.83562383;78.76909781658502;81.52538823049493;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;28;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19629679.282552924;74.40670498587244;77.22899294798043;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;28;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79664236.92388481;75.48250608668259;78.31117641773912;1017278.0;0.9638790979723327;5367.0
13_levy_on_flood_both;13;True;both;29;marketplace;131925;1055400.0;1019718.0;35682.0;0.9661910176236498;309674.0;1019718.0;7.729528140989198;83160965.432497;78.79568451060925;81.55290524683981;1019718.0;0.9661910176236498;2075.0
13_levy_on_flood_both;13;True;both;29;pharmacy;131925;263816.0;254175.0;9641.0;0.9634555902598781;198756.0;254175.0;1.9266628766344513;19631953.47183176;74.41532534733209;77.23794028457465;254175.0;0.9634555902598781;685.0
13_levy_on_flood_both;13;True;both;29;restaurant;131925;1055400.0;1017278.0;38122.0;0.9638790979723327;213975.0;1017278.0;7.711032783778662;79676719.01011121;75.49433296391057;78.323446501459;1017278.0;0.9638790979723327;5367.0
94_levy_off_flood_none;94;False;none;0;marketplace;1331414;10651312.0;10651312.0;0.0;1.0;2351280.0;10651312.0;8.0;969175639.7799306;90.99119805897439;90.99119805897439;10651312.0;1.0;20985.0
