Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
125;5;5;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
125;5;5;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
125;5;5;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
125;5;5;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
125;5;5;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
125;5;5;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
125;5;5;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
125;5;5;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
126;6;5;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
126;6;5;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
126;6;5;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
126;6;5;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
126;6;5;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
126;6;5;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
126;6;5;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
126;6;5;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
126;6;5;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
126;6;5;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
126;6;5;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
126;6;5;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
126;6;5;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
127;7;5;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
127;7;5;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
127;7;5;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
127;7;5;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
127;7;5;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
127;7;5;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
127;7;5;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
127;7;5;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
127;7;5;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
127;7;5;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
127;7;5;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
127;7;5;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
127;7;5;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
128;8;5;Azenha;13645;12894;751;0;-1;1;12172;529;944;-7;-504;511
128;8;5;Bom Fim;11314;10609;705;-1;-3;2;10076;445;793;-7;-423;429
128;8;5;Centro;40698;38647;2051;5;0;5;36484;1515;2699;-17;-1432;1454
128;8;5;Cidade Baixa;15352;14490;862;-1;-2;1;13711;589;1052;-9;-561;569
128;8;5;Farroupilha;99;57;42;0;0;0;0;35;64;0;-35;35
128;8;5;Floresta;11485;10893;592;-1;-2;1;10247;445;793;-7;-423;429
128;8;5;Independência;7584;7119;465;-2;-3;1;6719;310;555;-6;-296;300
128;8;5;Menino Deus;32755;31050;1705;2;-1;3;29373;1215;2167;-15;-1155;1172
128;8;5;Moinhos de Vento;11885;11283;602;1;0;1;10611;457;817;-5;-436;442
128;8;5;Praia de Belas;1511;1461;50;-3;-3;0;1271;86;154;-4;-83;84
128;8;5;Rio Branco;17788;16781;1007;1;-1;2;15916;672;1200;-8;-640;649
128;8;5;Santa Cecília;5183;4900;283;-3;-3;0;4569;221;393;-6;-210;213
128;8;5;Santana;21190;20029;1161;2;0;2;18977;795;1418;-9;-756;767
129;9;5;Azenha;13645;12894;751;0;0;0;12172;529;944;0;0;0
129;9;5;Bom Fim;11314;10609;705;0;0;0;10076;445;793;0;0;0
129;9;5;Centro;40698;38647;2051;0;0;0;36484;1515;2699;0;0;0
129;9;5;Cidade Baixa;15352;14490;862;0;0;0;13711;589;1052;0;0;0
129;9;5;Farroupilha;99;57;42;0;0;0;0;35;64;0;0;0
129;9;5;Floresta;11485;10893;592;0;0;0;10247;445;793;0;0;0
129;9;5;Independência;7584;7119;465;0;0;0;6719;310;555;0;0;0
129;9;5;Menino Deus;32755;31050;1705;0;0;0;29373;1215;2167;0;0;0
129;9;5;Moinhos de Vento;11885;11283;602;0;0;0;10611;457;817;0;0;0
129;9;5;Praia de Belas;1511;1461;50;0;0;0;1271;86;154;0;0;0
129;9;5;Rio Branco;17788;16781;1007;0;0;0;15916;672;1200;0;0;0
129;9;5;Santa Cecília;5183;4900;283;0;0;0;4569;221;393;0;0;0
129;9;5;Santana;21190;20029;1161;0;0;0;18977;795;1418;0;0;0
130;10;5;Azenha;13645;12893;752;0;-1;1;12165;536;944;-7;7;0
130;10;5;Bom Fim;11313;10606;707;-1;-3;2;10069;451;793;-7;6;0
130;10;5;Centro;40703;38647;2056;5;0;5;36466;1538;2699;-18;23;0
130;10;5;Cidade Baixa;15351;14488;863;-1;-2;1;13702;597;1052;-9;8;0
130;10;5;Farroupilha;99;57;42;0;0;0;0;35;64;0;0;0
130;10;5;Floresta;11484;10891;593;-1;-2;1;10240;451;793;-7;6;0
130;10;5;Independência;7582;7116;466;-2;-3;1;6713;314;555;-6;4;0
130;10;5;Menino Deus;32757;31049;1708;2;-1;3;29358;1232;2167;-15;17;0
130;10;5;Moinhos de Vento;11886;11283;603;1;0;1;10606;463;817;-5;6;0
130;10;5;Praia de Belas;1508;1458;50;-3;-3;0;1267;87;154;-4;1;0
130;10;5;Rio Branco;17789;16780;1009;1;-1;2;15908;681;1200;-8;9;0
130;10;5;Santa Cecília;5180;4897;283;-3;-3;0;4563;224;393;-6;3;0
130;10;5;Santana;21192;20029;1163;2;0;2;18968;806;1418;-9;11;0
131;11;5;Azenha;13645;12893;752;0;0;0;12165;536;944;0;0;0
131;11;5;Bom Fim;11313;10606;707;0;0;0;10069;451;793;0;0;0
131;11;5;Centro;40703;38647;2056;0;0;0;36466;1538;2699;0;0;0
131;11;5;Cidade Baixa;15351;14488;863;0;0;0;13702;597;1052;0;0;0
131;11;5;Farroupilha;99;57;42;0;0;0;0;35;64;0;0;0
131;11;5;Floresta;11484;10891;593;0;0;0;10240;451;793;0;0;0
131;11;5;Independência;7582;7116;466;0;0;0;6713;314;555;0;0;0
131;11;5;Menino Deus;32757;31049;1708;0;0;0;29358;1232;2167;0;0;0
131;11;5;Moinhos de Vento;11886;11283;603;0;0;0;10606;463;817;0;0;0
131;11;5;Praia de Belas;1508;1458;50;0;0;0;1267;87;154;0;0;0
131;11;5;Rio Branco;17789;16780;1009;0;0;0;15908;681;1200;0;0;0
131;11;5;Santa Cecília;5180;4897;283;0;0;0;4563;224;393;0;0;0
131;11;5;Santana;21192;20029;1163;0;0;0;18968;806;1418;0;0;0
132;12;5;Azenha;13645;12892;753;0;-1;1;12157;544;944;-8;8;0
132;12;5;Bom Fim;11311;10602;709;-2;-4;2;10061;457;793;-8;6;0
132;12;5;Centro;40708;38647;2061;5;0;5;36448;1561;2699;-18;23;0
132;12;5;Cidade Baixa;15350;14486;864;-1;-2;1;13693;605;1052;-9;8;0
132;12;5;Farroupilha;100;57;43;1;0;1;0;36;64;0;1;0
132;12;5;Floresta;11483;10889;594;-1;-2;1;10233;457;793;-7;6;0
132;12;5;Independência;7580;7113;467;-2;-3;1;6706;319;555;-7;5;0
132;12;5;Menino Deus;32759;31048;1711;2;-1;3;29343;1249;2167;-15;17;0
132;12;5;Moinhos de Vento;11887;11283;604;1;0;1;10600;470;817;-6;7;0
132;12;5;Praia de Belas;1505;1455;50;-3;-3;0;1263;88;154;-4;1;0
132;12;5;Rio Branco;17790;16779;1011;1;-1;2;15899;691;1200;-9;10;0
132;12;5;Santa Cecília;5177;4894;283;-3;-3;0;4557;227;393;-6;3;0
132;12;5;Santana;21194;20029;1165;2;0;2;18959;817;1418;-9;11;0
133;13;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
133;13;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
133;13;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
133;13;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
133;13;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
133;13;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
133;13;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
133;13;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
133;13;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
133;13;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
133;13;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
133;13;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
133;13;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
134;14;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
134;14;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
134;14;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
134;14;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
134;14;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
134;14;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
134;14;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
134;14;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
134;14;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
134;14;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
134;14;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
134;14;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
134;14;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
135;15;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
135;15;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
135;15;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
135;15;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
135;15;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
135;15;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
135;15;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
135;15;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
135;15;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
135;15;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
135;15;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
135;15;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
135;15;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
136;16;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
136;16;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
136;16;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
136;16;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
136;16;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
136;16;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
136;16;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
136;16;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
136;16;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
136;16;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
136;16;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
136;16;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
136;16;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
137;17;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
137;17;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
137;17;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
137;17;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
137;17;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
137;17;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
137;17;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
137;17;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
137;17;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
137;17;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
137;17;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
137;17;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
137;17;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
138;18;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
138;18;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
138;18;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
138;18;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
138;18;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
138;18;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
138;18;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
138;18;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
138;18;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
138;18;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
138;18;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
138;18;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
138;18;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
139;19;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
139;19;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
139;19;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
139;19;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
139;19;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
139;19;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
139;19;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
139;19;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
139;19;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
139;19;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
139;19;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
139;19;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
139;19;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
140;20;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
140;20;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
140;20;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
140;20;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
140;20;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
140;20;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
140;20;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
140;20;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
140;20;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
140;20;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
140;20;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
140;20;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
140;20;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
141;21;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
141;21;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
141;21;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
141;21;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
141;21;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
141;21;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
141;21;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
141;21;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
141;21;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
141;21;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
141;21;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
141;21;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
141;21;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
142;22;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
142;22;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
142;22;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
142;22;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
142;22;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
142;22;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
142;22;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
142;22;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
142;22;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
142;22;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
142;22;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
142;22;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
142;22;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
143;23;5;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
143;23;5;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
143;23;5;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
143;23;5;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
143;23;5;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
143;23;5;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
143;23;5;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
143;23;5;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
143;23;5;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
143;23;5;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
143;23;5;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
143;23;5;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
143;23;5;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
144;0;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
144;0;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
144;0;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
144;0;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
144;0;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
144;0;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
144;0;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
144;0;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
144;0;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
144;0;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
144;0;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
144;0;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
144;0;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
145;1;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
145;1;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
145;1;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
145;1;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
145;1;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
145;1;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
145;1;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
145;1;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
145;1;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
145;1;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
145;1;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
145;1;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
145;1;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
146;2;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
146;2;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
146;2;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
146;2;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
146;2;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
146;2;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
146;2;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
146;2;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
146;2;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
146;2;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
146;2;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
146;2;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
146;2;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
147;3;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
147;3;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
147;3;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
147;3;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
147;3;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
147;3;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
147;3;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
147;3;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
147;3;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
147;3;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
147;3;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
147;3;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
147;3;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
148;4;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
148;4;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
148;4;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
148;4;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
148;4;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
148;4;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
148;4;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
148;4;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
148;4;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
148;4;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
148;4;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
148;4;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
148;4;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
149;5;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
149;5;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
149;5;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
149;5;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
149;5;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
149;5;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
149;5;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
149;5;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
149;5;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
149;5;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
149;5;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
149;5;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
149;5;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
150;6;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
150;6;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
150;6;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
150;6;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
150;6;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
150;6;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
150;6;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
150;6;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
150;6;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
150;6;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
150;6;6;Rio Branco;17790;16779;1011;0;0;0;15899;691;1200;0;0;0
150;6;6;Santa Cecília;5177;4894;283;0;0;0;4557;227;393;0;0;0
150;6;6;Santana;21194;20029;1165;0;0;0;18959;817;1418;0;0;0
151;7;6;Azenha;13645;12892;753;0;0;0;12157;544;944;0;0;0
151;7;6;Bom Fim;11311;10602;709;0;0;0;10061;457;793;0;0;0
151;7;6;Centro;40708;38647;2061;0;0;0;36448;1561;2699;0;0;0
151;7;6;Cidade Baixa;15350;14486;864;0;0;0;13693;605;1052;0;0;0
151;7;6;Farroupilha;100;57;43;0;0;0;0;36;64;0;0;0
151;7;6;Floresta;11483;10889;594;0;0;0;10233;457;793;0;0;0
151;7;6;Independência;7580;7113;467;0;0;0;6706;319;555;0;0;0
151;7;6;Menino Deus;32759;31048;1711;0;0;0;29343;1249;2167;0;0;0
151;7;6;Moinhos de Vento;11887;11283;604;0;0;0;10600;470;817;0;0;0
151;7;6;Praia de Belas;1505;1455;50;0;0;0;1263;88;154;0;0;0
