Frame;Hour;Day;Neighbourhood;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
709;13;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
709;13;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
709;13;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
709;13;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
709;13;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
709;13;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
709;13;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
709;13;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
709;13;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
709;13;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
709;13;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
709;13;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
710;14;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
710;14;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
710;14;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
710;14;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
710;14;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
710;14;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
710;14;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
710;14;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
710;14;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
710;14;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
710;14;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
710;14;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
710;14;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
711;15;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
711;15;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
711;15;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
711;15;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
711;15;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
711;15;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
711;15;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
711;15;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
711;15;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
711;15;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
711;15;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
711;15;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
711;15;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
712;16;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
712;16;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
712;16;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
712;16;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
712;16;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
712;16;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
712;16;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
712;16;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
712;16;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
712;16;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
712;16;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
712;16;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
712;16;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
713;17;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
713;17;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
713;17;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
713;17;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
713;17;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
713;17;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
713;17;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
713;17;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
713;17;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
713;17;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
713;17;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
713;17;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
713;17;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
714;18;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
714;18;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
714;18;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
714;18;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
714;18;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
714;18;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
714;18;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
714;18;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
714;18;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
714;18;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
714;18;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
714;18;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
714;18;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
715;19;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
715;19;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
715;19;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
715;19;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
715;19;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
715;19;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
715;19;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
715;19;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
715;19;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
715;19;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
715;19;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
715;19;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
715;19;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
716;20;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
716;20;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
716;20;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
716;20;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
716;20;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
716;20;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
716;20;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
716;20;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
716;20;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
716;20;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
716;20;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
716;20;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
716;20;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
717;21;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
717;21;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
717;21;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
717;21;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
717;21;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
717;21;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
717;21;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
717;21;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
717;21;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
717;21;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
717;21;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
717;21;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
717;21;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
718;22;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
718;22;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
718;22;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
718;22;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
718;22;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
718;22;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
718;22;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
718;22;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
718;22;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
718;22;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
718;22;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
718;22;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
718;22;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
719;23;29;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
719;23;29;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
719;23;29;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
719;23;29;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
719;23;29;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
719;23;29;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
719;23;29;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
719;23;29;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
719;23;29;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
719;23;29;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
719;23;29;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
719;23;29;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
719;23;29;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
720;0;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
720;0;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
720;0;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
720;0;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
720;0;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
720;0;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
720;0;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
720;0;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
720;0;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
720;0;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
720;0;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
720;0;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
720;0;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
721;1;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
721;1;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
721;1;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
721;1;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
721;1;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
721;1;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
721;1;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
721;1;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
721;1;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
721;1;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
721;1;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
721;1;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
721;1;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
722;2;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
722;2;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
722;2;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
722;2;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
722;2;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
722;2;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
722;2;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
722;2;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
722;2;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
722;2;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
722;2;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
722;2;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
722;2;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
723;3;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
723;3;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
723;3;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
723;3;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
723;3;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
723;3;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
723;3;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
723;3;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
723;3;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
723;3;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
723;3;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
723;3;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
723;3;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
724;4;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
724;4;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
724;4;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
724;4;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
724;4;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
724;4;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
724;4;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
724;4;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
724;4;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
724;4;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
724;4;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
724;4;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
724;4;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
725;5;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
725;5;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
725;5;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
725;5;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
725;5;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
725;5;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
725;5;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
725;5;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
725;5;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
725;5;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
725;5;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
725;5;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
725;5;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
726;6;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
726;6;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
726;6;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
726;6;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
726;6;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
726;6;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
726;6;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
726;6;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
726;6;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
726;6;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
726;6;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
726;6;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
726;6;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
727;7;30;Azenha;13804;13804;0;0;0;0;5386;686;7732;0;0;0
727;7;30;Bom Fim;11593;11593;0;0;0;0;3867;635;7091;0;0;0
727;7;30;Centro;39154;39154;0;0;0;0;25663;1074;12417;0;0;0
727;7;30;Cidade Baixa;15379;15379;0;0;0;0;6732;686;7961;0;0;0
727;7;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
727;7;30;Floresta;11596;11596;0;0;0;0;4861;526;6209;0;0;0
727;7;30;Independência;8112;8112;0;0;0;0;1073;555;6484;0;0;0
727;7;30;Menino Deus;31650;31650;0;0;0;0;19934;931;10785;0;0;0
727;7;30;Moinhos de Vento;11937;11937;0;0;0;0;5326;527;6084;0;0;0
727;7;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
727;7;30;Rio Branco;17531;17531;0;0;0;0;9437;664;7430;0;0;0
727;7;30;Santa Cecília;5768;5768;0;0;0;0;0;123;5645;0;0;0
727;7;30;Santana;20723;20723;0;0;0;0;11763;752;8208;0;0;0
728;8;30;Azenha;13804;13804;0;0;0;0;5324;715;7765;-62;29;33
728;8;30;Bom Fim;11593;11593;0;0;0;0;3810;662;7121;-57;27;30
728;8;30;Centro;39154;39154;0;0;0;0;25569;1115;12470;-94;41;53
728;8;30;Cidade Baixa;15379;15379;0;0;0;0;6667;720;7992;-65;34;31
728;8;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
728;8;30;Floresta;11596;11596;0;0;0;0;4812;549;6235;-49;23;26
728;8;30;Independência;8112;8112;0;0;0;0;1021;583;6508;-52;28;24
728;8;30;Menino Deus;31650;31650;0;0;0;0;19849;973;10828;-85;42;43
728;8;30;Moinhos de Vento;11937;11937;0;0;0;0;5278;548;6111;-48;21;27
728;8;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
728;8;30;Rio Branco;17531;17531;0;0;0;0;9375;696;7460;-62;32;30
728;8;30;Santa Cecília;5768;5768;0;0;0;0;0;102;5666;0;-21;21
728;8;30;Santana;20723;20723;0;0;0;0;11695;787;8241;-68;35;33
729;9;30;Azenha;13804;13804;0;0;0;0;5324;715;7765;0;0;0
729;9;30;Bom Fim;11593;11593;0;0;0;0;3810;662;7121;0;0;0
729;9;30;Centro;39154;39154;0;0;0;0;25569;1115;12470;0;0;0
729;9;30;Cidade Baixa;15379;15379;0;0;0;0;6667;720;7992;0;0;0
729;9;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
729;9;30;Floresta;11596;11596;0;0;0;0;4812;549;6235;0;0;0
729;9;30;Independência;8112;8112;0;0;0;0;1021;583;6508;0;0;0
729;9;30;Menino Deus;31650;31650;0;0;0;0;19849;973;10828;0;0;0
729;9;30;Moinhos de Vento;11937;11937;0;0;0;0;5278;548;6111;0;0;0
729;9;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
729;9;30;Rio Branco;17531;17531;0;0;0;0;9375;696;7460;0;0;0
729;9;30;Santa Cecília;5768;5768;0;0;0;0;0;102;5666;0;0;0
729;9;30;Santana;20723;20723;0;0;0;0;11695;787;8241;0;0;0
730;10;30;Azenha;13804;13804;0;0;0;0;5262;744;7798;-62;29;33
730;10;30;Bom Fim;11593;11593;0;0;0;0;3752;687;7154;-58;25;33
730;10;30;Centro;39154;39154;0;0;0;0;25475;1154;12525;-94;39;55
730;10;30;Cidade Baixa;15379;15379;0;0;0;0;6601;753;8025;-66;33;33
730;10;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
730;10;30;Floresta;11596;11596;0;0;0;0;4763;572;6261;-49;23;26
730;10;30;Independência;8112;8112;0;0;0;0;969;611;6532;-52;28;24
730;10;30;Menino Deus;31650;31650;0;0;0;0;19764;1014;10872;-85;41;44
730;10;30;Moinhos de Vento;11937;11937;0;0;0;0;5230;569;6138;-48;21;27
730;10;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
730;10;30;Rio Branco;17531;17531;0;0;0;0;9313;728;7490;-62;32;30
730;10;30;Santa Cecília;5768;5768;0;0;0;0;0;80;5688;0;-22;22
730;10;30;Santana;20723;20723;0;0;0;0;11627;823;8273;-68;36;32
731;11;30;Azenha;13804;13804;0;0;0;0;5262;744;7798;0;0;0
731;11;30;Bom Fim;11593;11593;0;0;0;0;3752;687;7154;0;0;0
731;11;30;Centro;39154;39154;0;0;0;0;25475;1154;12525;0;0;0
731;11;30;Cidade Baixa;15379;15379;0;0;0;0;6601;753;8025;0;0;0
731;11;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
731;11;30;Floresta;11596;11596;0;0;0;0;4763;572;6261;0;0;0
731;11;30;Independência;8112;8112;0;0;0;0;969;611;6532;0;0;0
731;11;30;Menino Deus;31650;31650;0;0;0;0;19764;1014;10872;0;0;0
731;11;30;Moinhos de Vento;11937;11937;0;0;0;0;5230;569;6138;0;0;0
731;11;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
731;11;30;Rio Branco;17531;17531;0;0;0;0;9313;728;7490;0;0;0
731;11;30;Santa Cecília;5768;5768;0;0;0;0;0;80;5688;0;0;0
731;11;30;Santana;20723;20723;0;0;0;0;11627;823;8273;0;0;0
732;12;30;Azenha;13804;13804;0;0;0;0;5200;773;7831;-62;29;33
732;12;30;Bom Fim;11593;11593;0;0;0;0;3693;713;7187;-59;26;33
732;12;30;Centro;39154;39154;0;0;0;0;25379;1195;12580;-96;41;55
732;12;30;Cidade Baixa;15379;15379;0;0;0;0;6535;786;8058;-66;33;33
732;12;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
732;12;30;Floresta;11596;11596;0;0;0;0;4714;595;6287;-49;23;26
732;12;30;Independência;8112;8112;0;0;0;0;916;640;6556;-53;29;24
732;12;30;Menino Deus;31650;31650;0;0;0;0;19679;1055;10916;-85;41;44
732;12;30;Moinhos de Vento;11937;11937;0;0;0;0;5181;591;6165;-49;22;27
732;12;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
732;12;30;Rio Branco;17531;17531;0;0;0;0;9251;760;7520;-62;32;30
732;12;30;Santa Cecília;5768;5768;0;0;0;0;0;58;5710;0;-22;22
732;12;30;Santana;20723;20723;0;0;0;0;11559;859;8305;-68;36;32
733;13;30;Azenha;13804;13804;0;0;0;0;5200;773;7831;0;0;0
733;13;30;Bom Fim;11593;11593;0;0;0;0;3693;713;7187;0;0;0
733;13;30;Centro;39154;39154;0;0;0;0;25379;1195;12580;0;0;0
733;13;30;Cidade Baixa;15379;15379;0;0;0;0;6535;786;8058;0;0;0
733;13;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
733;13;30;Floresta;11596;11596;0;0;0;0;4714;595;6287;0;0;0
733;13;30;Independência;8112;8112;0;0;0;0;916;640;6556;0;0;0
733;13;30;Menino Deus;31650;31650;0;0;0;0;19679;1055;10916;0;0;0
733;13;30;Moinhos de Vento;11937;11937;0;0;0;0;5181;591;6165;0;0;0
733;13;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
733;13;30;Rio Branco;17531;17531;0;0;0;0;9251;760;7520;0;0;0
733;13;30;Santa Cecília;5768;5768;0;0;0;0;0;58;5710;0;0;0
733;13;30;Santana;20723;20723;0;0;0;0;11559;859;8305;0;0;0
734;14;30;Azenha;13804;13804;0;0;0;0;5200;773;7831;0;0;0
734;14;30;Bom Fim;11593;11593;0;0;0;0;3693;713;7187;0;0;0
734;14;30;Centro;39154;39154;0;0;0;0;25379;1195;12580;0;0;0
734;14;30;Cidade Baixa;15379;15379;0;0;0;0;6535;786;8058;0;0;0
734;14;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
734;14;30;Floresta;11596;11596;0;0;0;0;4714;595;6287;0;0;0
734;14;30;Independência;8112;8112;0;0;0;0;916;640;6556;0;0;0
734;14;30;Menino Deus;31650;31650;0;0;0;0;19679;1055;10916;0;0;0
734;14;30;Moinhos de Vento;11937;11937;0;0;0;0;5181;591;6165;0;0;0
734;14;30;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
734;14;30;Rio Branco;17531;17531;0;0;0;0;9251;760;7520;0;0;0
734;14;30;Santa Cecília;5768;5768;0;0;0;0;0;58;5710;0;0;0
734;14;30;Santana;20723;20723;0;0;0;0;11559;859;8305;0;0;0
735;15;30;Azenha;13804;13804;0;0;0;0;5200;773;7831;0;0;0
735;15;30;Bom Fim;11593;11593;0;0;0;0;3693;713;7187;0;0;0
735;15;30;Centro;39154;39154;0;0;0;0;25379;1195;12580;0;0;0
735;15;30;Cidade Baixa;15379;15379;0;0;0;0;6535;786;8058;0;0;0
735;15;30;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
735;15;30;Floresta;11596;11596;0;0;0;0;4714;595;6287;0;0;0
735;15;30;Independência;8112;8112;0;0;0;0;916;640;6556;0;0;0
735;15;30;Menino Deus;31650;31650;0;0;0;0;19679;1055;10916;0;0;0
