Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
1;1;0;Santa Tereza;39577;39327;250;-250;-250;0
1;1;0;Santana;21223;20473;750;0;0;0
1;1;0;Santo Antônio;13411;12911;500;500;0;500
1;1;0;São Caetano;757;757;0;0;0;0
1;1;0;São Geraldo;8681;8681;0;0;0;0
1;1;0;São João;11976;11976;0;0;0;0
1;1;0;São Sebastião;7519;7019;500;250;0;250
1;1;0;Sarandi;59521;59521;0;0;0;0
1;1;0;Serraria;6239;6239;0;0;0;0
1;1;0;Sétimo Céu;1329;1329;0;0;0;0
1;1;0;Teresópolis;14707;14707;0;0;0;0
1;1;0;Três Figueiras;4320;4070;250;0;0;0
1;1;0;Tristeza;16192;15942;250;-500;-500;0
1;1;0;Vila Assunção;4918;4418;500;500;0;500
1;1;0;Vila Conceição;1599;1349;250;250;0;250
1;1;0;Vila Ipiranga;18409;18409;0;0;0;0
1;1;0;Vila Jardim;13439;13189;250;250;0;250
1;1;0;Vila João Pessoa;13291;12791;500;-250;-250;0
1;1;0;Vila Nova;32219;31969;250;-250;-500;250
1;1;0;São José;26772;26272;500;250;0;250
2;2;0;Aberta dos Morros;7149;7149;0;0;0;0
2;2;0;Agronomia;2331;2331;0;0;0;0
2;2;0;Anchieta;2774;2024;750;500;0;500
2;2;0;Arquipélago;8330;8080;250;0;0;0
2;2;0;Auxiliadora;9933;9683;250;0;0;0
2;2;0;Azenha;14554;13804;750;250;0;250
2;2;0;Bela Vista;12037;11787;250;0;0;0
2;2;0;Belém Novo;10100;10100;0;0;0;0
2;2;0;Belém Velho;10835;10585;250;0;0;0
2;2;0;Boa Vista;10553;9803;750;500;0;500
2;2;0;Boa Vista do Sul;2059;2059;0;0;0;0
2;2;0;Bom Fim;11593;11093;500;0;0;0
2;2;0;Bom Jesus;28425;28425;0;0;0;0
2;2;0;Camaquã;17688;17438;250;-500;-500;0
2;2;0;Campo Novo;8766;8766;0;0;0;0
2;2;0;Cascata;12763;12263;500;-250;-250;0
2;2;0;Cavalhada;29049;28799;250;0;0;0
2;2;0;Centro Histórico;38654;38404;250;-500;-500;0
2;2;0;Chácara das Pedras;7168;6668;500;0;0;0
2;2;0;Chapéu do Sol;2913;2663;250;0;-250;250
2;2;0;Cidade Baixa;15379;15129;250;0;0;0
2;2;0;Cel. Aparício Borges;18553;18553;0;-250;-250;0
2;2;0;Costa e Silva;15842;15592;250;0;0;0
2;2;0;Cristal;30446;30446;0;-250;-250;0
2;2;0;Cristo Redentor;15955;15955;0;0;0;0
2;2;0;Espírito Santo;5606;5606;0;0;0;0
2;2;0;Extrema;2231;1981;250;0;0;0
2;2;0;Farrapos;18986;18986;0;0;0;0
2;2;0;Farroupilha;1211;961;250;0;0;0
2;2;0;Floresta;11846;11596;250;0;0;0
2;2;0;Glória;17317;16817;500;0;0;0
2;2;0;Guarujá;5061;4811;250;250;0;250
2;2;0;Higienópolis;10724;10224;500;-250;-250;0
2;2;0;Hípica;18645;18395;250;0;-250;250
2;2;0;Humaitá;11252;11252;0;0;0;0
2;2;0;Independência;8112;7612;500;0;0;0
2;2;0;Ipanema;13478;13478;0;0;0;0
2;2;0;Jardim Botânico;12771;12521;250;0;0;0
2;2;0;Jardim Carvalho;25636;24886;750;-250;-250;0
2;2;0;Jardim do Salso;4655;4405;250;0;0;0
2;2;0;Jardim Leopoldina;18016;17516;500;0;-250;250
2;2;0;Jardim Europa;2549;2299;250;250;0;250
2;2;0;Jardim Floresta;4057;3057;1000;500;0;500
2;2;0;Jardim Isabel;3585;2835;750;0;0;0
2;2;0;Jardim Itú;17853;17853;0;0;0;0
2;2;0;Jardim Lindóia;6917;6667;250;-250;-250;0
2;2;0;Jardim Sabará;12780;12530;250;0;0;0
2;2;0;Jardim São Pedro;4217;3967;250;0;0;0
2;2;0;Lageado;4481;4481;0;0;0;0
2;2;0;Lami;4539;4289;250;250;0;250
2;2;0;Lomba do Pinheiro;57356;57106;250;250;0;250
2;2;0;Mário Quintana;38116;37866;250;0;0;0
2;2;0;Medianeira;11473;10973;500;500;0;500
2;2;0;Menino Deus;30650;30400;250;-250;-250;0
2;2;0;Moinhos de Vento;11687;11437;250;0;0;0
2;2;0;Mont'Serrat;11736;11236;500;0;0;0
2;2;0;Morro Santana;19388;19138;250;0;0;0
2;2;0;Navegantes;4327;4077;250;0;0;0
2;2;0;Nonoai;24410;24160;250;0;-250;250
2;2;0;Parque Santa Fé;6876;6126;750;250;0;250
2;2;0;Partenon;48160;47660;500;0;-250;250
2;2;0;Passo D'Areia;21218;20968;250;250;0;250
2;2;0;Passo das Pedras;16402;15652;750;-250;-250;0
2;2;0;Pedra Redonda;274;274;0;0;0;0
2;2;0;Petrópolis;37246;36996;250;-250;-250;0
2;2;0;Pitinga;4352;4102;250;-250;-250;0
2;2;0;Ponta Grossa;8472;8472;0;0;0;0
2;2;0;Praia de Belas;2281;2281;0;0;0;0
2;2;0;Restinga;53508;53008;500;-250;-250;0
2;2;0;Rio Branco;17781;17531;250;250;0;250
2;2;0;Rubem Berta;32918;32918;0;-250;-250;0
2;2;0;Santa Cecília;6018;5518;500;250;0;250
2;2;0;Santa Maria Goretti;3759;3259;500;0;-250;250
2;2;0;Santa Rosa de Lima;34833;34833;0;0;0;0
2;2;0;Santa Tereza;39577;39077;500;0;-250;250
2;2;0;Santana;21223;20473;750;0;0;0
2;2;0;Santo Antônio;13161;12661;500;-250;-250;0
2;2;0;São Caetano;757;757;0;0;0;0
2;2;0;São Geraldo;8681;8681;0;0;0;0
2;2;0;São João;11976;11976;0;0;0;0
2;2;0;São Sebastião;7519;7019;500;0;0;0
2;2;0;Sarandi;58771;58771;0;-750;-750;0
2;2;0;Serraria;5989;5989;0;-250;-250;0
2;2;0;Sétimo Céu;1329;1329;0;0;0;0
2;2;0;Teresópolis;14707;14707;0;0;0;0
2;2;0;Três Figueiras;4570;4070;500;250;0;250
2;2;0;Tristeza;15942;15692;250;-250;-250;0
2;2;0;Vila Assunção;5168;4418;750;250;0;250
2;2;0;Vila Conceição;1599;1349;250;0;0;0
2;2;0;Vila Ipiranga;18659;18409;250;250;0;250
2;2;0;Vila Jardim;13439;13189;250;0;0;0
2;2;0;Vila João Pessoa;13791;12791;1000;500;0;500
2;2;0;Vila Nova;32219;31719;500;0;-250;250
