Simulation_Step,Cycle_Step,Cycle,Region,age,occupation
9,9,0,Jardim Europa,0.21151731720725672,0.3860179585853033
9,9,0,Jardim Floresta,0.2020015298317185,0.32092469828318887
9,9,0,Jardim Isabel,0.21568132660418168,0.334534967555876
9,9,0,Jardim Itú,0.2257385753827035,0.21717599653542713
9,9,0,Jardim Lindóia,0.3118649623074402,0.17185622200371464
9,9,0,Jardim Sabará,0.17602655140475457,0.18083770711124833
9,9,0,Jardim São Pedro,0.18881751278533118,0.293709201280612
9,9,0,Lageado,0.2992147410978075,0.22329342248483905
9,9,0,Lami,0.24842271293375395,0.26968516113069835
9,9,0,Lomba do Pinheiro,0.2634264484574868,0.3014641334336594
9,9,0,Mário Quintana,0.2787117653797686,0.2659716653301256
9,9,0,Medianeira,0.15984797384942667,0.23452498313703107
9,9,0,Menino Deus,0.3101108647450111,0.24798226164079823
9,9,0,Moinhos de Vento,0.16260522034377875,0.19570394473131972
9,9,0,Mont'Serrat,0.20171008328903064,0.17921909149979326
9,9,0,Morro Santana,0.21709268390862432,0.2227365737479454
9,9,0,Navegantes,0.1458113340373108,0.2153388869333959
9,9,0,Nonoai,0.2125952487673689,0.178903331839235
9,9,0,Parque Santa Fé,0.2331684886343918,0.35438718260165425
9,9,0,Partenon,0.23189523412533,0.3563151313047103
9,9,0,Passo D'Areia,0.07708091712017129,0.19356469503672644
9,9,0,Passo das Pedras,0.20667140203256476,0.2794230138782647
9,9,0,Pedra Redonda,0.24860421836228289,0.369520264681555
9,9,0,Petrópolis,0.2677690358714495,0.2205849668844735
9,9,0,Pitinga,0.23182368979097243,0.23730182772897102
9,9,0,Ponta Grossa,0.2364002510722879,0.32465041671025563
9,9,0,Praia de Belas,0.14889292509946375,0.2545119068211959
9,9,0,Restinga,0.32854697078477935,0.3870142302240386
9,9,0,Rio Branco,0.2711207127905104,0.2830050274631886
9,9,0,Rubem Berta,0.18419326628771315,0.22574801674058342
9,9,0,Santa Cecília,0.1857952362658471,0.2809578691253682
9,9,0,Santa Maria Goretti,0.2064154442758388,0.3358624178047547
9,9,0,Santa Rosa de Lima,0.28629580694050444,0.313656912654309
9,9,0,Santa Tereza,0.23958620478422005,0.33779492991107435
9,9,0,Santana,0.23915640507259694,0.20290387796360962
9,9,0,Santo Antônio,0.27078723261583854,0.2507879031717294
9,9,0,São Caetano,0.24425092999661818,0.33457332882425883
9,9,0,São Geraldo,0.17176905171541343,0.14458725500118072
9,9,0,São João,0.27904820766378247,0.27388310082994877
9,9,0,São Sebastião,0.20190831322658478,0.24325509980258828
9,9,0,Sarandi,0.2527745559573355,0.17443314912101157
9,9,0,Serraria,0.20588780427529965,0.21706001070884304
9,9,0,Sétimo Céu,0.21390812978490703,0.3089075221776644
9,9,0,Teresópolis,0.19371402925180845,0.24140662125772216
9,9,0,Três Figueiras,0.19198687910028117,0.33502030615432676
9,9,0,Tristeza,0.28283540022547915,0.3537673806839534
9,9,0,Vila Assunção,0.1946149125498619,0.20159558146670759
9,9,0,Vila Conceição,0.2095877955142453,0.3731393547518017
9,9,0,Vila Ipiranga,0.20602125147579692,0.2758040857214411
9,9,0,Vila Jardim,0.3362306507820731,0.40635383742604747
9,9,0,Vila João Pessoa,0.2172909351020939,0.2467594398924871
9,9,0,Vila Nova,0.2300834736765029,0.2956725488760343
9,9,0,São José,0.29172661870503597,0.27370103916866506
10,10,0,Aberta dos Morros,0.18719039162538556,0.19297753684144936
10,10,0,Agronomia,0.18657093375667486,0.2595853177466686
10,10,0,Anchieta,0.1630889322553666,0.32785057150822416
10,10,0,Arquipélago,0.27446933962264153,0.3074685534591195
10,10,0,Auxiliadora,0.21054735258158563,0.1694096993636164
10,10,0,Azenha,0.19889836984207845,0.24104262183732383
10,10,0,Bela Vista,0.2886365359824069,0.31879881701675894
10,10,0,Belém Novo,0.2163157894736842,0.2677511961722488
10,10,0,Belém Velho,0.20886752136752137,0.19278252611585944
10,10,0,Boa Vista,0.259322534379482,0.31682555752411484
10,10,0,Boa Vista do Sul,0.21702360671696277,0.32724912793055894
10,10,0,Bom Fim,0.2722855812870941,0.22048954575429613
10,10,0,Bom Jesus,0.24089989888776542,0.17666329625884733
10,10,0,Camaquã,0.20706856935542386,0.22348530656669488
10,10,0,Campo Novo,0.19952563249001332,0.20622503328894806
10,10,0,Cascata,0.2576157000585823,0.20108919698843541
10,10,0,Cavalhada,0.2539499520526051,0.17376744752424006
10,10,0,Centro Histórico,0.2670654826464208,0.23327910339840927
10,10,0,Chácara das Pedras,0.29097488292890594,0.3063715056052221
10,10,0,Chapéu do Sol,0.24093402407435624,0.2849306719488039
10,10,0,Cidade Baixa,0.2390221445771755,0.28540850213261565
10,10,0,Cel. Aparício Borges,0.23435140342654792,0.23597007412036314
10,10,0,Costa e Silva,0.22294055698572432,0.20130275372493955
10,10,0,Cristal,0.24021141448615851,0.21286815826064973
10,10,0,Cristo Redentor,0.3971722928540114,0.38012567587315504
10,10,0,Espírito Santo,0.22428723687716492,0.23439026556532552
10,10,0,Extrema,0.2354531891085416,0.2650752206887977
10,10,0,Farrapos,0.24048455056179777,0.2919943820224719
10,10,0,Farroupilha,0.2534290825961634,0.4572110128217871
10,10,0,Floresta,0.23680686830497794,0.36462927956311697
10,10,0,Glória,0.19306236027208296,0.17095562003519954
10,10,0,Guarujá,0.25580011897679955,0.29169145349990083
10,10,0,Higienópolis,0.26172074061491424,0.2335654832682181
10,10,0,Hípica,0.28136982495137536,0.17149208113364822
10,10,0,Humaitá,0.24799081515499427,0.20806225283837224
10,10,0,Independência,0.15551338393927286,0.19403382607537623
10,10,0,Ipanema,0.25185213184154825,0.2293115613345429
10,10,0,Jardim Botânico,0.19102129263237233,0.24211209513640267
10,10,0,Jardim Carvalho,0.26567086450146765,0.2674936085597955
10,10,0,Jardim do Salso,0.2122733953944145,0.28855136371059936
10,10,0,Jardim Leopoldina,0.23802781917536017,0.22632886239443617
10,10,0,Jardim Europa,0.21151731720725672,0.3860179585853033
10,10,0,Jardim Floresta,0.19478485838779958,0.2973856209150327
10,10,0,Jardim Isabel,0.21917188587334724,0.3460913941080956
10,10,0,Jardim Itú,0.22799810616610036,0.22343526615793088
10,10,0,Jardim Lindóia,0.3118649623074402,0.17185622200371464
10,10,0,Jardim Sabará,0.17714665092947773,0.20234090685551293
10,10,0,Jardim São Pedro,0.18881751278533118,0.293709201280612
10,10,0,Lageado,0.31220676265976377,0.23232486652645204
10,10,0,Lami,0.24842271293375395,0.26968516113069835
10,10,0,Lomba do Pinheiro,0.26173748728136054,0.29040489687807874
10,10,0,Mário Quintana,0.27685832906784963,0.2688202619954881
10,10,0,Medianeira,0.1648586456278764,0.24545255314486084
10,10,0,Menino Deus,0.3036854460093897,0.2234115805946792
10,10,0,Moinhos de Vento,0.1595556995751422,0.18722546266292217
10,10,0,Mont'Serrat,0.20232316227461858,0.18978270920018492
10,10,0,Morro Santana,0.21598552792498982,0.21708112515287403
10,10,0,Navegantes,0.14729852957939132,0.22356472510353737
10,10,0,Nonoai,0.213009337860781,0.20478211658177703
10,10,0,Parque Santa Fé,0.2331684886343918,0.35438718260165425
10,10,0,Partenon,0.23026110401589328,0.3497090960692493
10,10,0,Passo D'Areia,0.07722843738722483,0.1882292794418381
10,10,0,Passo das Pedras,0.20714747736093145,0.2846413684059221
10,10,0,Pedra Redonda,0.24860421836228289,0.369520264681555
10,10,0,Petrópolis,0.26559873596449945,0.21683587709271834
10,10,0,Pitinga,0.230990608906392,0.23730182772897102
10,10,0,Ponta Grossa,0.23378491474003557,0.32465041671025563
10,10,0,Praia de Belas,0.15369009340070433,0.3018424947685398
10,10,0,Restinga,0.3287226297810382,0.3830990647925183
10,10,0,Rio Branco,0.27587423553395013,0.2930322513198474
10,10,0,Rubem Berta,0.1874237060546875,0.23583984375
10,10,0,Santa Cecília,0.1857952362658471,0.2809578691253682
10,10,0,Santa Maria Goretti,0.2064154442758388,0.3358624178047547
10,10,0,Santa Rosa de Lima,0.28234199255493736,0.30305941373467293
10,10,0,Santa Tereza,0.23860943473727447,0.32740370943789693
10,10,0,Santana,0.2307558617202806,0.18824917314457856
10,10,0,Santo Antônio,0.26526399777978216,0.23636069289299014
10,10,0,São Caetano,0.24425092999661818,0.33457332882425883
10,10,0,São Geraldo,0.1688252851508368,0.1167608286252354
10,10,0,São João,0.2816603317208017,0.2823658143284957
10,10,0,São Sebastião,0.19959404600811909,0.23131859870696136
10,10,0,Sarandi,0.2513151574758125,0.17161852046689996
10,10,0,Serraria,0.20588780427529965,0.21706001070884304
10,10,0,Sétimo Céu,0.22210447932180089,0.32940008401115056
10,10,0,Teresópolis,0.19378762405770378,0.22987508360901712
10,10,0,Três Figueiras,0.1790065604498594,0.33502030615432676
10,10,0,Tristeza,0.28283540022547915,0.3537673806839534
10,10,0,Vila Assunção,0.1946149125498619,0.20159558146670759
10,10,0,Vila Conceição,0.21932102327370648,0.3872539590946977
10,10,0,Vila Ipiranga,0.2081921203134929,0.28097860622749415
10,10,0,Vila Jardim,0.33785447612995473,0.41152328752614714
10,10,0,Vila João Pessoa,0.21715581307469456,0.2599823655372213
10,10,0,Vila Nova,0.2299022075213921,0.30234174636274297
10,10,0,São José,0.2910663507109005,0.2783570300157978
11,11,0,Aberta dos Morros,0.18719039162538556,0.19297753684144936
11,11,0,Agronomia,0.18657093375667486,0.2595853177466686
11,11,0,Anchieta,0.16197467672413793,0.33926005747126436
11,11,0,Arquipélago,0.27163915094339625,0.3074685534591195
11,11,0,Auxiliadora,0.2130866171353334,0.1694096993636164
11,11,0,Azenha,0.20198696251723705,0.24771217249592578
11,11,0,Bela Vista,0.2835858390662441,0.3120764731648244
11,11,0,Belém Novo,0.216078431372549,0.2579738562091503
11,11,0,Belém Velho,0.20839748075577327,0.20107301142990436
11,11,0,Boa Vista,0.26214574898785425,0.3240518879616624
11,11,0,Boa Vista do Sul,0.21702360671696277,0.32724912793055894
11,11,0,Bom Fim,0.2722855812870941,0.22048954575429613
11,11,0,Bom Jesus,0.24816475495307613,0.1613347236704901
11,11,0,Camaquã,0.2070383359535615,0.22348530656669488
11,11,0,Campo Novo,0.19952563249001332,0.20622503328894806
11,11,0,Cascata,0.25794475340707695,0.22954225997677688
11,11,0,Cavalhada,0.25514695923066505,0.17933089530001353
11,11,0,Centro Histórico,0.2641187422424493,0.2258079345377649
11,11,0,Chácara das Pedras,0.29097488292890594,0.3063715056052221
11,11,0,Chapéu do Sol,0.24339498018494055,0.2989383042223201
11,11,0,Cidade Baixa,0.24338069099128187,0.2942017620738964
11,11,0,Cel. Aparício Borges,0.2345011052279854,0.24150516629825733
11,11,0,Costa e Silva,0.2186897299903568,0.18727900996464159
11,11,0,Cristal,0.23253383757961785,0.19028662420382167
11,11,0,Cristo Redentor,0.3828953542937588,0.35995620209604257
11,11,0,Espírito Santo,0.22428723687716492,0.23439026556532552
11,11,0,Extrema,0.2354531891085416,0.2650752206887977
11,11,0,Farrapos,0.2333697234352256,0.2783600194080543
11,11,0,Farroupilha,0.2563513777604065,0.46075174255748813
11,11,0,Floresta,0.22838663024264824,0.358562322566822
11,11,0,Glória,0.19405984295869536,0.18247146463473185
11,11,0,Guarujá,0.2501544640098857,0.27721140974153025
11,11,0,Higienópolis,0.2662131334528271,0.2512085166476563
11,11,0,Hípica,0.28137845985201426,0.17827715355805243
11,11,0,Humaitá,0.250478377344049,0.20806225283837224
11,11,0,Independência,0.1679984779299848,0.2165144596651446
11,11,0,Ipanema,0.24980736631222067,0.22088662865361894
11,11,0,Jardim Botânico,0.1894741879905558,0.2353391615085189
11,11,0,Jardim Carvalho,0.25996550402453045,0.2627124057748818
11,11,0,Jardim do Salso,0.23070711479703188,0.32981230903535574
11,11,0,Jardim Leopoldina,0.23582392335142005,0.23336755144938162
11,11,0,Jardim Europa,0.2153420781893004,0.40406378600823045
11,11,0,Jardim Floresta,0.19316189362945646,0.2704071692967076
11,11,0,Jardim Isabel,0.21916070266753415,0.36694860117111255
11,11,0,Jardim Itú,0.22765915381573745,0.21717599653542713
11,11,0,Jardim Lindóia,0.31320843828715367,0.19133081444164568
11,11,0,Jardim Sabará,0.17633019154758287,0.18822337083206647
11,11,0,Jardim São Pedro,0.18838094050143445,0.293709201280612
11,11,0,Lageado,0.31220676265976377,0.23232486652645204
11,11,0,Lami,0.2534580599397056,0.28728497960631316
11,11,0,Lomba do Pinheiro,0.2594502566127122,0.2834419002500329
11,11,0,Mário Quintana,0.27865448504983387,0.2659716653301256
11,11,0,Medianeira,0.1648809214963939,0.23452498313703107
11,11,0,Menino Deus,0.3019002375296912,0.21814726840855106
11,11,0,Moinhos de Vento,0.17928878868620618,0.21179203388672543
11,11,0,Mont'Serrat,0.20706770744951639,0.19989818428644154
11,11,0,Morro Santana,0.21598552792498982,0.21708112515287403
11,11,0,Navegantes,0.1485370719272969,0.23584173778122575
11,11,0,Nonoai,0.20915581688366233,0.20963180736385273
11,11,0,Parque Santa Fé,0.23985224184782608,0.36101675724637683
11,11,0,Partenon,0.23127769043875948,0.34744414272783575
11,11,0,Passo D'Areia,0.08511017932018913,0.19356469503672644
11,11,0,Passo das Pedras,0.21140296342347945,0.2994853728456464
11,11,0,Pedra Redonda,0.256188831318365,0.39090385722510074
11,11,0,Petrópolis,0.2577402073331942,0.20118741158190126
11,11,0,Pitinga,0.23242956679794002,0.23730182772897102
11,11,0,Ponta Grossa,0.23608420838005914,0.33336731573045164
11,11,0,Praia de Belas,0.1559873175047928,0.31529272968588706
11,11,0,Restinga,0.32800862406899256,0.3830990647925183
11,11,0,Rio Branco,0.2783009132655694,0.2978518480298574
11,11,0,Rubem Berta,0.18967956208868933,0.23252762572523936
11,11,0,Santa Cecília,0.1822475890572722,0.27146887095716066
11,11,0,Santa Maria Goretti,0.21431348157362773,0.3615819209039548
11,11,0,Santa Rosa de Lima,0.2806877451178587,0.2993840887343495
11,11,0,Santa Tereza,0.2377665943881679,0.31916890514256124
11,11,0,Santana,0.22890579849739934,0.18056893341038976
11,11,0,Santo Antônio,0.26439672517865814,0.23636069289299014
11,11,0,São Caetano,0.1970639282614984,0.28618262462636196
11,11,0,São Geraldo,0.165562369948527,0.11418975650713686
11,11,0,São João,0.27925756807035346,0.29048988105304696
11,11,0,São Sebastião,0.19876174210076858,0.254554511813265
11,11,0,Sarandi,0.24468274081618152,0.1540307745750535
11,11,0,Serraria,0.20588780427529965,0.21706001070884304
11,11,0,Sétimo Céu,0.22505290121394364,0.33879051119278314
11,11,0,Teresópolis,0.19498074732903087,0.22987508360901712
11,11,0,Três Figueiras,0.18003663003663004,0.3426129426129426
11,11,0,Tristeza,0.2860060933388727,0.3591838618843189
11,11,0,Vila Assunção,0.1946149125498619,0.20159558146670759
11,11,0,Vila Conceição,0.21932102327370648,0.3872539590946977
11,11,0,Vila Ipiranga,0.20487924281984335,0.2704888308674209
11,11,0,Vila Jardim,0.3433353324836944,0.4258690056725892
11,11,0,Vila João Pessoa,0.21707832096237523,0.25347666581349715
11,11,0,Vila Nova,0.22831067100206917,0.29224554143265347
11,11,0,São José,0.2875539568345324,0.27370103916866506
12,12,0,Aberta dos Morros,0.23382334850535122,0.22200352646902038
12,12,0,Agronomia,0.24094972067039105,0.36573556797020484
12,12,0,Anchieta,0.20986895986895987,0.4297024297024297
12,12,0,Arquipélago,0.24296022527279126,0.24310688724627477
12,12,0,Auxiliadora,0.2375812813132928,0.17986710727356714
12,12,0,Azenha,0.20254779236682768,0.24124090074154705
12,12,0,Bela Vista,0.250156482278382,0.26351615679524293
12,12,0,Belém Novo,0.21794448116325182,0.24649859943977592
12,12,0,Belém Velho,0.24292675259352406,0.2551608508854658
12,12,0,Boa Vista,0.2571172993154947,0.3220286247666459
12,12,0,Boa Vista do Sul,0.23965986394557823,0.3640816326530612
12,12,0,Bom Fim,0.22612206479738434,0.17451038673668218
12,12,0,Bom Jesus,0.2541019689450936,0.15924977322448108
12,12,0,Camaquã,0.21605028291430906,0.20607050496801416
12,12,0,Campo Novo,0.2345675815639565,0.22558259968928016
12,12,0,Cascata,0.24014423076923078,0.24386446886446886
12,12,0,Cavalhada,0.21036054283978126,0.1512929579366687
12,12,0,Centro Histórico,0.23198309754511964,0.14828344116645512
12,12,0,Chácara das Pedras,0.27575810794988875,0.307380088202006
12,12,0,Chapéu do Sol,0.2704164965291956,0.35728868926092283
12,12,0,Cidade Baixa,0.2767894847972973,0.28895692567567566
12,12,0,Cel. Aparício Borges,0.23005748285599031,0.23557886244453408
12,12,0,Costa e Silva,0.24392048378795678,0.19939097615371418
12,12,0,Cristal,0.2121446548665264,0.10823671796564481
12,12,0,Cristo Redentor,0.21580907244414355,0.1612377441761328
12,12,0,Espírito Santo,0.22650906928337794,0.26851025869759143
12,12,0,Extrema,0.2453762084909626,0.2746251926579795
12,12,0,Farrapos,0.24058917295076943,0.1768131935503648
12,12,0,Farroupilha,0.34720308624965557,0.5711398916138514
12,12,0,Floresta,0.2079110251450677,0.28239845261121854
12,12,0,Glória,0.20267132867132867,0.20591142191142192
12,12,0,Guarujá,0.240641930717452,0.2994582170415367
12,12,0,Higienópolis,0.2389849178105406,0.25741399762752076
12,12,0,Hípica,0.2792448240445429,0.21208353604699354
12,12,0,Humaitá,0.2550586232980333,0.18645990922844174
12,12,0,Independência,0.23164033894758865,0.2604177563901384
12,12,0,Ipanema,0.22557515337423312,0.20132924335378324
12,12,0,Jardim Botânico,0.22971442301091508,0.2628772796961168
12,12,0,Jardim Carvalho,0.22736589620584388,0.19209187381886902
12,12,0,Jardim do Salso,0.2994123017231542,0.4037430103845715
12,12,0,Jardim Leopoldina,0.23665498763396536,0.24398873316845288
12,12,0,Jardim Europa,0.28902185223725285,0.45727829806914094
12,12,0,Jardim Floresta,0.22654253377144942,0.35609103078982596
12,12,0,Jardim Isabel,0.2789097875304772,0.41332868919075816
12,12,0,Jardim Itú,0.22667401647905303,0.20486634946423737
12,12,0,Jardim Lindóia,0.22188245823389022,0.1800914876690533
12,12,0,Jardim Sabará,0.2022049027444711,0.2355004884980904
12,12,0,Jardim São Pedro,0.26408005062490114,0.35036650319042345
12,12,0,Lageado,0.26027162748231,0.14471581830632277
12,12,0,Lami,0.2592541689573025,0.3071284588601796
12,12,0,Lomba do Pinheiro,0.28068922042445893,0.155340757862296
12,12,0,Mário Quintana,0.2866935045152867,0.2169150981032169
12,12,0,Medianeira,0.19807692307692307,0.2926613616268789
12,12,0,Menino Deus,0.19835662114957128,0.13459299248438658
12,12,0,Moinhos de Vento,0.24498394863563402,0.21187800963081863
12,12,0,Mont'Serrat,0.24413793103448275,0.2264367816091954
12,12,0,Morro Santana,0.23789212988442487,0.23305148346425175
12,12,0,Navegantes,0.19912118408880666,0.3157570151094665
12,12,0,Nonoai,0.21110975012248898,0.2108171375687299
12,12,0,Parque Santa Fé,0.2723472028668127,0.3647886389275997
12,12,0,Partenon,0.2048960508828555,0.19400670843617493
12,12,0,Passo D'Areia,0.07496409876314448,0.20632788252188816
12,12,0,Passo das Pedras,0.22440923737916219,0.2861797350519155
12,12,0,Pedra Redonda,0.356524962926347,0.5427582797825012
12,12,0,Petrópolis,0.21761946597220044,0.15792831518726533
12,12,0,Pitinga,0.2623549232497192,0.26831398976662924
12,12,0,Ponta Grossa,0.24974074458156176,0.27315150886653533
12,12,0,Praia de Belas,0.24311430257721817,0.42061774542592956
12,12,0,Restinga,0.26898062118396604,0.18483615019319824
12,12,0,Rio Branco,0.24548736462093862,0.2570963403411906
12,12,0,Rubem Berta,0.18263368619005732,0.2214403429484263
12,12,0,Santa Cecília,0.26247339796642233,0.3285252620792938
12,12,0,Santa Maria Goretti,0.24583116206357478,0.37727983324648257
12,12,0,Santa Rosa de Lima,0.22916387511724506,0.1725847514404395
12,12,0,Santa Tereza,0.21921209446038403,0.20863679835209298
12,12,0,Santana,0.1856526365571057,0.1353747930952944
12,12,0,Santo Antônio,0.20836728646566413,0.22836259476010567
12,12,0,São Caetano,0.2594069529652352,0.46244035446489434
12,12,0,São Geraldo,0.1780809319435929,0.15556918046188434
12,12,0,São João,0.24217898832684825,0.2544747081712062
12,12,0,São Sebastião,0.22642637512811753,0.2888812967391717
12,12,0,Sarandi,0.1887772229449037,0.1235645447806079
12,12,0,Serraria,0.21852143983938047,0.23853912710932645
12,12,0,Sétimo Céu,0.28243641725027646,0.4893721587418602
12,12,0,Teresópolis,0.2205355488294521,0.23765107995140733
12,12,0,Três Figueiras,0.24260210320371728,0.4069454634384935
12,12,0,Tristeza,0.21852529330137505,0.2257684706278121
12,12,0,Vila Assunção,0.19921875,0.2605406746031746
12,12,0,Vila Conceição,0.30098093395965736,0.46053237542599246
12,12,0,Vila Ipiranga,0.20466702326825353,0.22993670321832932
12,12,0,Vila Jardim,0.24946153328397389,0.2980861995467905
12,12,0,Vila João Pessoa,0.2146617045530745,0.26777531907284474
12,12,0,Vila Nova,0.20542375159620943,0.20229854156865382
12,12,0,São José,0.24856866212006398,0.19185540680867783
13,13,0,Aberta dos Morros,0.23065743578902864,0.22598034034457246
13,13,0,Agronomia,0.24373601789709173,0.2689535172756649
13,13,0,Anchieta,0.18138440860215055,0.28207885304659497
13,13,0,Arquipélago,0.24766355140186916,0.2965559016960886
13,13,0,Auxiliadora,0.21313986086595368,0.17388294742671234
13,13,0,Azenha,0.1701170537326443,0.2012327999501899
13,13,0,Bela Vista,0.22979621746109288,0.2314188010328704
13,13,0,Belém Novo,0.22225939269171385,0.2945273631840796
13,13,0,Belém Velho,0.22381511676108884,0.24734005803509743
13,13,0,Boa Vista,0.25995827757222706,0.3601773859193366
13,13,0,Boa Vista do Sul,0.16316526610644258,0.24089635854341737
13,13,0,Bom Fim,0.1471251409244645,0.12489039208317675
13,13,0,Bom Jesus,0.26957999827868145,0.17841466563387554
13,13,0,Camaquã,0.22304880122428158,0.18288650834136297
13,13,0,Campo Novo,0.2084966679733438,0.21344570756566053
13,13,0,Cascata,0.2216179361958521,0.23525929684361852
13,13,0,Cavalhada,0.29016898835350535,0.2683108776737459
13,13,0,Centro Histórico,0.31965638174831174,0.3030755263714261
13,13,0,Chácara das Pedras,0.3299099606077659,0.34470080660288877
13,13,0,Chapéu do Sol,0.2575962695547533,0.28830726032892096
13,13,0,Cidade Baixa,0.28398058252427183,0.2916687846286789
13,13,0,Cel. Aparício Borges,0.2374965034965035,0.3343589743589744
13,13,0,Costa e Silva,0.24018751455858375,0.17318891218262286
13,13,0,Cristal,0.23954381419450357,0.15600999352271674
13,13,0,Cristo Redentor,0.20041874868041382,0.11265160578975766
13,13,0,Espírito Santo,0.19962663728730567,0.2210796915167095
13,13,0,Extrema,0.21516458932566315,0.2122083732821988
13,13,0,Farrapos,0.2617377136396888,0.24827647358737337
13,13,0,Farroupilha,0.15350191171359054,0.389178542463214
13,13,0,Floresta,0.16631284916201117,0.2718808193668529
13,13,0,Glória,0.17087128899797047,0.1658564213904753
13,13,0,Guarujá,0.2495703852212516,0.2579598071506993
13,13,0,Higienópolis,0.211325754666257,0.22351947154159305
13,13,0,Hípica,0.25841141980382487,0.20585602864083877
13,13,0,Humaitá,0.28416714586927355,0.23001725129384704
13,13,0,Independência,0.1911713816074055,0.21535888340975287
13,13,0,Ipanema,0.2981687207082104,0.31568593415494994
13,13,0,Jardim Botânico,0.26465214587662106,0.30350361825607225
13,13,0,Jardim Carvalho,0.2809146056929538,0.25220096438015244
13,13,0,Jardim do Salso,0.241320293398533,0.32909535452322736
13,13,0,Jardim Leopoldina,0.2419448757763975,0.24572981366459629
13,13,0,Jardim Europa,0.19987072680264292,0.40649238724504455
13,13,0,Jardim Floresta,0.15728253540121376,0.30802427511800407
13,13,0,Jardim Isabel,0.2100298588490771,0.34473398479913137
13,13,0,Jardim Itú,0.24671456644559075,0.2557111274871039
13,13,0,Jardim Lindóia,0.22664817442910593,0.16075345116759127
13,13,0,Jardim Sabará,0.21204179959632788,0.24103131714304316
13,13,0,Jardim São Pedro,0.23235519754507097,0.304479393086988
13,13,0,Lageado,0.2981210678456045,0.19769880405826673
13,13,0,Lami,0.2346839320523531,0.2515548129583217
13,13,0,Lomba do Pinheiro,0.27635480762102455,0.2753189841928814
13,13,0,Mário Quintana,0.3142765889492175,0.31759821143404665
13,13,0,Medianeira,0.1739217572550906,0.22696096770170845
13,13,0,Menino Deus,0.2798756965280754,0.24140591513073295
13,13,0,Moinhos de Vento,0.24454933249071806,0.19538141506701426
13,13,0,Mont'Serrat,0.18408239700374532,0.18846441947565543
13,13,0,Morro Santana,0.24406753878916945,0.27894398810127435
13,13,0,Navegantes,0.15976489446967673,0.25131356309555614
13,13,0,Nonoai,0.2126418325840291,0.23926354099764505
13,13,0,Parque Santa Fé,0.21948897351873173,0.29504324978596524
13,13,0,Partenon,0.24762447993557912,0.30676866639824635
13,13,0,Passo D'Areia,0.16310826920992738,0.3364762833712655
13,13,0,Passo das Pedras,0.20434390306780098,0.262954369682908
13,13,0,Pedra Redonda,0.36822310530797614,0.40628252436370516
13,13,0,Petrópolis,0.3050232685464002,0.25542932749338443
13,13,0,Pitinga,0.26132709733995907,0.20949040241644742
13,13,0,Ponta Grossa,0.2720145707950586,0.2902192658290219
13,13,0,Praia de Belas,0.14383029789637158,0.3253800178831945
13,13,0,Restinga,0.2743264922276927,0.37954306577418817
13,13,0,Rio Branco,0.2718908629441624,0.3177972619596985
13,13,0,Rubem Berta,0.16500688964048604,0.2815983965927596
13,13,0,Santa Cecília,0.22379506269592475,0.2722048066875653
13,13,0,Santa Maria Goretti,0.1975390314898121,0.2873776131251654
13,13,0,Santa Rosa de Lima,0.26433157976172056,0.263757800814895
13,13,0,Santa Tereza,0.2194675209221054,0.2855215965175807
13,13,0,Santana,0.2663666689832511,0.206731994347534
13,13,0,Santo Antônio,0.20956069532329624,0.2123790821150629
13,13,0,São Caetano,0.24703153988868273,0.41954236239950526
13,13,0,São Geraldo,0.15286072047774996,0.14801258588582802
13,13,0,São João,0.2822519083969466,0.2877862595419847
13,13,0,São Sebastião,0.19183422240459583,0.2596771987416222
13,13,0,Sarandi,0.27190066484161124,0.22950071698605137
13,13,0,Serraria,0.2035601911199161,0.19383910189177642
13,13,0,Sétimo Céu,0.2021949905736601,0.40245982583714873
13,13,0,Teresópolis,0.17975794969150452,0.20756209460528396
13,13,0,Três Figueiras,0.16899548641121676,0.3196004993757803
13,13,0,Tristeza,0.3009962379824439,0.3422507082810831
13,13,0,Vila Assunção,0.16350765898189695,0.21672082108411986
13,13,0,Vila Conceição,0.14430519719867305,0.3378793463570463
13,13,0,Vila Ipiranga,0.18423375234019793,0.21210662387447624
13,13,0,Vila Jardim,0.17605250423421243,0.24429389466892493
13,13,0,Vila João Pessoa,0.2403053485458023,0.27435204115280615
13,13,0,Vila Nova,0.21401023708811714,0.1814002535575066
13,13,0,São José,0.26948543321982593,0.2978307478875016
14,14,0,Aberta dos Morros,0.23270003089280197,0.23732536985549033
14,14,0,Agronomia,0.24245147375988496,0.28324946081955427
14,14,0,Anchieta,0.1646095717884131,0.3062972292191436
14,14,0,Arquipélago,0.23979733481399224,0.27086803627614287
14,14,0,Auxiliadora,0.19782006182709733,0.16075045304338556
14,14,0,Azenha,0.1713311748957101,0.2012327999501899
14,14,0,Bela Vista,0.22698744769874477,0.238882410773487
14,14,0,Belém Novo,0.22225939269171385,0.2945273631840796
14,14,0,Belém Velho,0.22166760404949382,0.2399700037495313
14,14,0,Boa Vista,0.246353355732197,0.3476194378431533
14,14,0,Boa Vista do Sul,0.19148119723714505,0.2640061396776669
14,14,0,Bom Fim,0.15380473797559224,0.14919837281646328
14,14,0,Bom Jesus,0.278948772678762,0.16213091426538598
14,14,0,Camaquã,0.22294888748347036,0.17593284654746164
14,14,0,Campo Novo,0.22179112652912178,0.24447690341427789
