Frame;Hour;Susceptible;Infected;Removed;dS;dI;dR;
7083;3;1045823;14;33760;0;0;0;
7084;4;1045823;14;33760;0;0;0;
7085;5;1045823;14;33760;0;0;0;
7086;6;1045823;14;33760;0;0;0;
7087;7;1045823;12;33762;0;-2;2;
7088;8;1045823;12;33762;0;0;0;
7089;9;1045823;12;33762;0;0;0;
7090;10;1045823;12;33762;0;0;0;
7091;11;1045823;12;33762;0;0;0;
7092;12;1045823;12;33762;0;0;0;
7093;13;1045823;12;33762;0;0;0;
7094;14;1045823;12;33762;0;0;0;
7095;15;1045823;12;33762;0;0;0;
7096;16;1045823;12;33762;0;0;0;
7097;17;1045823;12;33762;0;0;0;
7098;18;1045823;12;33762;0;0;0;
7099;19;1045823;12;33762;0;0;0;
7100;20;1045823;12;33762;0;0;0;
7101;21;1045823;12;33762;0;0;0;
7102;22;1045823;12;33762;0;0;0;
7103;23;1045823;12;33762;0;0;0;
7104;0;1045823;12;33762;0;0;0;
7105;1;1045823;12;33762;0;0;0;
7106;2;1045823;12;33762;0;0;0;
7107;3;1045823;12;33762;0;0;0;
7108;4;1045823;12;33762;0;0;0;
7109;5;1045823;12;33762;0;0;0;
7110;6;1045823;12;33762;0;0;0;
7111;7;1045823;12;33762;0;0;0;
7112;8;1045823;12;33762;0;0;0;
7113;9;1045823;12;33762;0;0;0;
7114;10;1045823;12;33762;0;0;0;
7115;11;1045823;12;33762;0;0;0;
7116;12;1045823;12;33762;0;0;0;
7117;13;1045823;12;33762;0;0;0;
7118;14;1045823;12;33762;0;0;0;
7119;15;1045823;12;33762;0;0;0;
7120;16;1045823;12;33762;0;0;0;
7121;17;1045823;12;33762;0;0;0;
7122;18;1045823;12;33762;0;0;0;
7123;19;1045823;12;33762;0;0;0;
7124;20;1045823;12;33762;0;0;0;
7125;21;1045823;12;33762;0;0;0;
7126;22;1045823;12;33762;0;0;0;
7127;23;1045823;12;33762;0;0;0;
7128;0;1045823;12;33762;0;0;0;
7129;1;1045823;12;33762;0;0;0;
7130;2;1045823;12;33762;0;0;0;
7131;3;1045823;12;33762;0;0;0;
7132;4;1045823;12;33762;0;0;0;
7133;5;1045823;12;33762;0;0;0;
7134;6;1045823;12;33762;0;0;0;
7135;7;1045823;11;33763;0;-1;1;
7136;8;1045823;11;33763;0;0;0;
7137;9;1045823;11;33763;0;0;0;
7138;10;1045823;11;33763;0;0;0;
7139;11;1045823;11;33763;0;0;0;
7140;12;1045823;11;33763;0;0;0;
7141;13;1045823;11;33763;0;0;0;
7142;14;1045823;11;33763;0;0;0;
7143;15;1045823;11;33763;0;0;0;
7144;16;1045823;11;33763;0;0;0;
7145;17;1045823;11;33763;0;0;0;
7146;18;1045823;11;33763;0;0;0;
7147;19;1045823;11;33763;0;0;0;
7148;20;1045823;11;33763;0;0;0;
7149;21;1045823;11;33763;0;0;0;
7150;22;1045823;11;33763;0;0;0;
7151;23;1045823;11;33763;0;0;0;
7152;0;1045823;11;33763;0;0;0;
7153;1;1045823;11;33763;0;0;0;
7154;2;1045823;11;33763;0;0;0;
7155;3;1045823;11;33763;0;0;0;
7156;4;1045823;11;33763;0;0;0;
7157;5;1045823;11;33763;0;0;0;
7158;6;1045823;11;33763;0;0;0;
7159;7;1045823;11;33763;0;0;0;
7160;8;1045823;11;33763;0;0;0;
7161;9;1045823;11;33763;0;0;0;
7162;10;1045823;11;33763;0;0;0;
7163;11;1045823;11;33763;0;0;0;
7164;12;1045823;11;33763;0;0;0;
7165;13;1045823;11;33763;0;0;0;
7166;14;1045823;11;33763;0;0;0;
7167;15;1045823;11;33763;0;0;0;
7168;16;1045823;11;33763;0;0;0;
7169;17;1045823;11;33763;0;0;0;
7170;18;1045823;11;33763;0;0;0;
7171;19;1045823;11;33763;0;0;0;
7172;20;1045823;11;33763;0;0;0;
7173;21;1045823;11;33763;0;0;0;
7174;22;1045823;11;33763;0;0;0;
7175;23;1045823;11;33763;0;0;0;
7176;0;1045823;11;33763;0;0;0;
7177;1;1045823;11;33763;0;0;0;
7178;2;1045823;11;33763;0;0;0;
7179;3;1045823;11;33763;0;0;0;
7180;4;1045823;11;33763;0;0;0;
7181;5;1045823;11;33763;0;0;0;
7182;6;1045823;11;33763;0;0;0;
7183;7;1045823;11;33763;0;0;0;
7184;8;1045823;11;33763;0;0;0;
7185;9;1045823;11;33763;0;0;0;
7186;10;1045823;11;33763;0;0;0;
7187;11;1045823;11;33763;0;0;0;
7188;12;1045823;11;33763;0;0;0;
7189;13;1045823;11;33763;0;0;0;
7190;14;1045823;11;33763;0;0;0;
7191;15;1045823;11;33763;0;0;0;
7192;16;1045823;11;33763;0;0;0;
7193;17;1045823;11;33763;0;0;0;
7194;18;1045823;11;33763;0;0;0;
7195;19;1045823;11;33763;0;0;0;
7196;20;1045823;11;33763;0;0;0;
7197;21;1045823;11;33763;0;0;0;
7198;22;1045823;11;33763;0;0;0;
7199;23;1045823;11;33763;0;0;0;
7200;0;1045823;11;33763;0;0;0;
7201;1;1045823;11;33763;0;0;0;
7202;2;1045823;11;33763;0;0;0;
7203;3;1045823;11;33763;0;0;0;
7204;4;1045823;11;33763;0;0;0;
7205;5;1045823;11;33763;0;0;0;
7206;6;1045823;11;33763;0;0;0;
7207;7;1045823;11;33763;0;0;0;
7208;8;1045823;11;33763;0;0;0;
7209;9;1045823;11;33763;0;0;0;
7210;10;1045823;11;33763;0;0;0;
7211;11;1045823;11;33763;0;0;0;
7212;12;1045823;11;33763;0;0;0;
7213;13;1045823;11;33763;0;0;0;
7214;14;1045823;11;33763;0;0;0;
7215;15;1045823;11;33763;0;0;0;
7216;16;1045823;11;33763;0;0;0;
7217;17;1045823;11;33763;0;0;0;
7218;18;1045823;11;33763;0;0;0;
7219;19;1045823;11;33763;0;0;0;
7220;20;1045823;11;33763;0;0;0;
7221;21;1045823;11;33763;0;0;0;
7222;22;1045823;11;33763;0;0;0;
7223;23;1045823;11;33763;0;0;0;
7224;0;1045823;11;33763;0;0;0;
7225;1;1045823;11;33763;0;0;0;
7226;2;1045823;11;33763;0;0;0;
7227;3;1045823;11;33763;0;0;0;
7228;4;1045823;11;33763;0;0;0;
7229;5;1045823;11;33763;0;0;0;
7230;6;1045823;11;33763;0;0;0;
7231;7;1045823;11;33763;0;0;0;
7232;8;1045823;11;33763;0;0;0;
7233;9;1045823;11;33763;0;0;0;
7234;10;1045823;11;33763;0;0;0;
7235;11;1045823;11;33763;0;0;0;
7236;12;1045823;11;33763;0;0;0;
7237;13;1045823;11;33763;0;0;0;
7238;14;1045823;11;33763;0;0;0;
7239;15;1045823;11;33763;0;0;0;
7240;16;1045823;11;33763;0;0;0;
7241;17;1045823;11;33763;0;0;0;
7242;18;1045823;11;33763;0;0;0;
7243;19;1045823;11;33763;0;0;0;
7244;20;1045823;11;33763;0;0;0;
7245;21;1045823;11;33763;0;0;0;
7246;22;1045823;11;33763;0;0;0;
7247;23;1045823;11;33763;0;0;0;
7248;0;1045823;11;33763;0;0;0;
7249;1;1045823;11;33763;0;0;0;
7250;2;1045823;11;33763;0;0;0;
7251;3;1045823;11;33763;0;0;0;
7252;4;1045823;11;33763;0;0;0;
7253;5;1045823;11;33763;0;0;0;
7254;6;1045823;11;33763;0;0;0;
7255;7;1045823;11;33763;0;0;0;
7256;8;1045823;11;33763;0;0;0;
7257;9;1045823;11;33763;0;0;0;
7258;10;1045823;11;33763;0;0;0;
7259;11;1045823;11;33763;0;0;0;
7260;12;1045823;11;33763;0;0;0;
7261;13;1045823;11;33763;0;0;0;
7262;14;1045823;11;33763;0;0;0;
7263;15;1045823;11;33763;0;0;0;
7264;16;1045823;11;33763;0;0;0;
7265;17;1045823;11;33763;0;0;0;
7266;18;1045823;11;33763;0;0;0;
7267;19;1045823;11;33763;0;0;0;
7268;20;1045823;11;33763;0;0;0;
7269;21;1045823;11;33763;0;0;0;
7270;22;1045823;11;33763;0;0;0;
7271;23;1045823;11;33763;0;0;0;
7272;0;1045823;11;33763;0;0;0;
7273;1;1045823;11;33763;0;0;0;
7274;2;1045823;11;33763;0;0;0;
7275;3;1045823;11;33763;0;0;0;
7276;4;1045823;11;33763;0;0;0;
7277;5;1045823;11;33763;0;0;0;
7278;6;1045823;11;33763;0;0;0;
7279;7;1045823;11;33763;0;0;0;
7280;8;1045823;11;33763;0;0;0;
7281;9;1045823;11;33763;0;0;0;
7282;10;1045823;11;33763;0;0;0;
7283;11;1045823;11;33763;0;0;0;
7284;12;1045823;11;33763;0;0;0;
7285;13;1045823;11;33763;0;0;0;
7286;14;1045823;11;33763;0;0;0;
7287;15;1045823;11;33763;0;0;0;
7288;16;1045823;11;33763;0;0;0;
7289;17;1045823;11;33763;0;0;0;
7290;18;1045823;11;33763;0;0;0;
7291;19;1045823;11;33763;0;0;0;
7292;20;1045823;11;33763;0;0;0;
7293;21;1045823;11;33763;0;0;0;
7294;22;1045823;11;33763;0;0;0;
7295;23;1045823;11;33763;0;0;0;
7296;0;1045823;11;33763;0;0;0;
7297;1;1045823;11;33763;0;0;0;
7298;2;1045823;11;33763;0;0;0;
7299;3;1045823;11;33763;0;0;0;
7300;4;1045823;11;33763;0;0;0;
7301;5;1045823;11;33763;0;0;0;
7302;6;1045823;11;33763;0;0;0;
7303;7;1045823;11;33763;0;0;0;
7304;8;1045823;11;33763;0;0;0;
7305;9;1045823;11;33763;0;0;0;
7306;10;1045823;11;33763;0;0;0;
7307;11;1045823;11;33763;0;0;0;
7308;12;1045823;11;33763;0;0;0;
7309;13;1045823;11;33763;0;0;0;
7310;14;1045823;11;33763;0;0;0;
7311;15;1045823;11;33763;0;0;0;
7312;16;1045823;11;33763;0;0;0;
7313;17;1045823;11;33763;0;0;0;
7314;18;1045823;11;33763;0;0;0;
7315;19;1045823;11;33763;0;0;0;
7316;20;1045823;11;33763;0;0;0;
7317;21;1045823;11;33763;0;0;0;
7318;22;1045823;11;33763;0;0;0;
7319;23;1045823;11;33763;0;0;0;
7320;0;1045823;11;33763;0;0;0;
7321;1;1045823;11;33763;0;0;0;
7322;2;1045823;11;33763;0;0;0;
7323;3;1045823;11;33763;0;0;0;
7324;4;1045823;11;33763;0;0;0;
7325;5;1045823;11;33763;0;0;0;
7326;6;1045823;11;33763;0;0;0;
7327;7;1045823;11;33763;0;0;0;
7328;8;1045823;11;33763;0;0;0;
7329;9;1045823;11;33763;0;0;0;
7330;10;1045823;11;33763;0;0;0;
7331;11;1045823;11;33763;0;0;0;
7332;12;1045823;11;33763;0;0;0;
7333;13;1045823;11;33763;0;0;0;
7334;14;1045823;11;33763;0;0;0;
7335;15;1045823;11;33763;0;0;0;
7336;16;1045823;11;33763;0;0;0;
7337;17;1045823;11;33763;0;0;0;
7338;18;1045823;11;33763;0;0;0;
7339;19;1045823;11;33763;0;0;0;
7340;20;1045823;11;33763;0;0;0;
7341;21;1045823;11;33763;0;0;0;
7342;22;1045823;11;33763;0;0;0;
7343;23;1045823;11;33763;0;0;0;
7344;0;1045823;11;33763;0;0;0;
7345;1;1045823;11;33763;0;0;0;
7346;2;1045823;11;33763;0;0;0;
7347;3;1045823;11;33763;0;0;0;
7348;4;1045823;11;33763;0;0;0;
7349;5;1045823;11;33763;0;0;0;
7350;6;1045823;11;33763;0;0;0;
7351;7;1045823;11;33763;0;0;0;
7352;8;1045823;11;33763;0;0;0;
7353;9;1045823;11;33763;0;0;0;
7354;10;1045823;11;33763;0;0;0;
7355;11;1045823;11;33763;0;0;0;
7356;12;1045823;11;33763;0;0;0;
7357;13;1045823;11;33763;0;0;0;
7358;14;1045823;11;33763;0;0;0;
7359;15;1045823;11;33763;0;0;0;
7360;16;1045823;11;33763;0;0;0;
7361;17;1045823;11;33763;0;0;0;
7362;18;1045823;11;33763;0;0;0;
7363;19;1045823;11;33763;0;0;0;
7364;20;1045823;11;33763;0;0;0;
7365;21;1045823;11;33763;0;0;0;
7366;22;1045823;11;33763;0;0;0;
7367;23;1045823;11;33763;0;0;0;
7368;0;1045823;11;33763;0;0;0;
7369;1;1045823;11;33763;0;0;0;
7370;2;1045823;11;33763;0;0;0;
7371;3;1045823;11;33763;0;0;0;
7372;4;1045823;11;33763;0;0;0;
7373;5;1045823;11;33763;0;0;0;
7374;6;1045823;11;33763;0;0;0;
7375;7;1045823;11;33763;0;0;0;
7376;8;1045823;11;33763;0;0;0;
7377;9;1045823;11;33763;0;0;0;
7378;10;1045823;11;33763;0;0;0;
7379;11;1045823;11;33763;0;0;0;
7380;12;1045823;11;33763;0;0;0;
7381;13;1045823;11;33763;0;0;0;
7382;14;1045823;11;33763;0;0;0;
7383;15;1045823;11;33763;0;0;0;
7384;16;1045823;11;33763;0;0;0;
7385;17;1045823;11;33763;0;0;0;
7386;18;1045823;11;33763;0;0;0;
7387;19;1045823;11;33763;0;0;0;
7388;20;1045823;11;33763;0;0;0;
7389;21;1045823;11;33763;0;0;0;
7390;22;1045823;11;33763;0;0;0;
7391;23;1045823;11;33763;0;0;0;
7392;0;1045823;11;33763;0;0;0;
7393;1;1045823;11;33763;0;0;0;
7394;2;1045823;11;33763;0;0;0;
7395;3;1045823;11;33763;0;0;0;
7396;4;1045823;11;33763;0;0;0;
7397;5;1045823;11;33763;0;0;0;
7398;6;1045823;11;33763;0;0;0;
7399;7;1045823;11;33763;0;0;0;
7400;8;1045823;11;33763;0;0;0;
7401;9;1045823;11;33763;0;0;0;
7402;10;1045823;11;33763;0;0;0;
7403;11;1045823;11;33763;0;0;0;
7404;12;1045823;11;33763;0;0;0;
7405;13;1045823;11;33763;0;0;0;
7406;14;1045823;11;33763;0;0;0;
7407;15;1045823;11;33763;0;0;0;
7408;16;1045823;11;33763;0;0;0;
7409;17;1045823;11;33763;0;0;0;
7410;18;1045823;11;33763;0;0;0;
7411;19;1045823;11;33763;0;0;0;
7412;20;1045823;11;33763;0;0;0;
7413;21;1045823;11;33763;0;0;0;
7414;22;1045823;11;33763;0;0;0;
7415;23;1045823;11;33763;0;0;0;
7416;0;1045823;11;33763;0;0;0;
7417;1;1045823;11;33763;0;0;0;
7418;2;1045823;11;33763;0;0;0;
7419;3;1045823;11;33763;0;0;0;
7420;4;1045823;11;33763;0;0;0;
7421;5;1045823;11;33763;0;0;0;
7422;6;1045823;11;33763;0;0;0;
7423;7;1045823;11;33763;0;0;0;
7424;8;1045823;11;33763;0;0;0;
7425;9;1045823;11;33763;0;0;0;
7426;10;1045823;11;33763;0;0;0;
7427;11;1045823;11;33763;0;0;0;
7428;12;1045823;11;33763;0;0;0;
7429;13;1045823;11;33763;0;0;0;
7430;14;1045823;11;33763;0;0;0;
7431;15;1045823;11;33763;0;0;0;
7432;16;1045823;11;33763;0;0;0;
7433;17;1045823;11;33763;0;0;0;
7434;18;1045823;11;33763;0;0;0;
7435;19;1045823;11;33763;0;0;0;
7436;20;1045823;11;33763;0;0;0;
7437;21;1045823;11;33763;0;0;0;
7438;22;1045823;11;33763;0;0;0;
7439;23;1045823;11;33763;0;0;0;
7440;0;1045823;11;33763;0;0;0;
7441;1;1045823;11;33763;0;0;0;
7442;2;1045823;11;33763;0;0;0;
7443;3;1045823;11;33763;0;0;0;
7444;4;1045823;11;33763;0;0;0;
7445;5;1045823;11;33763;0;0;0;
7446;6;1045823;11;33763;0;0;0;
7447;7;1045823;11;33763;0;0;0;
7448;8;1045823;11;33763;0;0;0;
7449;9;1045823;11;33763;0;0;0;
7450;10;1045823;11;33763;0;0;0;
7451;11;1045823;11;33763;0;0;0;
7452;12;1045823;11;33763;0;0;0;
7453;13;1045823;11;33763;0;0;0;
7454;14;1045823;11;33763;0;0;0;
7455;15;1045823;11;33763;0;0;0;
7456;16;1045823;11;33763;0;0;0;
7457;17;1045823;11;33763;0;0;0;
7458;18;1045823;11;33763;0;0;0;
7459;19;1045823;11;33763;0;0;0;
7460;20;1045823;11;33763;0;0;0;
7461;21;1045823;11;33763;0;0;0;
7462;22;1045823;11;33763;0;0;0;
7463;23;1045823;11;33763;0;0;0;
7464;0;1045823;11;33763;0;0;0;
7465;1;1045823;11;33763;0;0;0;
7466;2;1045823;11;33763;0;0;0;
7467;3;1045823;11;33763;0;0;0;
7468;4;1045823;11;33763;0;0;0;
7469;5;1045823;11;33763;0;0;0;
7470;6;1045823;11;33763;0;0;0;
7471;7;1045823;11;33763;0;0;0;
7472;8;1045823;11;33763;0;0;0;
7473;9;1045823;11;33763;0;0;0;
7474;10;1045823;11;33763;0;0;0;
7475;11;1045823;11;33763;0;0;0;
7476;12;1045823;11;33763;0;0;0;
7477;13;1045823;11;33763;0;0;0;
7478;14;1045823;11;33763;0;0;0;
7479;15;1045823;11;33763;0;0;0;
7480;16;1045823;11;33763;0;0;0;
7481;17;1045823;11;33763;0;0;0;
7482;18;1045823;11;33763;0;0;0;
7483;19;1045823;11;33763;0;0;0;
7484;20;1045823;11;33763;0;0;0;
7485;21;1045823;11;33763;0;0;0;
7486;22;1045823;11;33763;0;0;0;
7487;23;1045823;11;33763;0;0;0;
7488;0;1045823;11;33763;0;0;0;
7489;1;1045823;11;33763;0;0;0;
7490;2;1045823;11;33763;0;0;0;
7491;3;1045823;11;33763;0;0;0;
7492;4;1045823;11;33763;0;0;0;
7493;5;1045823;11;33763;0;0;0;
7494;6;1045823;11;33763;0;0;0;
7495;7;1045823;11;33763;0;0;0;
7496;8;1045823;11;33763;0;0;0;
7497;9;1045823;11;33763;0;0;0;
7498;10;1045823;11;33763;0;0;0;
7499;11;1045823;11;33763;0;0;0;
7500;12;1045823;11;33763;0;0;0;
7501;13;1045823;11;33763;0;0;0;
7502;14;1045823;11;33763;0;0;0;
7503;15;1045823;11;33763;0;0;0;
7504;16;1045823;11;33763;0;0;0;
7505;17;1045823;11;33763;0;0;0;
7506;18;1045823;11;33763;0;0;0;
7507;19;1045823;11;33763;0;0;0;
7508;20;1045823;11;33763;0;0;0;
7509;21;1045823;11;33763;0;0;0;
7510;22;1045823;11;33763;0;0;0;
7511;23;1045823;11;33763;0;0;0;
7512;0;1045823;11;33763;0;0;0;
7513;1;1045823;11;33763;0;0;0;
7514;2;1045823;11;33763;0;0;0;
7515;3;1045823;11;33763;0;0;0;
7516;4;1045823;11;33763;0;0;0;
7517;5;1045823;11;33763;0;0;0;
7518;6;1045823;11;33763;0;0;0;
7519;7;1045823;11;33763;0;0;0;
7520;8;1045823;11;33763;0;0;0;
7521;9;1045823;11;33763;0;0;0;
7522;10;1045823;11;33763;0;0;0;
7523;11;1045823;11;33763;0;0;0;
7524;12;1045823;11;33763;0;0;0;
7525;13;1045823;11;33763;0;0;0;
7526;14;1045823;11;33763;0;0;0;
7527;15;1045823;11;33763;0;0;0;
7528;16;1045823;11;33763;0;0;0;
7529;17;1045823;11;33763;0;0;0;
7530;18;1045823;11;33763;0;0;0;
7531;19;1045823;11;33763;0;0;0;
7532;20;1045823;11;33763;0;0;0;
7533;21;1045823;11;33763;0;0;0;
7534;22;1045823;11;33763;0;0;0;
7535;23;1045823;11;33763;0;0;0;
7536;0;1045823;11;33763;0;0;0;
7537;1;1045823;11;33763;0;0;0;
7538;2;1045823;11;33763;0;0;0;
7539;3;1045823;11;33763;0;0;0;
7540;4;1045823;11;33763;0;0;0;
7541;5;1045823;11;33763;0;0;0;
7542;6;1045823;11;33763;0;0;0;
7543;7;1045823;11;33763;0;0;0;
7544;8;1045823;11;33763;0;0;0;
7545;9;1045823;11;33763;0;0;0;
7546;10;1045823;11;33763;0;0;0;
7547;11;1045823;11;33763;0;0;0;
7548;12;1045823;11;33763;0;0;0;
7549;13;1045823;11;33763;0;0;0;
7550;14;1045823;11;33763;0;0;0;
7551;15;1045823;11;33763;0;0;0;
7552;16;1045823;11;33763;0;0;0;
7553;17;1045823;11;33763;0;0;0;
7554;18;1045823;11;33763;0;0;0;
7555;19;1045823;11;33763;0;0;0;
7556;20;1045823;11;33763;0;0;0;
7557;21;1045823;11;33763;0;0;0;
7558;22;1045823;11;33763;0;0;0;
7559;23;1045823;11;33763;0;0;0;
7560;0;1045823;11;33763;0;0;0;
7561;1;1045823;11;33763;0;0;0;
7562;2;1045823;11;33763;0;0;0;
7563;3;1045823;11;33763;0;0;0;
7564;4;1045823;11;33763;0;0;0;
7565;5;1045823;11;33763;0;0;0;
7566;6;1045823;11;33763;0;0;0;
7567;7;1045823;11;33763;0;0;0;
7568;8;1045823;11;33763;0;0;0;
7569;9;1045823;11;33763;0;0;0;
7570;10;1045823;11;33763;0;0;0;
7571;11;1045823;11;33763;0;0;0;
7572;12;1045823;11;33763;0;0;0;
7573;13;1045823;11;33763;0;0;0;
7574;14;1045823;11;33763;0;0;0;
7575;15;1045823;11;33763;0;0;0;
7576;16;1045823;11;33763;0;0;0;
7577;17;1045823;11;33763;0;0;0;
7578;18;1045823;11;33763;0;0;0;
7579;19;1045823;11;33763;0;0;0;
7580;20;1045823;11;33763;0;0;0;
7581;21;1045823;11;33763;0;0;0;
7582;22;1045823;11;33763;0;0;0;
7583;23;1045823;11;33763;0;0;0;
7584;0;1045823;11;33763;0;0;0;
7585;1;1045823;11;33763;0;0;0;
7586;2;1045823;11;33763;0;0;0;
7587;3;1045823;11;33763;0;0;0;
7588;4;1045823;11;33763;0;0;0;
7589;5;1045823;11;33763;0;0;0;
7590;6;1045823;11;33763;0;0;0;
7591;7;1045823;11;33763;0;0;0;
7592;8;1045823;11;33763;0;0;0;
7593;9;1045823;11;33763;0;0;0;
7594;10;1045823;11;33763;0;0;0;
7595;11;1045823;11;33763;0;0;0;
7596;12;1045823;11;33763;0;0;0;
7597;13;1045823;11;33763;0;0;0;
7598;14;1045823;11;33763;0;0;0;
7599;15;1045823;11;33763;0;0;0;
7600;16;1045823;11;33763;0;0;0;
7601;17;1045823;11;33763;0;0;0;
7602;18;1045823;11;33763;0;0;0;
7603;19;1045823;11;33763;0;0;0;
7604;20;1045823;11;33763;0;0;0;
7605;21;1045823;11;33763;0;0;0;
7606;22;1045823;11;33763;0;0;0;
7607;23;1045823;11;33763;0;0;0;
7608;0;1045823;11;33763;0;0;0;
7609;1;1045823;11;33763;0;0;0;
7610;2;1045823;11;33763;0;0;0;
7611;3;1045823;11;33763;0;0;0;
7612;4;1045823;11;33763;0;0;0;
7613;5;1045823;11;33763;0;0;0;
7614;6;1045823;11;33763;0;0;0;
7615;7;1045823;11;33763;0;0;0;
7616;8;1045823;11;33763;0;0;0;
7617;9;1045823;11;33763;0;0;0;
7618;10;1045823;11;33763;0;0;0;
7619;11;1045823;11;33763;0;0;0;
7620;12;1045823;11;33763;0;0;0;
7621;13;1045823;11;33763;0;0;0;
7622;14;1045823;11;33763;0;0;0;
7623;15;1045823;11;33763;0;0;0;
7624;16;1045823;11;33763;0;0;0;
7625;17;1045823;11;33763;0;0;0;
7626;18;1045823;11;33763;0;0;0;
7627;19;1045823;11;33763;0;0;0;
7628;20;1045823;11;33763;0;0;0;
7629;21;1045823;11;33763;0;0;0;
7630;22;1045823;11;33763;0;0;0;
7631;23;1045823;11;33763;0;0;0;
7632;0;1045823;11;33763;0;0;0;
7633;1;1045823;11;33763;0;0;0;
7634;2;1045823;11;33763;0;0;0;
7635;3;1045823;11;33763;0;0;0;
7636;4;1045823;11;33763;0;0;0;
7637;5;1045823;11;33763;0;0;0;
7638;6;1045823;11;33763;0;0;0;
7639;7;1045823;11;33763;0;0;0;
7640;8;1045823;11;33763;0;0;0;
7641;9;1045823;11;33763;0;0;0;
7642;10;1045823;11;33763;0;0;0;
7643;11;1045823;11;33763;0;0;0;
7644;12;1045823;11;33763;0;0;0;
7645;13;1045823;11;33763;0;0;0;
7646;14;1045823;11;33763;0;0;0;
7647;15;1045823;11;33763;0;0;0;
7648;16;1045823;11;33763;0;0;0;
7649;17;1045823;11;33763;0;0;0;
7650;18;1045823;11;33763;0;0;0;
7651;19;1045823;11;33763;0;0;0;
7652;20;1045823;11;33763;0;0;0;
7653;21;1045823;11;33763;0;0;0;
7654;22;1045823;11;33763;0;0;0;
7655;23;1045823;11;33763;0;0;0;
7656;0;1045823;11;33763;0;0;0;
7657;1;1045823;11;33763;0;0;0;
7658;2;1045823;11;33763;0;0;0;
7659;3;1045823;11;33763;0;0;0;
7660;4;1045823;11;33763;0;0;0;
7661;5;1045823;11;33763;0;0;0;
7662;6;1045823;11;33763;0;0;0;
7663;7;1045823;11;33763;0;0;0;
7664;8;1045823;11;33763;0;0;0;
7665;9;1045823;11;33763;0;0;0;
7666;10;1045823;11;33763;0;0;0;
7667;11;1045823;11;33763;0;0;0;
7668;12;1045823;11;33763;0;0;0;
7669;13;1045823;11;33763;0;0;0;
7670;14;1045823;11;33763;0;0;0;
7671;15;1045823;11;33763;0;0;0;
7672;16;1045823;11;33763;0;0;0;
7673;17;1045823;11;33763;0;0;0;
7674;18;1045823;11;33763;0;0;0;
7675;19;1045823;11;33763;0;0;0;
7676;20;1045823;11;33763;0;0;0;
7677;21;1045823;11;33763;0;0;0;
7678;22;1045823;11;33763;0;0;0;
7679;23;1045823;11;33763;0;0;0;
7680;0;1045823;11;33763;0;0;0;
7681;1;1045823;11;33763;0;0;0;
7682;2;1045823;11;33763;0;0;0;
7683;3;1045823;11;33763;0;0;0;
7684;4;1045823;11;33763;0;0;0;
7685;5;1045823;11;33763;0;0;0;
7686;6;1045823;11;33763;0;0;0;
7687;7;1045823;11;33763;0;0;0;
7688;8;1045823;11;33763;0;0;0;
7689;9;1045823;11;33763;0;0;0;
7690;10;1045823;11;33763;0;0;0;
7691;11;1045823;11;33763;0;0;0;
7692;12;1045823;11;33763;0;0;0;
7693;13;1045823;11;33763;0;0;0;
7694;14;1045823;11;33763;0;0;0;
7695;15;1045823;11;33763;0;0;0;
7696;16;1045823;11;33763;0;0;0;
7697;17;1045823;11;33763;0;0;0;
7698;18;1045823;11;33763;0;0;0;
7699;19;1045823;11;33763;0;0;0;
7700;20;1045823;11;33763;0;0;0;
7701;21;1045823;11;33763;0;0;0;
7702;22;1045823;11;33763;0;0;0;
7703;23;1045823;11;33763;0;0;0;
7704;0;1045823;11;33763;0;0;0;
7705;1;1045823;11;33763;0;0;0;
7706;2;1045823;11;33763;0;0;0;
7707;3;1045823;11;33763;0;0;0;
7708;4;1045823;11;33763;0;0;0;
7709;5;1045823;11;33763;0;0;0;
7710;6;1045823;11;33763;0;0;0;
7711;7;1045823;11;33763;0;0;0;
7712;8;1045823;11;33763;0;0;0;
7713;9;1045823;11;33763;0;0;0;
7714;10;1045823;11;33763;0;0;0;
7715;11;1045823;11;33763;0;0;0;
7716;12;1045823;11;33763;0;0;0;
7717;13;1045823;11;33763;0;0;0;
7718;14;1045823;11;33763;0;0;0;
7719;15;1045823;11;33763;0;0;0;
7720;16;1045823;11;33763;0;0;0;
7721;17;1045823;11;33763;0;0;0;
7722;18;1045823;11;33763;0;0;0;
7723;19;1045823;11;33763;0;0;0;
7724;20;1045823;11;33763;0;0;0;
7725;21;1045823;11;33763;0;0;0;
7726;22;1045823;11;33763;0;0;0;
7727;23;1045823;11;33763;0;0;0;
7728;0;1045823;11;33763;0;0;0;
7729;1;1045823;11;33763;0;0;0;
7730;2;1045823;11;33763;0;0;0;
7731;3;1045823;11;33763;0;0;0;
7732;4;1045823;11;33763;0;0;0;
7733;5;1045823;11;33763;0;0;0;
7734;6;1045823;11;33763;0;0;0;
7735;7;1045823;11;33763;0;0;0;
7736;8;1045823;11;33763;0;0;0;
7737;9;1045823;11;33763;0;0;0;
7738;10;1045823;11;33763;0;0;0;
7739;11;1045823;11;33763;0;0;0;
7740;12;1045823;11;33763;0;0;0;
7741;13;1045823;11;33763;0;0;0;
7742;14;1045823;11;33763;0;0;0;
7743;15;1045823;11;33763;0;0;0;
7744;16;1045823;11;33763;0;0;0;
7745;17;1045823;11;33763;0;0;0;
7746;18;1045823;11;33763;0;0;0;
7747;19;1045823;11;33763;0;0;0;
