;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
7226;Santo Antônio;São João;250;0;142;60;0;250
7227;Santo Antônio;São Sebastião;0;0;0;0;0;0
7228;Santo Antônio;Sétimo Céu;0;0;0;0;0;0
7229;Santo Antônio;Teresópolis;0;0;0;0;0;0
7230;Santo Antônio;Tristeza;0;0;0;0;0;0
7231;Santo Antônio;Três Figueiras;0;0;0;0;0;0
7232;Santo Antônio;Vila Assunção;250;250;0;0;250;0
7233;Santo Antônio;Vila Conceição;0;0;0;0;0;0
7234;Santo Antônio;Vila Ipiranga;208;0;133;38;0;208
7235;Santo Antônio;Vila Jardim;0;0;0;0;0;0
7236;Santo Antônio;Vila João Pessoa;250;250;0;0;250;0
7237;Santo Antônio;Vila Nova;0;0;0;0;0;0
7238;Sarandi;Aberta dos Morros;0;0;0;0;0;0
7239;Sarandi;Agronomia;500;0;120;62;250;250
7240;Sarandi;Anchieta;2250;0;811;392;750;1500
7241;Sarandi;Arquipélago;250;250;0;0;250;0
7242;Sarandi;Auxiliadora;250;0;0;0;250;0
7243;Sarandi;Azenha;250;0;124;66;0;250
7244;Sarandi;Bela Vista;500;0;276;135;0;500
7245;Sarandi;Belém Novo;0;0;0;0;0;0
7246;Sarandi;Belém Velho;1000;0;536;275;0;1000
7247;Sarandi;Boa Vista;1000;0;518;280;0;1000
7248;Sarandi;Boa Vista do Sul;0;0;0;0;0;0
7249;Sarandi;Bom Fim;250;0;135;81;0;250
7250;Sarandi;Bom Jesus;449;0;295;91;0;449
7251;Sarandi;Camaquã;500;0;252;145;0;500
7252;Sarandi;Campo Novo;0;0;0;0;0;0
7253;Sarandi;Cascata;0;0;0;0;0;0
7254;Sarandi;Cavalhada;0;0;0;0;0;0
7255;Sarandi;Cel. Aparício Borges;250;250;0;0;250;0
7256;Sarandi;Centro Histórico;500;250;142;63;250;250
7257;Sarandi;Chapéu do Sol;0;0;0;0;0;0
7258;Sarandi;Chácara das Pedras;250;0;151;53;0;250
7259;Sarandi;Cidade Baixa;0;0;0;0;0;0
7260;Sarandi;Costa e Silva;936;250;396;168;250;686
7261;Sarandi;Cristal;500;0;140;66;250;250
7262;Sarandi;Cristo Redentor;239;0;0;0;239;0
7263;Sarandi;Espírito Santo;250;0;146;53;0;250
7264;Sarandi;Extrema;250;0;133;61;0;250
7265;Sarandi;Farrapos;18562;3751;7796;3970;4502;8781
7266;Sarandi;Farroupilha;250;0;0;0;250;0
7267;Sarandi;Floresta;500;0;283;123;0;500
7268;Sarandi;Glória;0;0;0;0;0;0
7269;Sarandi;Guarujá;250;0;147;70;0;250
7270;Sarandi;Higienópolis;0;0;0;0;0;0
7271;Sarandi;Humaitá;250;0;148;59;0;250
7272;Sarandi;Hípica;250;0;129;67;0;250
7273;Sarandi;Independência;459;250;101;54;250;209
7274;Sarandi;Ipanema;0;0;0;0;0;0
7275;Sarandi;Jardim Botânico;250;0;132;51;0;250
7276;Sarandi;Jardim Carvalho;0;0;0;0;0;0
7277;Sarandi;Jardim Europa;0;0;0;0;0;0
7278;Sarandi;Jardim Floresta;500;0;145;64;250;250
7279;Sarandi;Jardim Isabel;0;0;0;0;0;0
7280;Sarandi;Jardim Itú;500;0;282;131;0;500
7281;Sarandi;Jardim Leopoldina;500;0;265;132;0;500
7282;Sarandi;Jardim Lindóia;0;0;0;0;0;0
7283;Sarandi;Jardim Sabará;420;0;232;97;0;420
7284;Sarandi;Jardim São Pedro;499;249;0;0;499;0
7285;Sarandi;Jardim do Salso;0;0;0;0;0;0
7286;Sarandi;Lageado;0;0;0;0;0;0
7287;Sarandi;Lami;250;0;250;0;250;0
7288;Sarandi;Lomba do Pinheiro;0;0;0;0;0;0
7289;Sarandi;Medianeira;500;0;250;134;0;500
7290;Sarandi;Menino Deus;250;250;0;0;250;0
7291;Sarandi;Moinhos de Vento;500;0;271;135;0;500
7292;Sarandi;Mont'Serrat;0;0;0;0;0;0
7293;Sarandi;Morro Santana;186;0;123;36;0;186
7294;Sarandi;Mário Quintana;0;0;0;0;0;0
7295;Sarandi;Navegantes;0;0;0;0;0;0
7296;Sarandi;Nonoai;250;0;0;0;250;0
7297;Sarandi;Parque Santa Fé;1449;0;808;369;0;1449
7298;Sarandi;Partenon;0;0;0;0;0;0
7299;Sarandi;Passo D'Areia;250;0;0;0;250;0
7300;Sarandi;Passo das Pedras;500;0;136;71;250;250
7301;Sarandi;Pedra Redonda;0;0;0;0;0;0
7302;Sarandi;Petrópolis;500;0;134;56;250;250
7303;Sarandi;Pitinga;0;0;0;0;0;0
7304;Sarandi;Ponta Grossa;500;0;263;126;0;500
7305;Sarandi;Praia de Belas;250;250;0;0;250;0
7306;Sarandi;Restinga;240;0;0;0;240;0
7307;Sarandi;Rio Branco;250;0;139;75;0;250
7308;Sarandi;Rubem Berta;500;250;127;96;250;250
7309;Sarandi;Santa Cecília;250;0;0;0;250;0
7310;Sarandi;Santa Maria Goretti;250;0;124;77;0;250
7311;Sarandi;Santa Rosa de Lima;6996;750;3066;1295;1750;5246
7312;Sarandi;Santa Tereza;250;0;122;64;0;250
7313;Sarandi;Santana;740;250;146;68;490;250
7314;Sarandi;Santo Antônio;0;0;0;0;0;0
7315;Sarandi;Sarandi;4832;1000;1239;380;3489;1343
7316;Sarandi;Serraria;250;0;250;0;250;0
7317;Sarandi;São Caetano;250;0;139;61;0;250
7318;Sarandi;São Geraldo;250;0;0;0;250;0
7319;Sarandi;São José;170;0;127;27;0;170
7320;Sarandi;São João;250;0;146;55;0;250
7321;Sarandi;São Sebastião;750;250;129;73;500;250
7322;Sarandi;Sétimo Céu;0;0;0;0;0;0
7323;Sarandi;Teresópolis;0;0;0;0;0;0
7324;Sarandi;Tristeza;250;250;0;0;250;0
7325;Sarandi;Três Figueiras;999;249;116;65;749;250
7326;Sarandi;Vila Assunção;0;0;0;0;0;0
7327;Sarandi;Vila Conceição;0;0;0;0;0;0
7328;Sarandi;Vila Ipiranga;500;0;154;48;250;250
7329;Sarandi;Vila Jardim;250;0;136;66;0;250
7330;Sarandi;Vila João Pessoa;250;0;140;73;0;250
7331;Sarandi;Vila Nova;709;0;392;158;0;709
7332;Serraria;Aberta dos Morros;250;0;152;47;0;250
7333;Serraria;Agronomia;0;0;0;0;0;0
7334;Serraria;Anchieta;0;0;0;0;0;0
7335;Serraria;Arquipélago;0;0;0;0;0;0
7336;Serraria;Auxiliadora;0;0;0;0;0;0
7337;Serraria;Azenha;0;0;0;0;0;0
7338;Serraria;Bela Vista;205;0;107;51;0;205
7339;Serraria;Belém Novo;245;245;0;0;245;0
7340;Serraria;Belém Velho;0;0;0;0;0;0
7341;Serraria;Boa Vista;0;0;0;0;0;0
7342;Serraria;Boa Vista do Sul;0;0;0;0;0;0
7343;Serraria;Bom Fim;0;0;0;0;0;0
7344;Serraria;Bom Jesus;0;0;0;0;0;0
7345;Serraria;Camaquã;0;0;0;0;0;0
7346;Serraria;Campo Novo;0;0;0;0;0;0
7347;Serraria;Cascata;0;0;0;0;0;0
7348;Serraria;Cavalhada;1039;0;574;203;0;1039
7349;Serraria;Cel. Aparício Borges;0;0;0;0;0;0
7350;Serraria;Centro Histórico;0;0;0;0;0;0
7351;Serraria;Chapéu do Sol;410;0;256;44;0;410
7352;Serraria;Chácara das Pedras;0;0;0;0;0;0
7353;Serraria;Cidade Baixa;0;0;0;0;0;0
7354;Serraria;Costa e Silva;0;0;0;0;0;0
7355;Serraria;Cristal;0;0;0;0;0;0
7356;Serraria;Cristo Redentor;0;0;0;0;0;0
7357;Serraria;Espírito Santo;1660;0;1011;269;250;1410
7358;Serraria;Extrema;0;0;0;0;0;0
7359;Serraria;Farrapos;2508;641;1019;344;455;1480
7360;Serraria;Farroupilha;0;0;0;0;0;0
7361;Serraria;Floresta;250;0;153;50;0;250
7362;Serraria;Glória;0;0;0;0;0;0
7363;Serraria;Guarujá;2089;250;1041;320;250;1839
7364;Serraria;Higienópolis;0;0;0;0;0;0
7365;Serraria;Humaitá;0;0;0;0;0;0
7366;Serraria;Hípica;439;245;124;32;245;194
7367;Serraria;Independência;0;0;0;0;0;0
7368;Serraria;Ipanema;45;0;45;0;45;0
7369;Serraria;Jardim Botânico;0;0;0;0;0;0
7370;Serraria;Jardim Carvalho;652;490;112;26;490;162
7371;Serraria;Jardim Europa;0;0;0;0;0;0
7372;Serraria;Jardim Floresta;0;0;0;0;0;0
7373;Serraria;Jardim Isabel;0;0;0;0;0;0
7374;Serraria;Jardim Itú;0;0;0;0;0;0
7375;Serraria;Jardim Leopoldina;0;0;0;0;0;0
7376;Serraria;Jardim Lindóia;0;0;0;0;0;0
7377;Serraria;Jardim Sabará;0;0;0;0;0;0
7378;Serraria;Jardim São Pedro;0;0;0;0;0;0
7379;Serraria;Jardim do Salso;0;0;0;0;0;0
7380;Serraria;Lageado;0;0;0;0;0;0
7381;Serraria;Lami;0;0;0;0;0;0
7382;Serraria;Lomba do Pinheiro;180;0;95;37;0;180
7383;Serraria;Medianeira;0;0;0;0;0;0
7384;Serraria;Menino Deus;0;0;0;0;0;0
7385;Serraria;Moinhos de Vento;0;0;0;0;0;0
7386;Serraria;Mont'Serrat;205;0;109;50;0;205
7387;Serraria;Morro Santana;0;0;0;0;0;0
7388;Serraria;Mário Quintana;0;0;0;0;0;0
7389;Serraria;Navegantes;0;0;0;0;0;0
7390;Serraria;Nonoai;0;0;0;0;0;0
7391;Serraria;Parque Santa Fé;0;0;0;0;0;0
7392;Serraria;Partenon;194;0;110;39;0;194
7393;Serraria;Passo D'Areia;0;0;0;0;0;0
7394;Serraria;Passo das Pedras;0;0;0;0;0;0
7395;Serraria;Pedra Redonda;250;0;122;53;0;250
7396;Serraria;Petrópolis;0;0;0;0;0;0
7397;Serraria;Pitinga;0;0;0;0;0;0
7398;Serraria;Ponta Grossa;648;250;242;58;250;398
7399;Serraria;Praia de Belas;0;0;0;0;0;0
7400;Serraria;Restinga;212;0;0;0;212;0
7401;Serraria;Rio Branco;250;0;146;41;0;250
7402;Serraria;Rubem Berta;205;0;94;70;0;205
7403;Serraria;Santa Cecília;0;0;0;0;0;0
7404;Serraria;Santa Maria Goretti;0;0;0;0;0;0
7405;Serraria;Santa Rosa de Lima;0;0;0;0;0;0
7406;Serraria;Santa Tereza;0;0;0;0;0;0
7407;Serraria;Santana;0;0;0;0;0;0
7408;Serraria;Santo Antônio;0;0;0;0;0;0
7409;Serraria;Sarandi;250;0;250;0;250;0
7410;Serraria;Serraria;2561;990;115;0;2561;0
7411;Serraria;São Caetano;0;0;0;0;0;0
7412;Serraria;São Geraldo;0;0;0;0;0;0
7413;Serraria;São José;0;0;0;0;0;0
7414;Serraria;São João;0;0;0;0;0;0
7415;Serraria;São Sebastião;0;0;0;0;0;0
7416;Serraria;Sétimo Céu;0;0;0;0;0;0
7417;Serraria;Teresópolis;0;0;0;0;0;0
7418;Serraria;Tristeza;250;0;134;44;0;250
7419;Serraria;Três Figueiras;0;0;0;0;0;0
7420;Serraria;Vila Assunção;0;0;0;0;0;0
7421;Serraria;Vila Conceição;0;0;0;0;0;0
7422;Serraria;Vila Ipiranga;245;245;0;0;245;0
7423;Serraria;Vila Jardim;0;0;0;0;0;0
7424;Serraria;Vila João Pessoa;0;0;0;0;0;0
7425;Serraria;Vila Nova;0;0;0;0;0;0
7426;São Caetano;Aberta dos Morros;0;0;0;0;0;0
7427;São Caetano;Agronomia;0;0;0;0;0;0
7428;São Caetano;Anchieta;0;0;0;0;0;0
7429;São Caetano;Arquipélago;0;0;0;0;0;0
7430;São Caetano;Auxiliadora;0;0;0;0;0;0
7431;São Caetano;Azenha;0;0;0;0;0;0
7432;São Caetano;Bela Vista;0;0;0;0;0;0
7433;São Caetano;Belém Novo;250;250;0;0;250;0
7434;São Caetano;Belém Velho;0;0;0;0;0;0
7435;São Caetano;Boa Vista;0;0;0;0;0;0
7436;São Caetano;Boa Vista do Sul;0;0;0;0;0;0
7437;São Caetano;Bom Fim;0;0;0;0;0;0
7438;São Caetano;Bom Jesus;0;0;0;0;0;0
7439;São Caetano;Camaquã;0;0;0;0;0;0
7440;São Caetano;Campo Novo;0;0;0;0;0;0
7441;São Caetano;Cascata;0;0;0;0;0;0
7442;São Caetano;Cavalhada;0;0;0;0;0;0
7443;São Caetano;Cel. Aparício Borges;227;0;0;0;227;0
7444;São Caetano;Centro Histórico;247;0;247;0;247;0
7445;São Caetano;Chapéu do Sol;0;0;0;0;0;0
7446;São Caetano;Chácara das Pedras;0;0;0;0;0;0
7447;São Caetano;Cidade Baixa;0;0;0;0;0;0
7448;São Caetano;Costa e Silva;0;0;0;0;0;0
7449;São Caetano;Cristal;0;0;0;0;0;0
7450;São Caetano;Cristo Redentor;205;0;111;50;0;205
7451;São Caetano;Espírito Santo;0;0;0;0;0;0
7452;São Caetano;Extrema;0;0;0;0;0;0
7453;São Caetano;Farrapos;897;80;502;155;87;739
7454;São Caetano;Farroupilha;0;0;0;0;0;0
7455;São Caetano;Floresta;247;247;0;0;247;0
7456;São Caetano;Glória;0;0;0;0;0;0
7457;São Caetano;Guarujá;0;0;0;0;0;0
7458;São Caetano;Higienópolis;0;0;0;0;0;0
7459;São Caetano;Humaitá;0;0;0;0;0;0
7460;São Caetano;Hípica;0;0;0;0;0;0
7461;São Caetano;Independência;0;0;0;0;0;0
7462;São Caetano;Ipanema;180;0;128;35;0;180
7463;São Caetano;Jardim Botânico;0;0;0;0;0;0
7464;São Caetano;Jardim Carvalho;0;0;0;0;0;0
7465;São Caetano;Jardim Europa;0;0;0;0;0;0
7466;São Caetano;Jardim Floresta;0;0;0;0;0;0
7467;São Caetano;Jardim Isabel;0;0;0;0;0;0
7468;São Caetano;Jardim Itú;205;0;116;40;0;205
7469;São Caetano;Jardim Leopoldina;0;0;0;0;0;0
7470;São Caetano;Jardim Lindóia;0;0;0;0;0;0
7471;São Caetano;Jardim Sabará;0;0;0;0;0;0
7472;São Caetano;Jardim São Pedro;0;0;0;0;0;0
7473;São Caetano;Jardim do Salso;0;0;0;0;0;0
7474;São Caetano;Lageado;162;0;113;21;0;162
7475;São Caetano;Lami;393;0;228;59;0;393
7476;São Caetano;Lomba do Pinheiro;194;0;128;21;0;194
7477;São Caetano;Medianeira;0;0;0;0;0;0
7478;São Caetano;Menino Deus;0;0;0;0;0;0
7479;São Caetano;Moinhos de Vento;0;0;0;0;0;0
7480;São Caetano;Mont'Serrat;0;0;0;0;0;0
7481;São Caetano;Morro Santana;0;0;0;0;0;0
7482;São Caetano;Mário Quintana;0;0;0;0;0;0
7483;São Caetano;Navegantes;0;0;0;0;0;0
7484;São Caetano;Nonoai;0;0;0;0;0;0
7485;São Caetano;Parque Santa Fé;0;0;0;0;0;0
7486;São Caetano;Partenon;0;0;0;0;0;0
7487;São Caetano;Passo D'Areia;0;0;0;0;0;0
7488;São Caetano;Passo das Pedras;205;0;114;29;0;205
7489;São Caetano;Pedra Redonda;0;0;0;0;0;0
7490;São Caetano;Petrópolis;0;0;0;0;0;0
7491;São Caetano;Pitinga;0;0;0;0;0;0
7492;São Caetano;Ponta Grossa;0;0;0;0;0;0
7493;São Caetano;Praia de Belas;0;0;0;0;0;0
7494;São Caetano;Restinga;0;0;0;0;0;0
7495;São Caetano;Rio Branco;0;0;0;0;0;0
7496;São Caetano;Rubem Berta;0;0;0;0;0;0
7497;São Caetano;Santa Cecília;0;0;0;0;0;0
7498;São Caetano;Santa Maria Goretti;0;0;0;0;0;0
7499;São Caetano;Santa Rosa de Lima;0;0;0;0;0;0
7500;São Caetano;Santa Tereza;0;0;0;0;0;0
7501;São Caetano;Santana;0;0;0;0;0;0
7502;São Caetano;Santo Antônio;0;0;0;0;0;0
7503;São Caetano;Sarandi;162;0;92;38;0;162
7504;São Caetano;Serraria;0;0;0;0;0;0
7505;São Caetano;São Caetano;455;0;282;93;0;455
7506;São Caetano;São Geraldo;0;0;0;0;0;0
7507;São Caetano;São José;0;0;0;0;0;0
7508;São Caetano;São João;0;0;0;0;0;0
7509;São Caetano;São Sebastião;0;0;0;0;0;0
7510;São Caetano;Sétimo Céu;0;0;0;0;0;0
7511;São Caetano;Teresópolis;0;0;0;0;0;0
7512;São Caetano;Tristeza;0;0;0;0;0;0
7513;São Caetano;Três Figueiras;0;0;0;0;0;0
7514;São Caetano;Vila Assunção;0;0;0;0;0;0
7515;São Caetano;Vila Conceição;0;0;0;0;0;0
7516;São Caetano;Vila Ipiranga;0;0;0;0;0;0
7517;São Caetano;Vila Jardim;0;0;0;0;0;0
7518;São Caetano;Vila João Pessoa;0;0;0;0;0;0
7519;São Caetano;Vila Nova;194;0;110;56;0;194
7520;São Geraldo;Aberta dos Morros;0;0;0;0;0;0
7521;São Geraldo;Agronomia;0;0;0;0;0;0
7522;São Geraldo;Anchieta;167;0;86;22;0;167
7523;São Geraldo;Arquipélago;208;0;119;27;0;208
7524;São Geraldo;Auxiliadora;0;0;0;0;0;0
7525;São Geraldo;Azenha;0;0;0;0;0;0
7526;São Geraldo;Bela Vista;0;0;0;0;0;0
7527;São Geraldo;Belém Novo;0;0;0;0;0;0
7528;São Geraldo;Belém Velho;0;0;0;0;0;0
7529;São Geraldo;Boa Vista;0;0;0;0;0;0
7530;São Geraldo;Boa Vista do Sul;0;0;0;0;0;0
7531;São Geraldo;Bom Fim;197;0;109;76;0;197
7532;São Geraldo;Bom Jesus;0;0;0;0;0;0
7533;São Geraldo;Camaquã;0;0;0;0;0;0
7534;São Geraldo;Campo Novo;0;0;0;0;0;0
7535;São Geraldo;Cascata;0;0;0;0;0;0
7536;São Geraldo;Cavalhada;0;0;0;0;0;0
7537;São Geraldo;Cel. Aparício Borges;0;0;0;0;0;0
7538;São Geraldo;Centro Histórico;571;0;296;136;0;571
7539;São Geraldo;Chapéu do Sol;0;0;0;0;0;0
7540;São Geraldo;Chácara das Pedras;0;0;0;0;0;0
7541;São Geraldo;Cidade Baixa;247;247;0;0;247;0
7542;São Geraldo;Costa e Silva;0;0;0;0;0;0
7543;São Geraldo;Cristal;0;0;0;0;0;0
7544;São Geraldo;Cristo Redentor;500;250;134;65;250;250
7545;São Geraldo;Espírito Santo;0;0;0;0;0;0
7546;São Geraldo;Extrema;0;0;0;0;0;0
7547;São Geraldo;Farrapos;3701;564;1651;790;654;2217
7548;São Geraldo;Farroupilha;0;0;0;0;0;0
7549;São Geraldo;Floresta;2353;747;598;150;1723;630
7550;São Geraldo;Glória;0;0;0;0;0;0
7551;São Geraldo;Guarujá;0;0;0;0;0;0
7552;São Geraldo;Higienópolis;0;0;0;0;0;0
7553;São Geraldo;Humaitá;0;0;0;0;0;0
7554;São Geraldo;Hípica;0;0;0;0;0;0
7555;São Geraldo;Independência;0;0;0;0;0;0
7556;São Geraldo;Ipanema;0;0;0;0;0;0
7557;São Geraldo;Jardim Botânico;250;0;143;74;0;250
7558;São Geraldo;Jardim Carvalho;0;0;0;0;0;0
7559;São Geraldo;Jardim Europa;250;0;139;69;0;250
7560;São Geraldo;Jardim Floresta;0;0;0;0;0;0
7561;São Geraldo;Jardim Isabel;0;0;0;0;0;0
7562;São Geraldo;Jardim Itú;0;0;0;0;0;0
7563;São Geraldo;Jardim Leopoldina;0;0;0;0;0;0
7564;São Geraldo;Jardim Lindóia;0;0;0;0;0;0
7565;São Geraldo;Jardim Sabará;458;0;125;49;250;208
7566;São Geraldo;Jardim São Pedro;0;0;0;0;0;0
7567;São Geraldo;Jardim do Salso;0;0;0;0;0;0
7568;São Geraldo;Lageado;0;0;0;0;0;0
7569;São Geraldo;Lami;0;0;0;0;0;0
7570;São Geraldo;Lomba do Pinheiro;0;0;0;0;0;0
7571;São Geraldo;Medianeira;0;0;0;0;0;0
7572;São Geraldo;Menino Deus;250;0;0;0;250;0
7573;São Geraldo;Moinhos de Vento;250;250;0;0;250;0
7574;São Geraldo;Mont'Serrat;208;0;123;49;0;208
7575;São Geraldo;Morro Santana;0;0;0;0;0;0
7576;São Geraldo;Mário Quintana;229;0;0;0;229;0
7577;São Geraldo;Navegantes;986;250;373;153;332;654
7578;São Geraldo;Nonoai;0;0;0;0;0;0
7579;São Geraldo;Parque Santa Fé;0;0;0;0;0;0
7580;São Geraldo;Partenon;0;0;0;0;0;0
7581;São Geraldo;Passo D'Areia;250;0;0;0;250;0
7582;São Geraldo;Passo das Pedras;500;0;289;150;0;500
7583;São Geraldo;Pedra Redonda;0;0;0;0;0;0
7584;São Geraldo;Petrópolis;208;0;103;47;0;208
7585;São Geraldo;Pitinga;0;0;0;0;0;0
7586;São Geraldo;Ponta Grossa;0;0;0;0;0;0
7587;São Geraldo;Praia de Belas;0;0;0;0;0;0
7588;São Geraldo;Restinga;0;0;0;0;0;0
7589;São Geraldo;Rio Branco;458;0;225;130;0;458
7590;São Geraldo;Rubem Berta;197;0;104;76;0;197
7591;São Geraldo;Santa Cecília;0;0;0;0;0;0
7592;São Geraldo;Santa Maria Goretti;7;0;0;0;7;0
7593;São Geraldo;Santa Rosa de Lima;0;0;0;0;0;0
7594;São Geraldo;Santa Tereza;0;0;0;0;0;0
7595;São Geraldo;Santana;247;247;0;0;247;0
7596;São Geraldo;Santo Antônio;250;0;132;59;0;250
7597;São Geraldo;Sarandi;250;0;0;0;250;0
7598;São Geraldo;Serraria;0;0;0;0;0;0
7599;São Geraldo;São Caetano;0;0;0;0;0;0
7600;São Geraldo;São Geraldo;5001;0;1871;942;1473;3528
7601;São Geraldo;São José;0;0;0;0;0;0
7602;São Geraldo;São João;1684;247;623;368;476;1208
7603;São Geraldo;São Sebastião;0;0;0;0;0;0
7604;São Geraldo;Sétimo Céu;0;0;0;0;0;0
7605;São Geraldo;Teresópolis;0;0;0;0;0;0
7606;São Geraldo;Tristeza;0;0;0;0;0;0
7607;São Geraldo;Três Figueiras;0;0;0;0;0;0
7608;São Geraldo;Vila Assunção;0;0;0;0;0;0
7609;São Geraldo;Vila Conceição;0;0;0;0;0;0
7610;São Geraldo;Vila Ipiranga;250;250;0;0;250;0
7611;São Geraldo;Vila Jardim;250;0;0;0;250;0
7612;São Geraldo;Vila João Pessoa;0;0;0;0;0;0
7613;São Geraldo;Vila Nova;184;0;111;43;0;184
7614;São José;Aberta dos Morros;0;0;0;0;0;0
7615;São José;Agronomia;1750;250;805;250;500;1250
7616;São José;Anchieta;0;0;0;0;0;0
7617;São José;Arquipélago;0;0;0;0;0;0
7618;São José;Auxiliadora;250;250;0;0;250;0
7619;São José;Azenha;250;250;0;0;250;0
7620;São José;Bela Vista;0;0;0;0;0;0
7621;São José;Belém Novo;250;0;128;46;0;250
7622;São José;Belém Velho;662;250;109;29;500;162
7623;São José;Boa Vista;0;0;0;0;0;0
7624;São José;Boa Vista do Sul;0;0;0;0;0;0
7625;São José;Bom Fim;0;0;0;0;0;0
7626;São José;Bom Jesus;247;247;0;0;247;0
7627;São José;Camaquã;180;0;101;54;0;180
7628;São José;Campo Novo;250;0;146;38;0;250
7629;São José;Cascata;5552;500;2654;680;1000;4552
7630;São José;Cavalhada;205;0;123;34;0;205
7631;São José;Cel. Aparício Borges;873;0;368;93;250;623
7632;São José;Centro Histórico;250;0;141;62;0;250
7633;São José;Chapéu do Sol;0;0;0;0;0;0
7634;São José;Chácara das Pedras;473;0;180;50;223;250
7635;São José;Cidade Baixa;0;0;0;0;0;0
7636;São José;Costa e Silva;0;0;0;0;0;0
7637;São José;Cristal;455;0;279;101;0;455
7638;São José;Cristo Redentor;0;0;0;0;0;0
7639;São José;Espírito Santo;250;0;141;40;0;250
7640;São José;Extrema;0;0;0;0;0;0
7641;São José;Farrapos;7885;2692;3078;858;1816;3787
7642;São José;Farroupilha;0;0;0;0;0;0
7643;São José;Floresta;0;0;0;0;0;0
7644;São José;Glória;409;0;92;36;247;162
7645;São José;Guarujá;0;0;0;0;0;0
7646;São José;Higienópolis;0;0;0;0;0;0
7647;São José;Humaitá;0;0;0;0;0;0
7648;São José;Hípica;0;0;0;0;0;0
7649;São José;Independência;0;0;0;0;0;0
7650;São José;Ipanema;0;0;0;0;0;0
7651;São José;Jardim Botânico;750;250;0;0;750;0
7652;São José;Jardim Carvalho;250;0;162;29;0;250
7653;São José;Jardim Europa;250;0;134;40;0;250
7654;São José;Jardim Floresta;500;250;142;27;250;250
7655;São José;Jardim Isabel;0;0;0;0;0;0
7656;São José;Jardim Itú;250;0;141;33;0;250
7657;São José;Jardim Leopoldina;0;0;0;0;0;0
7658;São José;Jardim Lindóia;0;0;0;0;0;0
7659;São José;Jardim Sabará;0;0;0;0;0;0
7660;São José;Jardim São Pedro;0;0;0;0;0;0
7661;São José;Jardim do Salso;1000;0;688;129;250;750
7662;São José;Lageado;0;0;0;0;0;0
7663;São José;Lami;0;0;0;0;0;0
7664;São José;Lomba do Pinheiro;2182;250;912;218;750;1432
7665;São José;Medianeira;0;0;0;0;0;0
7666;São José;Menino Deus;0;0;0;0;0;0
7667;São José;Moinhos de Vento;194;0;93;69;0;194
7668;São José;Mont'Serrat;250;0;0;0;250;0
7669;São José;Morro Santana;0;0;0;0;0;0
7670;São José;Mário Quintana;0;0;0;0;0;0
7671;São José;Navegantes;250;0;172;49;0;250
7672;São José;Nonoai;250;0;182;46;0;250
7673;São José;Parque Santa Fé;0;0;0;0;0;0
7674;São José;Partenon;1410;0;671;198;250;1160
7675;São José;Passo D'Areia;0;0;0;0;0;0
7676;São José;Passo das Pedras;0;0;0;0;0;0
7677;São José;Pedra Redonda;0;0;0;0;0;0
7678;São José;Petrópolis;180;0;117;48;0;180
7679;São José;Pitinga;250;0;137;53;0;250
7680;São José;Ponta Grossa;250;0;187;38;0;250
7681;São José;Praia de Belas;0;0;0;0;0;0
7682;São José;Restinga;898;0;537;142;0;898
7683;São José;Rio Branco;0;0;0;0;0;0
7684;São José;Rubem Berta;250;250;0;0;250;0
7685;São José;Santa Cecília;0;0;0;0;0;0
7686;São José;Santa Maria Goretti;0;0;0;0;0;0
7687;São José;Santa Rosa de Lima;0;0;0;0;0;0
7688;São José;Santa Tereza;0;0;0;0;0;0
7689;São José;Santana;205;0;101;54;0;205
7690;São José;Santo Antônio;0;0;0;0;0;0
7691;São José;Sarandi;250;0;182;46;0;250
7692;São José;Serraria;0;0;0;0;0;0
7693;São José;São Caetano;0;0;0;0;0;0
7694;São José;São Geraldo;0;0;0;0;0;0
7695;São José;São José;8055;0;4667;1276;473;7582
7696;São José;São João;250;0;140;38;0;250
7697;São José;São Sebastião;194;0;117;32;0;194
7698;São José;Sétimo Céu;250;0;159;41;0;250
7699;São José;Teresópolis;0;0;0;0;0;0
7700;São José;Tristeza;0;0;0;0;0;0
7701;São José;Três Figueiras;250;0;159;49;0;250
7702;São José;Vila Assunção;250;0;170;39;0;250
7703;São José;Vila Conceição;0;0;0;0;0;0
7704;São José;Vila Ipiranga;0;0;0;0;0;0
7705;São José;Vila Jardim;0;0;0;0;0;0
7706;São José;Vila João Pessoa;1649;245;244;77;1239;410
7707;São José;Vila Nova;250;0;0;0;250;0
7708;São João;Aberta dos Morros;0;0;0;0;0;0
7709;São João;Agronomia;250;0;131;74;0;250
7710;São João;Anchieta;0;0;0;0;0;0
7711;São João;Arquipélago;173;0;84;33;0;173
7712;São João;Auxiliadora;1750;500;508;298;750;1000
7713;São João;Azenha;201;0;113;54;0;201
7714;São João;Bela Vista;250;0;124;62;0;250
7715;São João;Belém Novo;0;0;0;0;0;0
7716;São João;Belém Velho;250;0;116;74;0;250
7717;São João;Boa Vista;1110;0;589;292;0;1110
7718;São João;Boa Vista do Sul;0;0;0;0;0;0
7719;São João;Bom Fim;250;250;0;0;250;0
7720;São João;Bom Jesus;0;0;0;0;0;0
7721;São João;Camaquã;0;0;0;0;0;0
7722;São João;Campo Novo;0;0;0;0;0;0
7723;São João;Cascata;211;0;130;26;0;211
