Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
15;15;0;Moinhos de Vento;11900;11872;28;-8;-13;5
15;15;0;Praia de Belas;2253;2249;4;-9;-10;1
15;15;0;Rio Branco;17534;17482;52;-9;-17;8
15;15;0;Santa Cecília;5767;5735;32;-11;-13;2
15;15;0;Santana;20738;20661;77;12;-13;25
16;16;0;Azenha;13795;13744;51;11;-8;19
16;16;0;Bom Fim;11526;11499;27;-20;-16;-4
16;16;0;Centro;39256;39124;132;15;-10;25
16;16;0;Cidade Baixa;15361;15318;43;-2;-12;10
16;16;0;Farroupilha;918;918;0;-7;-7;0
16;16;0;Floresta;11634;11561;73;8;-8;16
16;16;0;Independência;8096;8000;96;18;-14;32
16;16;0;Menino Deus;31737;31597;140;3;-9;12
16;16;0;Moinhos de Vento;11882;11841;41;-18;-31;13
16;16;0;Praia de Belas;2250;2246;4;-3;-3;0
16;16;0;Rio Branco;17531;17472;59;-3;-10;7
16;16;0;Santa Cecília;5773;5728;45;6;-7;13
16;16;0;Santana;20730;20639;91;-8;-22;14
17;17;0;Azenha;13791;13737;54;-4;-7;3
17;17;0;Bom Fim;11529;11490;39;3;-9;12
17;17;0;Centro;39265;39123;142;9;-1;10
17;17;0;Cidade Baixa;15371;15317;54;10;-1;11
17;17;0;Farroupilha;917;917;0;-1;-1;0
17;17;0;Floresta;11645;11562;83;11;1;10
17;17;0;Independência;8117;7989;128;21;-11;32
17;17;0;Menino Deus;31735;31588;147;-2;-9;7
17;17;0;Moinhos de Vento;11828;11800;28;-54;-41;-13
17;17;0;Praia de Belas;2247;2243;4;-3;-3;0
17;17;0;Rio Branco;17537;17472;65;6;0;6
17;17;0;Santa Cecília;5783;5727;56;10;-1;11
17;17;0;Santana;20724;20628;96;-6;-11;5
18;18;0;Azenha;13798;13741;57;7;4;3
18;18;0;Bom Fim;11513;11487;26;-16;-3;-13
18;18;0;Centro;39279;39129;150;14;6;8
18;18;0;Cidade Baixa;15347;15312;35;-24;-5;-19
18;18;0;Farroupilha;919;919;0;2;2;0
18;18;0;Floresta;11639;11565;74;-6;3;-9
18;18;0;Independência;8149;7983;166;32;-6;38
18;18;0;Menino Deus;31741;31586;155;6;-2;8
18;18;0;Moinhos de Vento;11801;11774;27;-27;-26;-1
18;18;0;Praia de Belas;2246;2242;4;-1;-1;0
18;18;0;Rio Branco;17536;17472;64;-1;0;-1
18;18;0;Santa Cecília;5793;5731;62;10;4;6
18;18;0;Santana;20728;20630;98;4;2;2
19;19;0;Azenha;13804;13738;66;6;-3;9
19;19;0;Bom Fim;11510;11481;29;-3;-6;3
19;19;0;Centro;39293;39130;163;14;1;13
19;19;0;Cidade Baixa;15353;15311;42;6;-1;7
19;19;0;Farroupilha;918;918;0;-1;-1;0
19;19;0;Floresta;11643;11564;79;4;-1;5
19;19;0;Independência;8170;7979;191;21;-4;25
19;19;0;Menino Deus;31739;31582;157;-2;-4;2
19;19;0;Moinhos de Vento;11773;11750;23;-28;-24;-4
19;19;0;Praia de Belas;2240;2237;3;-6;-5;-1
19;19;0;Rio Branco;17534;17470;64;-2;-2;0
19;19;0;Santa Cecília;5785;5730;55;-8;-1;-7
19;19;0;Santana;20727;20633;94;-1;3;-4
20;20;0;Azenha;13805;13738;67;1;0;1
20;20;0;Bom Fim;11507;11477;30;-3;-4;1
20;20;0;Centro;39287;39128;159;-6;-2;-4
