Regions;Independência//hospital;Santa Cecília//marketplace;Menino Deus//work;Santana//school;Floresta//gas_station;Bom Fim//home;Cidade Baixa//marketplace;Santana//pharmacy;Farroupilha//marketplace;Farroupilha//gas_station;Independência//shopping_mall;Centro//gas_station;Moinhos de Vento//school;Centro//pharmacy;Moinhos de Vento//gas_station;Bom Fim//gas_station;Menino Deus//home;Independência//pharmacy;Santana//marketplace;Independência//school;Azenha//hospital;Moinhos de Vento//marketplace;Santa Cecília//gas_station;Independência//gas_station;Menino Deus//school;Menino Deus//pharmacy;Menino Deus//marketplace;Rio Branco//pharmacy;Moinhos de Vento//hospital;Centro//hospital;Moinhos de Vento//work;Cidade Baixa//work;Praia de Belas//stadium;Farroupilha//school;Bom Fim//pharmacy;Praia de Belas//school;Santa Cecília//work;Independência//work;Centro//marketplace;Cidade Baixa//pharmacy;Farroupilha//home;Independência//marketplace;Rio Branco//gas_station;Floresta//marketplace;Santa Cecília//home;Santana//home;Centro//school;Farroupilha//work;Bom Fim//school;Praia de Belas//gas_station;Rio Branco//work;Santa Cecília//pharmacy;Praia de Belas//home;Farroupilha//pharmacy;Praia de Belas//marketplace;Bom Fim//work;Menino Deus//hospital;Santana//hospital;Praia de Belas//work;Floresta//home;Cidade Baixa//gas_station;Moinhos de Vento//home;Azenha//school;Cidade Baixa//school;Floresta//school;Floresta//work;Farroupilha//hospital;Moinhos de Vento//pharmacy;Azenha//pharmacy;Floresta//pharmacy;Azenha//shopping_mall;Moinhos de Vento//shopping_mall;Centro//work;Santa Cecília//hospital;Santana//gas_station;Centro//home;Rio Branco//school;Independência//home;Centro//shopping_mall;Azenha//work;Rio Branco//home;Praia de Belas//pharmacy;Cidade Baixa//home;Azenha//home;Bom Fim//marketplace;Rio Branco//hospital;Azenha//marketplace;Menino Deus//gas_station;Praia de Belas//shopping_mall;Santana//work;Santa Cecília//school;Azenha//gas_station;Rio Branco//marketplace
Farroupilha//work;0.0029112714393244063;0.013316701403551451;0.01796235824318757;0.012653429709692106;0.008413121021975258;0.004334246648553337;0.006251902884993484;0.014570652550978133;0.0008166661742709519;0.001677234692897787;0.0061549633468226785;0.010096455019620514;0.010062203088543479;0.0104471327686873;0.012965741964619863;0.006637547679029724;0.015357732513427008;0.007428560326567195;0.015735110027833826;0.003851963028591169;0.01637221358069086;0.012370687413056497;0.015650540376335238;0.0020687146678797694;0.019651827472226623;0.015802919152956597;0.015587188909536398;0.01353625284938715;0.01534404158357348;0.009082930299581661;0.008614180717098489;0.008096664416463003;0.01593410001966104;0.003956888202231206;0.0019332878314995325;0.01663644100257867;0.010265174824859074;0.0015705911423077095;0.006611052523123729;0.0070667141366786024;0.002774806571694632;0.000617489533410589;0.0130367946449919;0.014119321619516251;0.01329101740625621;0.01001583291565827;0.011969978895127964;0.0;0.001533817284258435;0.019364345502235487;0.009376500955031494;0.016393233890246574;0.021174321129770655;0.004690280742813808;0.014764452034849227;0.0034490988329699906;0.01638410376226012;0.013208298861071319;0.013766781116190896;0.014492385445689714;0.008795755794623468;0.011942549094907095;0.012160866391786375;0.007036654005893789;0.013660117741285302;0.012956340427743539;0.0032440592661433956;0.014763665674834819;0.016352006422333275;0.012723256968614682;0.01645290893815799;0.012286493195934124;0.006321988626513734;0.017334221787676365;0.012506137024850946;0.007048516578451515;0.014716421109336362;0.005473262050625464;0.007314100073427284;0.011106979548077926;0.011962591026411378;0.01389738040242088;0.009144842784476985;0.01479883810087685;0.00402548011434567;0.011229150615609834;0.012159143678892752;0.017255297668552428;0.021317961486111855;0.00934830683336843;0.01571528401537841;0.013600728683909335;0.009128427069492276
Bom Fim//school;0.004409090696776122;0.013488056118406212;0.016815904727440694;0.011995036866405689;0.010040992893091622;0.004563999219379441;0.0048893950026715404;0.014047400918007928;0.0013998906426418512;0.0003482234082004481;0.007681385892570526;0.009636789987856312;0.01171729185386048;0.010345159183680563;0.014599268462051194;0.008173632314492;0.01409573229377367;0.008884269194816304;0.015345024303288926;0.0048509595847458006;0.015518844073566584;0.014056673638812727;0.015617493045308312;0.0035566967988976505;0.01839758924610686;0.014493290522265187;0.014442717536179926;0.014561671613343239;0.016894751549488763;0.009346407050141708;0.010157205491053464;0.006642289911567587;0.0145891515971279;0.0024522467308950896;0.0033538458150799543;0.015284363931576788;0.010530768299727726;0.0031054055879876155;0.005541431015963337;0.00594507963854679;0.0012985984151573267;0.0021765625282801136;0.01405059275480107;0.015783714174801254;0.013333138135942732;0.009700048941784455;0.011179976082910291;0.0015522729360720356;0.0;0.018051465928012506;0.010531497324853986;0.016926939340950523;0.019877415655187528;0.0031994175806155404;0.013400291956397315;0.00504286509420567;0.015070830556757498;0.012701124348890229;0.012395027358154585;0.01621565855129057;0.007464959901477381;0.013212452693721134;0.01116415496156882;0.005686806930435984;0.0153058481706633;0.014664072034844332;0.0019869169353286583;0.016472759000457703;0.015520970851891394;0.014423884203388722;0.0156702237077263;0.013900461164972091;0.006785803283087994;0.01752637697191043;0.012445478019166796;0.0058915090656925856;0.015449450050369764;0.007014998373038942;0.0062643884148038086;0.010338433041157353;0.01266031586013874;0.012524378277996738;0.007720738185083193;0.01378375786118142;0.004739685741514293;0.011827210413815929;0.011412503933996298;0.015983755559700344;0.020045840226473245;0.009065781287814623;0.015964860980565283;0.012579163455929823;0.010199196117226812
Praia de Belas//gas_station;0.012877293485821225;0.012766409358276349;0.004299417613560883;0.008696534868784956;0.01613840571229624;0.011176643204569523;0.008090583168494715;0.009522623627290764;0.01110198711956155;0.010331556436680388;0.014711075494400755;0.010666550371264117;0.01699664376642241;0.012068865524075333;0.018417694194871402;0.014799451334101477;0.0035306458990836966;0.01497766480750271;0.010443208162668059;0.012357866952410748;0.007364738930473395;0.018340203106614893;0.012382360712187469;0.012398131083247665;0.0020962534709015094;0.002639472182531057;0.004807308942222899;0.016339530645722564;0.019286573758608948;0.01292450272339104;0.01584097550120666;0.006571859816927655;0.002054383877988582;0.008975143835062838;0.01225704585593935;0.001805724481506336;0.012377229558423852;0.012114537454082934;0.008823724759699827;0.008527693898348595;0.009655589491808158;0.0116208352774825;0.016082588046019836;0.019383073495087638;0.0121875486688889;0.010206768816520669;0.009242175292652206;0.011265036950573466;0.010376426534188105;0.0;0.015000578138078027;0.015371536510795678;0.0012721698903551217;0.008578371751658518;0.0033025580054798012;0.013264476646587421;0.0022243378964366682;0.009514438596401489;0.0038553480323096417;0.01969509740092286;0.006988094547129216;0.016545933023203233;0.0068201995944239925;0.007747611808861588;0.019085738898398874;0.018793600267924353;0.00951317438624235;0.019689992177163093;0.0075415906519573864;0.018602296904833657;0.00791696957197381;0.01798789476297909;0.012601587063392018;0.014015870696118017;0.011567540252789629;0.008417561640371066;0.015631535271457102;0.014207395697605554;0.008693666342908392;0.00823791365102919;0.014467389578202013;0.0037308306430449928;0.00619778760731406;0.006168166479240222;0.011930680976077674;0.01384682920169022;0.00824624575993349;0.0025187630971202505;0.0032190728432117807;0.010295204826042117;0.01380426966550242;0.006337732716430177;0.014633388255957008
Rio Branco//work;0.007606281430761418;0.007428738739761638;0.018283067144840955;0.011224937258690483;0.007761687263573552;0.005710777160909402;0.012601186839814467;0.011810679398551212;0.008518447346180945;0.00897076942250559;0.00813863616928432;0.016202525970471525;0.005826196809378352;0.016166479659880963;0.005955719290614534;0.004003189021326538;0.01706870427423293;0.0029423137689270893;0.011928997844825852;0.004699143445581897;0.014989690801453927;0.00703044473538014;0.010022975140529055;0.0076456653650643054;0.02083718799067159;0.01797372827481037;0.016287343218028535;0.0037051970912407584;0.006247273753643031;0.01453643491001492;0.0036189093077249285;0.013128999752883123;0.018644697366357748;0.010263372253649919;0.007893325760888194;0.019794091898160924;0.005371383939907678;0.006796106929754957;0.013292521244979974;0.013629335282362447;0.009224828848079323;0.007514940788432276;0.0033284035431036946;0.011443753663981258;0.008066356718634038;0.008054043780707532;0.01787001574152741;0.007849875357084913;0.008711995096927837;0.021587391037896482;0.0;0.007829238040602555;0.023332419405418126;0.010896354206588087;0.018757429133198732;0.006436062755654027;0.018559626566049155;0.010805039561464417;0.018033668059259014;0.01000393997221616;0.014663297467214112;0.002296194586983846;0.012715867952736942;0.013242956707689432;0.011385074772406726;0.008715649759312646;0.008898725648950855;0.00828847550557194;0.014839907410403193;0.007739784272473433;0.014630844150587154;0.005370538040104577;0.012112640158037919;0.010135221871010165;0.008112499329845237;0.01358005130143833;0.005684441815190873;0.004564694662348069;0.013889977622901154;0.010806025243051893;0.003925715434568163;0.0180924010590487;0.014416635305875707;0.014777687766371094;0.004924043494893452;0.00404779157032882;0.011361060746796638;0.018841115429420498;0.024285608852919832;0.007615647466599693;0.0086595574950662;0.013908781917494626;0.0006085396279133928
Santa Cecília//pharmacy;0.011512028509804935;0.002993204996482799;0.013512668477358646;0.007642324141258091;0.01235704306241036;0.008112230700257867;0.013410984637970436;0.007021245463303631;0.011406322853997152;0.0113335345160932;0.012466431595428224;0.017423776525144395;0.010719816029922686;0.01781680680053171;0.010117624978257446;0.009303532176808512;0.013523807733640387;0.008511834251684433;0.006330340308755309;0.008514903563748476;0.009962405927694753;0.011379743940515986;0.0038898205407765637;0.011335550941651427;0.016149691717656282;0.014542097287633662;0.012262927438554604;0.004101307861647917;0.008995176973799727;0.016846660931884153;0.009057540131487948;0.012843555343309785;0.015465878888210063;0.011638475186175674;0.011476891335853223;0.016757565043474927;0.004283495139266977;0.010446608418769309;0.014428116623429762;0.014576380557400867;0.01106635256367118;0.01080026064148785;0.004156891116942147;0.015158559383887805;0.0036341555042837845;0.006161294572312573;0.018203876663285604;0.010884822201075341;0.01110556565344308;0.017544628932879128;0.00620946585141446;0.0;0.018995600419093518;0.012008755499768922;0.016558314429567376;0.01072156271477833;0.015010127669463587;0.006760720487547607;0.016172000570252445;0.013762499383439476;0.014714951778486586;0.00620090954792675;0.009765592109978294;0.01381813578067665;0.015153099686724293;0.012840994929544379;0.01053301796202613;0.011930869291844332;0.009772968594226116;0.011971790903929025;0.009422770772351128;0.009777958553780193;0.014937876663948082;0.0026205681845284127;0.004350681653176184;0.014480557711854258;0.0018636002319887398;0.00957939949860798;0.01487512061572936;0.008184452258810001;0.003189128879095774;0.016161567774458818;0.014000308634234866;0.010718597338722453;0.00823106844206828;0.0034788435529298813;0.008133655761274713;0.01481760592974634;0.020542874180526756;0.006254282022204733;0.001996744538650231;0.010353990109087177;0.0059402102962162456
Praia de Belas//home;0.012670502480904925;0.012799420223056987;0.004940764972890742;0.009085248659730375;0.015646343277703794;0.011266893784655205;0.00821704224915639;0.009822238675499494;0.011056953533604497;0.010364879096262089;0.01431770544133539;0.010237235362440006;0.01650171545536419;0.011526836979905647;0.017838772124501568;0.014518570406345912;0.004374842097764356;0.0147058757776216;0.010651590527537605;0.012316908016686296;0.007808295075744788;0.0177291216798821;0.012436291037226193;0.012240148654952513;0.002764822897522864;0.0035659373361023013;0.00551016263757391;0.016040107071907974;0.018674278656980153;0.012406005629111334;0.01548409980759701;0.006936438689692448;0.0029731225709870904;0.009133310059183004;0.012104593963305123;0.002416756664701502;0.012436589414157082;0.012021689948032733;0.008791110784085024;0.00850995813897636;0.009773766264701845;0.01155734633810842;0.015804115035127186;0.018566345668375287;0.012270951084523654;0.010462048944713018;0.00881644500131902;0.011230840070769944;0.010417612729713954;0.0011598933600273464;0.014782250691469913;0.015173964677921916;0.0;0.008756684464266891;0.003632349882856052;0.01305951461960101;0.0031878449318569124;0.009828149022318121;0.004178123858860156;0.018913388312784954;0.007113349570278869;0.016199064956261465;0.007378101046051498;0.00787656213060912;0.018287147249636888;0.018102866925596286;0.009676475034737942;0.018970429174185056;0.007971043199787099;0.017954105730682887;0.008312949154335617;0.017449148357568726;0.012230954378997143;0.013924183627379728;0.011706294295370411;0.0084187330533972;0.015409620650676942;0.013966248901002981;0.008634291921168913;0.008670442408723304;0.014340309484382455;0.004075992825934691;0.006496918329014708;0.006757955574525552;0.011940556743858141;0.013774016227372558;0.008677118182848947;0.003413366579937525;0.0021940096150493455;0.010538467735448353;0.013741276538869125;0.006930949133419593;0.014452236442886844
Farroupilha//pharmacy;0.007256892122732607;0.013929667959322309;0.013904254146305896;0.010821716459858991;0.01276423015767408;0.006287957585403465;0.0021033924504871115;0.012990292978754894;0.00426199717236429;0.002980043258175515;0.010364310589838822;0.008605118529895768;0.014470592275800699;0.009989470803937889;0.017219912222014935;0.010980165791550464;0.011030731956213765;0.011582181394294764;0.01447328183314095;0.007384665048150542;0.013522216033505249;0.016741439586021183;0.015478446829585392;0.006452162618569781;0.015028133124045545;0.011226973451303607;0.011725100261298978;0.016366587120623104;0.01931440379424162;0.00983121926082175;0.012881976789211257;0.0033869385572844737;0.011170846556932883;0.0007659923578231075;0.0062096010007447935;0.011746197122672808;0.011424721905234669;0.006114885439342804;0.003695862969807648;0.003826735975103013;0.0020407866105823396;0.0052118508369759925;0.015870766270400738;0.01825456748718386;0.013541643456023388;0.009577218744832968;0.009192112819221786;0.004605557463207908;0.003104272483560911;0.014479662248241296;0.012780346254610086;0.01775925180212731;0.016211392463003738;0.0;0.009898803639530511;0.007988618931249485;0.01174429662438205;0.01181187722343759;0.00892724111617144;0.01880442152586856;0.004419688958700932;0.015451531353813774;0.00919049661072684;0.002797837744240334;0.01776556189115936;0.017313910366786815;0.002372343323206228;0.01908270889459903;0.013581865654754215;0.017098499623324034;0.013841686363757086;0.01653137012365702;0.007986921506117992;0.0176814301347907;0.012536038509143132;0.0036679922050060917;0.01672926862595333;0.009875711646198998;0.004300725615651791;0.009080391723590878;0.014087007148170006;0.009050147173092932;0.004399847113097743;0.011500958905097248;0.007004936864491026;0.013160182034484212;0.010083898260427097;0.012737157554114555;0.016358394587875656;0.009097735886885408;0.016348940696018135;0.010389490617181954;0.012359318793182349
Praia de Belas//marketplace;0.011852186326601509;0.013987960731334166;0.006818873026458281;0.00970541448432819;0.01567080994316188;0.010659048738236126;0.006006778127715196;0.011043535568214273;0.009804123825656718;0.00895096274650762;0.013913651029356251;0.008653293094199955;0.016965045614667988;0.01030140543557382;0.018842655617486766;0.014506212512476387;0.004732927261231754;0.014857991390954357;0.012232406434305657;0.011821607204416433;0.009334402270873897;0.018545884303600567;0.014095178305953771;0.011317034935852033;0.005536674502467942;0.0037849338526510195;0.006385040676371839;0.017347326248353702;0.020154978666872554;0.011341161195370732;0.015807822246566353;0.004663809816039551;0.0026829932400728677;0.0074086158214799165;0.011127842743465234;0.0017725775753116401;0.013003992999895683;0.011148095939876607;0.006656250611578484;0.0062908487628538816;0.008279104338619694;0.010514247591029728;0.017019063814446934;0.019355182174656513;0.013418952142731809;0.010707146158726937;0.007030937409820856;0.01009279283112811;0.009051359781453973;0.0038807412056492746;0.01531600082809611;0.017047215317267564;0.004681434516611597;0.006891176419044783;0.0;0.012439795958832768;0.0036806544802079704;0.01070773487270073;0.0007110447052332468;0.01991923247255771;0.00449911712664788;0.017186286977755854;0.0074292357056299895;0.005535741018315629;0.018984535108928315;0.01890654651330413;0.008277591437049439;0.020175260921966396;0.009506351400090854;0.01878851684681614;0.009909781305698716;0.018354644731731692;0.011083905216665545;0.015982906351928432;0.01264385013405941;0.00617661064953927;0.016951586992693266;0.013751871671991754;0.006446650596247638;0.008781382777661977;0.015341643177094555;0.0005974387776578012;0.003848715385114102;0.007591630630350018;0.011419140937766577;0.014617137676308196;0.009081061381511917;0.00470074354198267;0.004535556093799018;0.010658106119507483;0.015458499484934616;0.007361757904415231;0.014940024557627383
Bom Fim//work;0.0013258847796743525;0.012816508871605351;0.01942037824705791;0.013701589877422518;0.004681384417990134;0.005241702819489399;0.00882434954584939;0.015231769219024843;0.0035766477174493084;0.004704040073430934;0.0030247062977705533;0.011082833270045363;0.006155050576616902;0.01078616963171693;0.008992384499179794;0.0033936046818706443;0.017163863044601345;0.004424807521650309;0.01606878775909673;0.0034021323360385273;0.01745502059263083;0.008265458314433136;0.015334271838023305;0.0016837139408886074;0.021181643798709397;0.017655115723597282;0.017195083817781454;0.0111550399900309;0.011477118483623629;0.008916108010880058;0.005183248743125013;0.010636771922941138;0.01783332460400454;0.006823405786349512;0.001989286573118205;0.018505446523843068;0.009912934335732681;0.0018461334141399901;0.008830486438461833;0.009301814323399821;0.005715695164240891;0.0026097077263124765;0.010728300809635933;0.010007090357068997;0.013043198451329575;0.010754651328835858;0.013302998861970774;0.0031777804750498526;0.004590935012977619;0.021007703288444136;0.007082988954419033;0.014877146486432815;0.02268519629308306;0.0074956032661780796;0.016766309723684453;0.0;0.01820644093165334;0.013956386686128164;0.015841214542231842;0.010185758148146668;0.011142291607139093;0.009075476251393712;0.013782177629308797;0.009535019021921066;0.009625924839019933;0.00876118667305213;0.0060184863631186055;0.010483019808903826;0.01739904125567296;0.008558165222541983;0.017411698702894697;0.008406971616706465;0.0062553731749031265;0.016441836113083075;0.01252817894548922;0.0093269756327919;0.012910277997429158;0.002333167397861251;0.00943824432313225;0.012465840319848449;0.010499784256983054;0.015965473799298746;0.011581995788707524;0.016255586851997423;0.004161881683118937;0.010068264010558672;0.013391946125893762;0.018958477113961827;0.022781821588278905;0.010109988504019911;0.014842035324985464;0.015152957363668543;0.007095305821196464
Menino Deus//hospital;0.013163065326067553;0.012395305622993383;0.0031947773669855463;0.007626262320803822;0.016958148835401567;0.010764007920823567;0.007912366412700796;0.008655823938394529;0.011088285135953151;0.010167196694985208;0.015364926574083733;0.011722854451307298;0.017769838412213933;0.013298051424614016;0.01932644645879559;0.015144476939817462;0.0015796621781294538;0.015285669935667816;0.009769214249031313;0.012222069134619613;0.006307370386172893;0.019337157086559847;0.011989375618073927;0.012588027412440358;0.0023169122894302844;0.0004915975990887946;0.003223141508446308;0.016635405264400372;0.020233526384740682;0.014031849277621054;0.01632070008682655;0.005880876866929746;0.00100702465260772;0.008589188301601821;0.012443332833097637;0.0024528461448192857;0.011955514408819722;0.01214615239610016;0.009012440478275508;0.008710133584447237;0.00931221284402123;0.011612384356534753;0.0163379689925952;0.020850404224134304;0.011717947813055992;0.009393015431752439;0.01041544905874513;0.01120536144261154;0.010184645310849253;0.0026150147528619977;0.015161789226777536;0.015460760834295189;0.004110528087493763;0.008179877976293156;0.003682427495695342;0.01351481120904951;0.0;0.008597895434480328;0.0040205360153519;0.02105597726263806;0.006975761782190721;0.016954552429354123;0.005404394414609939;0.007609484058074589;0.020523249875884143;0.01997090565946786;0.009049559788607718;0.020891668014995802;0.006506479647874066;0.019680501962002616;0.006942897642575874;0.018816610328271734;0.013350049281084827;0.013912765223789347;0.010986258996978747;0.008560309268378585;0.0157658483979268;0.014486278421314839;0.008972309192766254;0.007069999008465504;0.01441698922818639;0.0038779057746717803;0.0057934588972454295;0.004757961175304585;0.01168534270957626;0.013689040302272732;0.00708690481524481;0.001025957703224622;0.005994394358649656;0.00950869855631387;0.013631671671430133;0.004873774642599493;0.014717987087539847
Santana//hospital;0.01299525325448782;0.004883411153764122;0.008495062650195357;0.0012232065516301935;0.016376306323476864;0.007869728214491377;0.011387124311085458;0.0011517538070215357;0.011395149224625348;0.010658126307766564;0.01533168408585139;0.017274237338796145;0.015835793279145256;0.01844680755080083;0.01663141295095068;0.012804630849873384;0.008558293743747602;0.012363709671572127;0.0022568331049499803;0.009667446649675204;0.0043268893296023;0.01743305539901974;0.0041622066719297;0.012424519561403176;0.011764130228817204;0.00988852473671795;0.00689655522080859;0.011052539118697075;0.016664429152346595;0.018030153112808808;0.013595198176174923;0.00962826091586387;0.01115681439786847;0.009867567195330058;0.012441803603886204;0.012890065836940249;0.005500609063838247;0.011311041846779044;0.013043083599087008;0.013030077557369941;0.009755800488428433;0.011218679918339053;0.010785202676079613;0.021003355479905155;0.00397996811693248;0.0029630497540845103;0.017330354723788334;0.010988650568356552;0.010441074295113609;0.01360663848415101;0.010737467909699568;0.008470981886646118;0.01541581400116202;0.010007671328057162;0.013031699594217813;0.012602369732417072;0.010458910707888446;0.0;0.012721425852695067;0.020204706431971427;0.012305577923773497;0.012400620544784653;0.004023738926456004;0.01166060855019356;0.02078232181339192;0.018841805450198725;0.008966863672415774;0.018911740160297317;0.00413501778799843;0.018065484071657895;0.003846048789488694;0.016032140268588756;0.016018366295304304;0.006497337355160823;0.0032400233856050365;0.012854146724997786;0.009275973330583434;0.012470923721489776;0.013466330625038323;0.002524269675793887;0.00823141292121324;0.012665185231267464;0.010963515241085084;0.004959877478846788;0.008905729509854268;0.007463606957034752;0.0019807358536213892;0.010124039704289973;0.01759639715976343;0.003531408065073581;0.006143388584759163;0.0045445760950236945;0.010133470425818907
Praia de Belas//work;0.01159348586945216;0.014141915791755135;0.007335382655031244;0.009829346421675109;0.015558386970362008;0.01045848395976562;0.0055095059389250875;0.011269551718343014;0.009471246997350158;0.00859197174341944;0.013727965081818791;0.008338549895809831;0.016927118230977808;0.010042196660475055;0.0188988492079464;0.01438822007874911;0.00506738887713079;0.014770408393670999;0.012510767714032225;0.011628343739576014;0.009678958101025533;0.018568900293266313;0.014352684742894908;0.011040299741555754;0.006266326660415344;0.004200670887508676;0.006712899216117055;0.01747760168451535;0.02029633252987635;0.011083091199293687;0.015747969585372713;0.00418814428249923;0.0031829300453825376;0.007001042115211987;0.010841876423373323;0.0025032528325958075;0.013034401782243287;0.010881453075802246;0.006181784539161784;0.005803270102341983;0.007911028037604675;0.010218183307455702;0.017133391607253023;0.019379637827341745;0.013574438927485721;0.010711963159291538;0.006737653369918168;0.009780740273773975;0.008701464455496964;0.0047083973895118885;0.015303875773580517;0.017303994275553316;0.005596517701675031;0.006459117978878318;0.0007389961915463076;0.012215452002423379;0.004176573184104703;0.010863696737300641;0.0;0.019976746126024673;0.003938171240328808;0.017250491560092004;0.007500059385069079;0.005016452533483373;0.018993725749142928;0.018928209628412483;0.007932697757425649;0.02026533843043745;0.009847416052944298;0.018814713280680965;0.0102519999018652;0.018394166095470663;0.010786653032159402;0.016296143087273757;0.012766870845356772;0.005683138990772871;0.017137535213242027;0.013598779335485407;0.005970478970166908;0.00881164875709189;0.015431415147875861;0.00015779069860390613;0.0032844884719045613;0.00784669997873386;0.011225751105557347;0.014682593420157519;0.009173318785904864;0.005241408857083753;0.005384472302029231;0.010633772731581774;0.01570514777279573;0.0075311935481813756;0.01492241321974816
Floresta//home;0.006752931719538679;0.011914079256641643;0.01818809743112023;0.013996496907378081;0.00357187612285924;0.008957646037821312;0.011664570586154345;0.014646029639534425;0.00848059101315138;0.009222516216307824;0.005096084637181175;0.011756324014746198;0.0030054516006245992;0.010927488874703855;0.003226891400253584;0.005175016523973193;0.01691036648563007;0.005393319402657579;0.01487005007805965;0.007614693956331941;0.01652378121755576;0.0020594622472812846;0.013686710418834763;0.0072063226443547105;0.019440497379382467;0.017266544906818535;0.016790218951299993;0.00837856916934724;0.0049649743347735574;0.009404990649838333;0.004555221199166072;0.012922533139414822;0.017401228230120625;0.010552193996075206;0.007360434682300972;0.017803125916026494;0.010408279683357544;0.0074634108721376305;0.011403844689448663;0.011719399300296463;0.0098753113489111;0.007942216419439636;0.00828875992783958;0.0017984321995760436;0.01233083018096931;0.011879746027404235;0.013508239452337104;0.008292785640586086;0.009168550809666194;0.019372644029748268;0.006837694319573092;0.011860450125788537;0.02040455627747872;0.01095814832617538;0.016673974689471398;0.006326094426588859;0.017617033743977332;0.013896826379219974;0.016089627689354985;0.0;0.013046414850565421;0.006521192357747855;0.014506914046766652;0.012084302766650587;0.0020661303006961045;0.0009449849616260522;0.010047979805628018;0.0020237021867422285;0.016453301909507008;0.0015554252949023263;0.016380307923378107;0.003452641436182492;0.008342158592224798;0.013694606746349473;0.012299760962450005;0.011769250079030144;0.01026207546715625;0.005591265962264421;0.011721678384741795;0.01344563563324778;0.009437487998099754;0.016174154561214817;0.013455593052825045;0.016034946437318894;0.008136547662331612;0.009599323242285544;0.013948273788103982;0.018052641904664768;0.02035189284495616;0.011510997924685453;0.012705538757645572;0.015369021647910954;0.0072096629634942925
Cidade Baixa//gas_station;0.009203513440927485;0.014987603129868209;0.011385252933744384;0.011245921464107744;0.013772155346504021;0.009043470149470106;0.002118282453705292;0.013117132392662588;0.006839125110638729;0.005942280202388388;0.011584627454322165;0.005925579649831005;0.015614893475544614;0.007743524540882181;0.018098321477054865;0.012834072463486088;0.00863047438184899;0.013435381983509057;0.014511965691132925;0.009973879362972627;0.012526767999765319;0.017514266305313286;0.01592836438083003;0.008601035142430054;0.01126060995409213;0.008232100102059976;0.009944554370297055;0.017577564624125252;0.02001517978582115;0.008597295372661193;0.014473410790736493;0.0026888617744538668;0.007613312434503226;0.00437222207494275;0.008348617105936162;0.007443212908402019;0.013105345805729661;0.008620631538394454;0.002632860710055703;0.002201577894438558;0.005423330996913382;0.007807686850658777;0.017158694546130192;0.018139595473137822;0.014528097560206557;0.01105747624909124;0.005113662759267944;0.007315677687525368;0.006134997938352178;0.009991032564976203;0.014567703256669588;0.018432470143095476;0.011154569254789134;0.0037436025969972728;0.005474124543116116;0.010058602993628348;0.008483398367983497;0.012302289385487681;0.004610379519990769;0.018963217266702387;0.0;0.01682723988909896;0.009089463305706752;0.0014636088334078502;0.01767810487947544;0.01777976149927526;0.00574476996134993;0.019519417069913222;0.012649492867258949;0.01773913462576122;0.013000874747289143;0.017534698926190532;0.008035387914089562;0.017987205445392975;0.013617290867971183;0.002049302289201792;0.017743534356711936;0.011867938509506053;0.0024560875485159198;0.009791498370054217;0.01554707750625806;0.004765027048185082;0.0016218280741500065;0.01048222010221817;0.009676042288079148;0.014731817472166158;0.010508938756426093;0.00959739749549309;0.010626740072389762;0.01076278890793025;0.016997035845557593;0.009730483715497997;0.014211932675168194
Moinhos de Vento//home;0.008327111769670345;0.007478075275253605;0.01788891913712219;0.011492196370884292;0.007554201748319495;0.007055585201801016;0.013098360459088427;0.011807669274716494;0.009386464522125075;0.009852833412695773;0.008343071895346074;0.01606242439176197;0.005255160310943123;0.015904798361161966;0.004367560093057753;0.004742341054065512;0.016934283545729758;0.003789007860674009;0.011732781729253797;0.006105291525072514;0.01477992988039715;0.0057701602504659525;0.009711976517963168;0.008455636448620874;0.020240720756035214;0.01776976645753144;0.016156712570726973;0.002418723524460916;0.003781380473041692;0.014357475413856279;0.003779985660233456;0.01359365441789861;0.018398407235932442;0.011048296759218663;0.008687428175605586;0.019440318174737497;0.00611905629462223;0.007812467613796168;0.013654856560718135;0.013963634195418944;0.010124265414144594;0.008483114301886271;0.00227914344344696;0.010064195774625239;0.008165642309072931;0.00874222775296663;0.01763136626040343;0.008811074213816099;0.009632096192636344;0.020984242097919836;0.0020235714991614887;0.006890179182465205;0.02253300033990422;0.011609672928366285;0.018548972517173003;0.007267465778271704;0.018290053402289674;0.010997089663851942;0.017914058162234903;0.008408107808140759;0.014926683005965882;0.0;0.01300240055164379;0.013667410497227589;0.010106866958661618;0.0074161852650556645;0.00985628868287885;0.006417026915874654;0.014631202200540545;0.006429150208208617;0.014405621477674192;0.003974899241545672;0.0122539132967775;0.00938104785401342;0.008386045176009995;0.013927101570464121;0.004824745259322867;0.005454562449381529;0.01417973847338062;0.011262176309578984;0.004046835822009798;0.01796488823609854;0.014727328631507882;0.014752975176212586;0.0063495436121554635;0.004508758716914564;0.011686040780884544;0.018497353769912194;0.02341658899722968;0.008410700268698662;0.008159305970047178;0.014022990873620935;0.0024353593876995754
