Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
15;15;0;Praia de Belas;1943;1943;0;-30;-30;0
15;15;0;Rio Branco;17775;17166;609;62;-22;84
15;15;0;Santa Cecília;5775;5365;410;-10;-31;21
15;15;0;Santana;20938;20358;580;21;-23;44
16;16;0;Azenha;13923;13317;606;40;-99;139
16;16;0;Bom Fim;10937;10937;0;-116;-116;0
16;16;0;Centro;39698;38873;825;-32;-59;27
16;16;0;Cidade Baixa;14850;14850;0;-92;-92;0
16;16;0;Farroupilha;924;439;485;-6;-100;94
16;16;0;Floresta;11148;11148;0;-77;-77;0
16;16;0;Independência;8226;7651;575;36;-78;114
16;16;0;Menino Deus;32145;31299;846;138;-63;201
16;16;0;Moinhos de Vento;12142;11581;561;44;-61;105
16;16;0;Praia de Belas;1866;1866;0;-77;-77;0
16;16;0;Rio Branco;17811;17082;729;36;-84;120
16;16;0;Santa Cecília;5759;5263;496;-16;-102;86
16;16;0;Santana;21060;20276;784;122;-82;204
17;17;0;Azenha;13945;13360;585;22;43;-21
17;17;0;Bom Fim;10958;10958;0;21;21;0
17;17;0;Centro;39807;38893;914;109;20;89
17;17;0;Cidade Baixa;14869;14869;0;19;19;0
17;17;0;Farroupilha;950;466;484;26;27;-1
17;17;0;Floresta;11157;11157;0;9;9;0
17;17;0;Independência;8255;7669;586;29;18;11
17;17;0;Menino Deus;32022;31311;711;-123;12;-135
17;17;0;Moinhos de Vento;12172;11599;573;30;18;12
17;17;0;Praia de Belas;1888;1888;0;22;22;0
17;17;0;Rio Branco;17725;17095;630;-86;13;-99
17;17;0;Santa Cecília;5788;5299;489;29;36;-7
17;17;0;Santana;20953;20292;661;-107;16;-123
18;18;0;Azenha;13930;13376;554;-15;16;-31
18;18;0;Bom Fim;10997;10997;0;39;39;0
18;18;0;Centro;39587;38902;685;-220;9;-229
18;18;0;Cidade Baixa;14909;14909;0;40;40;0
18;18;0;Farroupilha;986;502;484;36;36;0
18;18;0;Floresta;11196;11196;0;39;39;0
18;18;0;Independência;8238;7702;536;-17;33;-50
18;18;0;Menino Deus;32057;31337;720;35;26;9
18;18;0;Moinhos de Vento;12122;11618;504;-50;19;-69
18;18;0;Praia de Belas;1914;1914;0;26;26;0
18;18;0;Rio Branco;17775;17127;648;50;32;18
18;18;0;Santa Cecília;5799;5321;478;11;22;-11
18;18;0;Santana;20979;20316;663;26;24;2
19;19;0;Azenha;13940;13391;549;10;15;-5
19;19;0;Bom Fim;11008;11008;0;11;11;0
19;19;0;Centro;39608;38907;701;21;5;16
19;19;0;Cidade Baixa;14917;14917;0;8;8;0
19;19;0;Farroupilha;998;515;483;12;13;-1
19;19;0;Floresta;11202;11202;0;6;6;0
19;19;0;Independência;8245;7709;536;7;7;0
19;19;0;Menino Deus;32028;31342;686;-29;5;-34
19;19;0;Moinhos de Vento;12130;11626;504;8;8;0
19;19;0;Praia de Belas;1924;1924;0;10;10;0
19;19;0;Rio Branco;17745;17133;612;-30;6;-36
19;19;0;Santa Cecília;5805;5336;469;6;15;-9
19;19;0;Santana;20939;20325;614;-40;9;-49
20;20;0;Azenha;13956;13366;590;16;-25;41
20;20;0;Bom Fim;10952;10952;0;-56;-56;0
20;20;0;Centro;39571;38885;686;-37;-22;-15
20;20;0;Cidade Baixa;14887;14887;0;-30;-30;0
20;20;0;Farroupilha;1054;480;574;56;-35;91
20;20;0;Floresta;11167;11167;0;-35;-35;0
20;20;0;Independência;8291;7676;615;46;-33;79
20;20;0;Menino Deus;31979;31314;665;-49;-28;-21
20;20;0;Moinhos de Vento;12182;11603;579;52;-23;75
20;20;0;Praia de Belas;1909;1909;0;-15;-15;0
20;20;0;Rio Branco;17724;17089;635;-21;-44;23
20;20;0;Santa Cecília;5848;5301;547;43;-35;78
20;20;0;Santana;20969;20293;676;30;-32;62
21;21;0;Azenha;13960;13391;569;4;25;-21
21;21;0;Bom Fim;10975;10975;0;23;23;0
21;21;0;Centro;39519;38895;624;-52;10;-62
21;21;0;Cidade Baixa;14911;14911;0;24;24;0
