;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
4446;Jardim do Salso;Farroupilha;50;0;28;7;0;50
4447;Jardim do Salso;Floresta;0;0;0;0;0;0
4448;Jardim do Salso;Glória;150;0;71;27;0;150
4449;Jardim do Salso;Guarujá;0;0;0;0;0;0
4450;Jardim do Salso;Higienópolis;50;0;24;10;0;50
4451;Jardim do Salso;Humaitá;0;0;0;0;0;0
4452;Jardim do Salso;Hípica;50;0;29;9;0;50
4453;Jardim do Salso;Independência;0;0;0;0;0;0
4454;Jardim do Salso;Ipanema;50;0;26;11;0;50
4455;Jardim do Salso;Jardim Botânico;450;0;254;84;0;450
4456;Jardim do Salso;Jardim Carvalho;2150;0;1178;399;0;2150
4457;Jardim do Salso;Jardim Europa;50;0;28;12;0;50
4458;Jardim do Salso;Jardim Floresta;0;0;0;0;0;0
4459;Jardim do Salso;Jardim Isabel;0;0;0;0;0;0
4460;Jardim do Salso;Jardim Itú;0;0;0;0;0;0
4461;Jardim do Salso;Jardim Leopoldina;0;0;0;0;0;0
4462;Jardim do Salso;Jardim Lindóia;100;0;52;21;0;100
4463;Jardim do Salso;Jardim Sabará;400;0;205;88;0;400
4464;Jardim do Salso;Jardim São Pedro;0;0;0;0;0;0
4465;Jardim do Salso;Jardim do Salso;1000;0;530;216;0;1000
4466;Jardim do Salso;Lageado;50;0;30;9;0;50
4467;Jardim do Salso;Lami;50;0;28;9;0;50
4468;Jardim do Salso;Lomba do Pinheiro;150;0;83;26;0;150
4469;Jardim do Salso;Medianeira;250;0;130;69;0;250
4470;Jardim do Salso;Menino Deus;150;0;86;26;0;150
4471;Jardim do Salso;Moinhos de Vento;0;0;0;0;0;0
4472;Jardim do Salso;Mont'Serrat;50;0;30;7;0;50
4473;Jardim do Salso;Morro Santana;50;0;33;5;0;50
4474;Jardim do Salso;Mário Quintana;150;0;84;19;0;150
4475;Jardim do Salso;Navegantes;0;0;0;0;0;0
4476;Jardim do Salso;Nonoai;100;0;50;24;0;100
4477;Jardim do Salso;Parque Santa Fé;50;0;28;8;0;50
4478;Jardim do Salso;Partenon;450;0;234;96;0;450
4479;Jardim do Salso;Passo D'Areia;50;0;29;6;0;50
4480;Jardim do Salso;Passo das Pedras;100;0;50;22;0;100
4481;Jardim do Salso;Pedra Redonda;0;0;0;0;0;0
4482;Jardim do Salso;Petrópolis;350;0;183;83;0;350
4483;Jardim do Salso;Pitinga;0;0;0;0;0;0
4484;Jardim do Salso;Ponta Grossa;100;0;63;12;0;100
4485;Jardim do Salso;Praia de Belas;0;0;0;0;0;0
4486;Jardim do Salso;Restinga;0;0;0;0;0;0
4487;Jardim do Salso;Rio Branco;200;0;107;45;0;200
4488;Jardim do Salso;Rubem Berta;100;0;45;37;0;100
4489;Jardim do Salso;Santa Cecília;0;0;0;0;0;0
4490;Jardim do Salso;Santa Maria Goretti;50;0;25;10;0;50
4491;Jardim do Salso;Santa Rosa de Lima;50;0;24;8;0;50
4492;Jardim do Salso;Santa Tereza;100;0;61;18;0;100
4493;Jardim do Salso;Santana;250;0;134;53;0;250
4494;Jardim do Salso;Santo Antônio;50;0;29;8;0;50
4495;Jardim do Salso;Sarandi;250;0;130;62;0;250
4496;Jardim do Salso;Serraria;0;0;0;0;0;0
4497;Jardim do Salso;São Caetano;0;0;0;0;0;0
4498;Jardim do Salso;São Geraldo;0;0;0;0;0;0
4499;Jardim do Salso;São José;250;0;156;40;0;250
4500;Jardim do Salso;São João;50;0;30;11;0;50
4501;Jardim do Salso;São Sebastião;100;0;52;19;0;100
4502;Jardim do Salso;Sétimo Céu;0;0;0;0;0;0
4503;Jardim do Salso;Teresópolis;100;0;57;24;0;100
4504;Jardim do Salso;Tristeza;0;0;0;0;0;0
4505;Jardim do Salso;Três Figueiras;0;0;0;0;0;0
4506;Jardim do Salso;Vila Assunção;0;0;0;0;0;0
4507;Jardim do Salso;Vila Conceição;0;0;0;0;0;0
4508;Jardim do Salso;Vila Ipiranga;50;0;26;14;0;50
4509;Jardim do Salso;Vila Jardim;50;0;27;10;0;50
4510;Jardim do Salso;Vila João Pessoa;150;0;88;24;0;150
4511;Jardim do Salso;Vila Nova;150;0;92;28;0;150
4512;Lageado;Aberta dos Morros;0;0;0;0;0;0
4513;Lageado;Agronomia;0;0;0;0;0;0
4514;Lageado;Anchieta;0;0;0;0;0;0
4515;Lageado;Arquipélago;0;0;0;0;0;0
4516;Lageado;Auxiliadora;0;0;0;0;0;0
4517;Lageado;Azenha;50;0;24;13;0;50
4518;Lageado;Bela Vista;0;0;0;0;0;0
4519;Lageado;Belém Novo;200;0;127;29;0;200
4520;Lageado;Belém Velho;50;0;29;10;0;50
4521;Lageado;Boa Vista;0;0;0;0;0;0
4522;Lageado;Boa Vista do Sul;0;0;0;0;0;0
4523;Lageado;Bom Fim;50;0;24;17;0;50
4524;Lageado;Bom Jesus;150;0;78;26;0;150
4525;Lageado;Camaquã;0;0;0;0;0;0
4526;Lageado;Campo Novo;0;0;0;0;0;0
4527;Lageado;Cascata;0;0;0;0;0;0
4528;Lageado;Cavalhada;100;0;57;19;0;100
4529;Lageado;Cel. Aparício Borges;0;0;0;0;0;0
4530;Lageado;Centro Histórico;0;0;0;0;0;0
4531;Lageado;Chapéu do Sol;100;0;54;22;0;100
4532;Lageado;Chácara das Pedras;50;0;28;11;0;50
4533;Lageado;Cidade Baixa;100;0;51;21;0;100
4534;Lageado;Costa e Silva;0;0;0;0;0;0
4535;Lageado;Cristal;150;0;83;29;0;150
4536;Lageado;Cristo Redentor;0;0;0;0;0;0
4537;Lageado;Espírito Santo;0;0;0;0;0;0
4538;Lageado;Extrema;350;0;198;56;0;350
4539;Lageado;Farrapos;0;0;0;0;0;0
4540;Lageado;Farroupilha;0;0;0;0;0;0
4541;Lageado;Floresta;0;0;0;0;0;0
4542;Lageado;Glória;50;0;27;11;0;50
4543;Lageado;Guarujá;50;0;30;8;0;50
4544;Lageado;Higienópolis;0;0;0;0;0;0
4545;Lageado;Humaitá;0;0;0;0;0;0
4546;Lageado;Hípica;200;0;121;32;0;200
4547;Lageado;Independência;50;0;29;9;0;50
4548;Lageado;Ipanema;50;0;25;16;0;50
4549;Lageado;Jardim Botânico;0;0;0;0;0;0
4550;Lageado;Jardim Carvalho;250;0;148;37;0;250
4551;Lageado;Jardim Europa;0;0;0;0;0;0
4552;Lageado;Jardim Floresta;0;0;0;0;0;0
4553;Lageado;Jardim Isabel;50;0;30;15;0;50
4554;Lageado;Jardim Itú;0;0;0;0;0;0
4555;Lageado;Jardim Leopoldina;0;0;0;0;0;0
4556;Lageado;Jardim Lindóia;0;0;0;0;0;0
4557;Lageado;Jardim Sabará;0;0;0;0;0;0
4558;Lageado;Jardim São Pedro;0;0;0;0;0;0
4559;Lageado;Jardim do Salso;50;0;30;9;0;50
4560;Lageado;Lageado;400;0;242;62;0;400
4561;Lageado;Lami;300;0;172;49;0;300
4562;Lageado;Lomba do Pinheiro;50;0;34;1;0;50
4563;Lageado;Medianeira;100;0;59;23;0;100
4564;Lageado;Menino Deus;50;0;28;12;0;50
4565;Lageado;Moinhos de Vento;0;0;0;0;0;0
4566;Lageado;Mont'Serrat;0;0;0;0;0;0
4567;Lageado;Morro Santana;50;0;28;6;0;50
4568;Lageado;Mário Quintana;0;0;0;0;0;0
4569;Lageado;Navegantes;100;0;54;18;0;100
4570;Lageado;Nonoai;150;0;82;29;0;150
4571;Lageado;Parque Santa Fé;0;0;0;0;0;0
4572;Lageado;Partenon;100;0;56;17;0;100
4573;Lageado;Passo D'Areia;0;0;0;0;0;0
4574;Lageado;Passo das Pedras;0;0;0;0;0;0
4575;Lageado;Pedra Redonda;0;0;0;0;0;0
4576;Lageado;Petrópolis;50;0;27;11;0;50
4577;Lageado;Pitinga;100;0;59;8;0;100
4578;Lageado;Ponta Grossa;0;0;0;0;0;0
4579;Lageado;Praia de Belas;0;0;0;0;0;0
4580;Lageado;Restinga;1300;0;768;184;0;1300
4581;Lageado;Rio Branco;0;0;0;0;0;0
4582;Lageado;Rubem Berta;50;0;22;20;0;50
4583;Lageado;Santa Cecília;50;0;25;10;0;50
4584;Lageado;Santa Maria Goretti;50;0;32;3;0;50
4585;Lageado;Santa Rosa de Lima;50;0;28;6;0;50
4586;Lageado;Santa Tereza;200;0;109;37;0;200
4587;Lageado;Santana;0;0;0;0;0;0
4588;Lageado;Santo Antônio;0;0;0;0;0;0
4589;Lageado;Sarandi;200;0;101;55;0;200
4590;Lageado;Serraria;100;0;51;18;0;100
4591;Lageado;São Caetano;1100;0;645;173;0;1100
4592;Lageado;São Geraldo;0;0;0;0;0;0
4593;Lageado;São José;100;0;63;14;0;100
4594;Lageado;São João;0;0;0;0;0;0
4595;Lageado;São Sebastião;50;0;31;6;0;50
4596;Lageado;Sétimo Céu;0;0;0;0;0;0
4597;Lageado;Teresópolis;50;0;30;10;0;50
4598;Lageado;Tristeza;0;0;0;0;0;0
4599;Lageado;Três Figueiras;0;0;0;0;0;0
4600;Lageado;Vila Assunção;50;0;23;15;0;50
4601;Lageado;Vila Conceição;0;0;0;0;0;0
4602;Lageado;Vila Ipiranga;100;0;56;20;0;100
4603;Lageado;Vila Jardim;50;0;28;11;0;50
4604;Lageado;Vila João Pessoa;100;0;62;16;0;100
4605;Lageado;Vila Nova;50;0;24;10;0;50
4606;Lami;Aberta dos Morros;0;0;0;0;0;0
4607;Lami;Agronomia;0;0;0;0;0;0
4608;Lami;Anchieta;0;0;0;0;0;0
4609;Lami;Arquipélago;0;0;0;0;0;0
4610;Lami;Auxiliadora;0;0;0;0;0;0
4611;Lami;Azenha;100;0;47;21;0;100
4612;Lami;Bela Vista;50;0;35;8;0;50
4613;Lami;Belém Novo;0;0;0;0;0;0
4614;Lami;Belém Velho;50;0;24;11;0;50
4615;Lami;Boa Vista;0;0;0;0;0;0
4616;Lami;Boa Vista do Sul;150;0;99;23;0;150
4617;Lami;Bom Fim;0;0;0;0;0;0
4618;Lami;Bom Jesus;50;0;35;6;0;50
4619;Lami;Camaquã;50;0;26;11;0;50
4620;Lami;Campo Novo;0;0;0;0;0;0
4621;Lami;Cascata;0;0;0;0;0;0
4622;Lami;Cavalhada;0;0;0;0;0;0
4623;Lami;Cel. Aparício Borges;50;0;29;10;0;50
4624;Lami;Centro Histórico;50;0;28;10;0;50
4625;Lami;Chapéu do Sol;50;0;30;7;0;50
4626;Lami;Chácara das Pedras;0;0;0;0;0;0
4627;Lami;Cidade Baixa;50;0;24;11;0;50
4628;Lami;Costa e Silva;50;0;31;6;0;50
4629;Lami;Cristal;150;0;84;27;0;150
4630;Lami;Cristo Redentor;0;0;0;0;0;0
4631;Lami;Espírito Santo;0;0;0;0;0;0
4632;Lami;Extrema;200;0;115;31;0;200
4633;Lami;Farrapos;100;0;49;16;0;100
4634;Lami;Farroupilha;0;0;0;0;0;0
4635;Lami;Floresta;0;0;0;0;0;0
4636;Lami;Glória;0;0;0;0;0;0
4637;Lami;Guarujá;50;0;31;5;0;50
4638;Lami;Higienópolis;0;0;0;0;0;0
4639;Lami;Humaitá;0;0;0;0;0;0
4640;Lami;Hípica;50;0;30;9;0;50
4641;Lami;Independência;0;0;0;0;0;0
4642;Lami;Ipanema;0;0;0;0;0;0
4643;Lami;Jardim Botânico;50;0;29;9;0;50
4644;Lami;Jardim Carvalho;100;0;68;11;0;100
4645;Lami;Jardim Europa;0;0;0;0;0;0
4646;Lami;Jardim Floresta;0;0;0;0;0;0
4647;Lami;Jardim Isabel;0;0;0;0;0;0
4648;Lami;Jardim Itú;0;0;0;0;0;0
4649;Lami;Jardim Leopoldina;100;0;64;15;0;100
4650;Lami;Jardim Lindóia;50;0;31;10;0;50
4651;Lami;Jardim Sabará;150;0;85;29;0;150
4652;Lami;Jardim São Pedro;0;0;0;0;0;0
4653;Lami;Jardim do Salso;50;0;28;9;0;50
4654;Lami;Lageado;300;0;172;49;0;300
4655;Lami;Lami;2100;0;1250;310;0;2100
4656;Lami;Lomba do Pinheiro;150;0;93;19;0;150
4657;Lami;Medianeira;0;0;0;0;0;0
4658;Lami;Menino Deus;0;0;0;0;0;0
4659;Lami;Moinhos de Vento;0;0;0;0;0;0
4660;Lami;Mont'Serrat;50;0;29;11;0;50
4661;Lami;Morro Santana;0;0;0;0;0;0
4662;Lami;Mário Quintana;50;0;28;5;0;50
4663;Lami;Navegantes;0;0;0;0;0;0
4664;Lami;Nonoai;0;0;0;0;0;0
4665;Lami;Parque Santa Fé;0;0;0;0;0;0
4666;Lami;Partenon;200;0;110;45;0;200
4667;Lami;Passo D'Areia;0;0;0;0;0;0
4668;Lami;Passo das Pedras;100;0;50;13;0;100
4669;Lami;Pedra Redonda;0;0;0;0;0;0
4670;Lami;Petrópolis;300;0;141;83;0;300
4671;Lami;Pitinga;0;0;0;0;0;0
4672;Lami;Ponta Grossa;50;0;31;7;0;50
4673;Lami;Praia de Belas;0;0;0;0;0;0
4674;Lami;Restinga;150;0;88;23;0;150
4675;Lami;Rio Branco;0;0;0;0;0;0
4676;Lami;Rubem Berta;100;0;44;38;0;100
4677;Lami;Santa Cecília;50;0;27;12;0;50
4678;Lami;Santa Maria Goretti;0;0;0;0;0;0
4679;Lami;Santa Rosa de Lima;50;0;30;3;0;50
4680;Lami;Santa Tereza;50;0;24;14;0;50
4681;Lami;Santana;50;0;31;9;0;50
4682;Lami;Santo Antônio;100;0;55;24;0;100
4683;Lami;Sarandi;100;0;51;34;0;100
4684;Lami;Serraria;50;0;24;11;0;50
4685;Lami;São Caetano;400;0;229;57;0;400
4686;Lami;São Geraldo;50;0;25;10;0;50
4687;Lami;São José;200;0;118;35;0;200
4688;Lami;São João;100;0;51;27;0;100
4689;Lami;São Sebastião;0;0;0;0;0;0
4690;Lami;Sétimo Céu;0;0;0;0;0;0
4691;Lami;Teresópolis;0;0;0;0;0;0
4692;Lami;Tristeza;0;0;0;0;0;0
4693;Lami;Três Figueiras;50;0;31;7;0;50
4694;Lami;Vila Assunção;0;0;0;0;0;0
4695;Lami;Vila Conceição;0;0;0;0;0;0
4696;Lami;Vila Ipiranga;0;0;0;0;0;0
4697;Lami;Vila Jardim;50;0;27;13;0;50
4698;Lami;Vila João Pessoa;0;0;0;0;0;0
4699;Lami;Vila Nova;0;0;0;0;0;0
4700;Lomba do Pinheiro;Aberta dos Morros;100;0;58;12;0;100
4701;Lomba do Pinheiro;Agronomia;2700;0;1537;339;0;2700
4702;Lomba do Pinheiro;Anchieta;350;0;189;47;0;350
4703;Lomba do Pinheiro;Arquipélago;200;0;112;25;0;200
4704;Lomba do Pinheiro;Auxiliadora;0;0;0;0;0;0
4705;Lomba do Pinheiro;Azenha;100;0;59;22;0;100
4706;Lomba do Pinheiro;Bela Vista;50;0;27;8;0;50
4707;Lomba do Pinheiro;Belém Novo;50;0;28;10;0;50
4708;Lomba do Pinheiro;Belém Velho;500;0;315;60;0;500
4709;Lomba do Pinheiro;Boa Vista;200;0;103;29;0;200
4710;Lomba do Pinheiro;Boa Vista do Sul;300;0;184;43;0;300
4711;Lomba do Pinheiro;Bom Fim;50;0;28;8;0;50
4712;Lomba do Pinheiro;Bom Jesus;350;0;203;44;0;350
4713;Lomba do Pinheiro;Camaquã;0;0;0;0;0;0
4714;Lomba do Pinheiro;Campo Novo;200;0;114;26;0;200
4715;Lomba do Pinheiro;Cascata;2400;0;1351;308;0;2400
4716;Lomba do Pinheiro;Cavalhada;150;0;84;23;0;150
4717;Lomba do Pinheiro;Cel. Aparício Borges;650;0;388;81;0;650
4718;Lomba do Pinheiro;Centro Histórico;0;0;0;0;0;0
4719;Lomba do Pinheiro;Chapéu do Sol;200;0;119;28;0;200
4720;Lomba do Pinheiro;Chácara das Pedras;300;0;173;44;0;300
4721;Lomba do Pinheiro;Cidade Baixa;50;0;28;7;0;50
4722;Lomba do Pinheiro;Costa e Silva;200;0;110;31;0;200
4723;Lomba do Pinheiro;Cristal;50;0;34;5;0;50
4724;Lomba do Pinheiro;Cristo Redentor;0;0;0;0;0;0
4725;Lomba do Pinheiro;Espírito Santo;0;0;0;0;0;0
4726;Lomba do Pinheiro;Extrema;0;0;0;0;0;0
4727;Lomba do Pinheiro;Farrapos;400;0;233;58;0;400
4728;Lomba do Pinheiro;Farroupilha;0;0;0;0;0;0
4729;Lomba do Pinheiro;Floresta;50;0;21;13;0;50
4730;Lomba do Pinheiro;Glória;250;0;145;29;0;250
4731;Lomba do Pinheiro;Guarujá;50;0;22;7;0;50
4732;Lomba do Pinheiro;Higienópolis;0;0;0;0;0;0
4733;Lomba do Pinheiro;Humaitá;350;0;197;60;0;350
4734;Lomba do Pinheiro;Hípica;150;0;82;23;0;150
4735;Lomba do Pinheiro;Independência;150;0;80;25;0;150
4736;Lomba do Pinheiro;Ipanema;150;0;83;29;0;150
4737;Lomba do Pinheiro;Jardim Botânico;350;0;212;48;0;350
4738;Lomba do Pinheiro;Jardim Carvalho;700;0;396;115;0;700
4739;Lomba do Pinheiro;Jardim Europa;200;0;116;25;0;200
4740;Lomba do Pinheiro;Jardim Floresta;100;0;54;21;0;100
4741;Lomba do Pinheiro;Jardim Isabel;0;0;0;0;0;0
4742;Lomba do Pinheiro;Jardim Itú;50;0;31;8;0;50
4743;Lomba do Pinheiro;Jardim Leopoldina;250;0;155;37;0;250
4744;Lomba do Pinheiro;Jardim Lindóia;0;0;0;0;0;0
4745;Lomba do Pinheiro;Jardim Sabará;450;0;259;65;0;450
4746;Lomba do Pinheiro;Jardim São Pedro;100;0;56;20;0;100
4747;Lomba do Pinheiro;Jardim do Salso;150;0;83;26;0;150
4748;Lomba do Pinheiro;Lageado;50;0;34;1;0;50
4749;Lomba do Pinheiro;Lami;150;0;93;19;0;150
4750;Lomba do Pinheiro;Lomba do Pinheiro;11900;0;6890;1578;0;11900
4751;Lomba do Pinheiro;Medianeira;50;0;29;13;0;50
4752;Lomba do Pinheiro;Menino Deus;200;0;102;32;0;200
4753;Lomba do Pinheiro;Moinhos de Vento;100;0;59;9;0;100
4754;Lomba do Pinheiro;Mont'Serrat;100;0;53;14;0;100
4755;Lomba do Pinheiro;Morro Santana;850;0;475;109;0;850
4756;Lomba do Pinheiro;Mário Quintana;450;0;257;64;0;450
4757;Lomba do Pinheiro;Navegantes;50;0;29;7;0;50
4758;Lomba do Pinheiro;Nonoai;350;0;196;42;0;350
4759;Lomba do Pinheiro;Parque Santa Fé;50;0;24;5;0;50
4760;Lomba do Pinheiro;Partenon;450;0;255;66;0;450
4761;Lomba do Pinheiro;Passo D'Areia;0;0;0;0;0;0
4762;Lomba do Pinheiro;Passo das Pedras;300;0;181;36;0;300
4763;Lomba do Pinheiro;Pedra Redonda;50;0;27;9;0;50
4764;Lomba do Pinheiro;Petrópolis;50;0;28;13;0;50
4765;Lomba do Pinheiro;Pitinga;1250;0;718;169;0;1250
4766;Lomba do Pinheiro;Ponta Grossa;50;0;30;8;0;50
4767;Lomba do Pinheiro;Praia de Belas;50;0;27;8;0;50
4768;Lomba do Pinheiro;Restinga;800;0;452;107;0;800
4769;Lomba do Pinheiro;Rio Branco;200;0;108;44;0;200
4770;Lomba do Pinheiro;Rubem Berta;100;0;46;38;0;100
4771;Lomba do Pinheiro;Santa Cecília;50;0;26;5;0;50
4772;Lomba do Pinheiro;Santa Maria Goretti;0;0;0;0;0;0
4773;Lomba do Pinheiro;Santa Rosa de Lima;350;0;192;51;0;350
4774;Lomba do Pinheiro;Santa Tereza;100;0;54;16;0;100
4775;Lomba do Pinheiro;Santana;0;0;0;0;0;0
4776;Lomba do Pinheiro;Santo Antônio;150;0;80;30;0;150
4777;Lomba do Pinheiro;Sarandi;200;0;112;31;0;200
4778;Lomba do Pinheiro;Serraria;50;0;27;11;0;50
4779;Lomba do Pinheiro;São Caetano;50;0;22;9;0;50
4780;Lomba do Pinheiro;São Geraldo;150;0;87;12;0;150
4781;Lomba do Pinheiro;São José;2550;0;1491;353;0;2550
4782;Lomba do Pinheiro;São João;100;0;54;17;0;100
4783;Lomba do Pinheiro;São Sebastião;50;0;28;8;0;50
4784;Lomba do Pinheiro;Sétimo Céu;0;0;0;0;0;0
4785;Lomba do Pinheiro;Teresópolis;200;0;113;33;0;200
4786;Lomba do Pinheiro;Tristeza;550;0;316;80;0;550
4787;Lomba do Pinheiro;Três Figueiras;50;0;24;6;0;50
4788;Lomba do Pinheiro;Vila Assunção;50;0;32;3;0;50
4789;Lomba do Pinheiro;Vila Conceição;50;0;31;7;0;50
4790;Lomba do Pinheiro;Vila Ipiranga;50;0;23;10;0;50
4791;Lomba do Pinheiro;Vila Jardim;250;0;149;31;0;250
4792;Lomba do Pinheiro;Vila João Pessoa;450;0;275;61;0;450
4793;Lomba do Pinheiro;Vila Nova;150;0;83;26;0;150
4794;Medianeira;Aberta dos Morros;50;0;23;11;0;50
4795;Medianeira;Agronomia;50;0;29;10;0;50
4796;Medianeira;Anchieta;0;0;0;0;0;0
4797;Medianeira;Arquipélago;100;0;59;16;0;100
4798;Medianeira;Auxiliadora;0;0;0;0;0;0
4799;Medianeira;Azenha;1450;0;768;367;0;1450
4800;Medianeira;Bela Vista;50;0;30;9;0;50
4801;Medianeira;Belém Novo;50;0;24;13;0;50
4802;Medianeira;Belém Velho;150;0;75;39;0;150
4803;Medianeira;Boa Vista;50;0;27;14;0;50
4804;Medianeira;Boa Vista do Sul;0;0;0;0;0;0
4805;Medianeira;Bom Fim;50;0;22;17;0;50
4806;Medianeira;Bom Jesus;50;0;28;7;0;50
4807;Medianeira;Camaquã;50;0;28;9;0;50
4808;Medianeira;Campo Novo;100;0;47;22;0;100
4809;Medianeira;Cascata;100;0;65;10;0;100
4810;Medianeira;Cavalhada;150;0;71;36;0;150
4811;Medianeira;Cel. Aparício Borges;400;0;228;87;0;400
4812;Medianeira;Centro Histórico;450;0;221;102;0;450
4813;Medianeira;Chapéu do Sol;50;0;22;14;0;50
4814;Medianeira;Chácara das Pedras;100;0;58;26;0;100
4815;Medianeira;Cidade Baixa;350;0;177;80;0;350
4816;Medianeira;Costa e Silva;50;0;33;6;0;50
4817;Medianeira;Cristal;100;0;49;20;0;100
4818;Medianeira;Cristo Redentor;100;0;48;22;0;100
4819;Medianeira;Espírito Santo;0;0;0;0;0;0
4820;Medianeira;Extrema;0;0;0;0;0;0
4821;Medianeira;Farrapos;100;0;59;27;0;100
4822;Medianeira;Farroupilha;50;0;26;17;0;50
4823;Medianeira;Floresta;100;0;61;19;0;100
4824;Medianeira;Glória;500;0;236;109;0;500
4825;Medianeira;Guarujá;50;0;27;10;0;50
4826;Medianeira;Higienópolis;50;0;32;9;0;50
4827;Medianeira;Humaitá;100;0;59;11;0;100
4828;Medianeira;Hípica;0;0;0;0;0;0
4829;Medianeira;Independência;150;0;62;45;0;150
4830;Medianeira;Ipanema;0;0;0;0;0;0
4831;Medianeira;Jardim Botânico;0;0;0;0;0;0
4832;Medianeira;Jardim Carvalho;50;0;31;11;0;50
4833;Medianeira;Jardim Europa;50;0;28;11;0;50
4834;Medianeira;Jardim Floresta;0;0;0;0;0;0
4835;Medianeira;Jardim Isabel;0;0;0;0;0;0
4836;Medianeira;Jardim Itú;0;0;0;0;0;0
4837;Medianeira;Jardim Leopoldina;50;0;31;8;0;50
4838;Medianeira;Jardim Lindóia;50;0;30;8;0;50
4839;Medianeira;Jardim Sabará;0;0;0;0;0;0
4840;Medianeira;Jardim São Pedro;50;0;25;14;0;50
4841;Medianeira;Jardim do Salso;250;0;130;69;0;250
4842;Medianeira;Lageado;100;0;59;23;0;100
4843;Medianeira;Lami;0;0;0;0;0;0
4844;Medianeira;Lomba do Pinheiro;50;0;29;13;0;50
4845;Medianeira;Medianeira;3700;0;1870;974;0;3700
4846;Medianeira;Menino Deus;550;0;277;153;0;550
4847;Medianeira;Moinhos de Vento;100;0;55;23;0;100
4848;Medianeira;Mont'Serrat;50;0;25;13;0;50
4849;Medianeira;Morro Santana;100;0;55;14;0;100
4850;Medianeira;Mário Quintana;0;0;0;0;0;0
4851;Medianeira;Navegantes;100;0;55;26;0;100
4852;Medianeira;Nonoai;450;0;244;110;0;450
4853;Medianeira;Parque Santa Fé;0;0;0;0;0;0
4854;Medianeira;Partenon;1650;0;907;339;0;1650
4855;Medianeira;Passo D'Areia;0;0;0;0;0;0
4856;Medianeira;Passo das Pedras;50;0;28;10;0;50
4857;Medianeira;Pedra Redonda;50;0;25;11;0;50
4858;Medianeira;Petrópolis;250;0;135;58;0;250
4859;Medianeira;Pitinga;0;0;0;0;0;0
4860;Medianeira;Ponta Grossa;50;0;20;16;0;50
4861;Medianeira;Praia de Belas;100;0;47;29;0;100
4862;Medianeira;Restinga;350;0;197;58;0;350
4863;Medianeira;Rio Branco;200;0;108;44;0;200
4864;Medianeira;Rubem Berta;0;0;0;0;0;0
4865;Medianeira;Santa Cecília;150;0;78;40;0;150
4866;Medianeira;Santa Maria Goretti;50;0;25;11;0;50
4867;Medianeira;Santa Rosa de Lima;100;0;59;16;0;100
4868;Medianeira;Santa Tereza;2250;0;1234;423;0;2250
4869;Medianeira;Santana;350;0;174;99;0;350
4870;Medianeira;Santo Antônio;2100;0;1136;500;0;2100
4871;Medianeira;Sarandi;150;0;91;29;0;150
4872;Medianeira;Serraria;50;0;28;8;0;50
4873;Medianeira;São Caetano;50;0;20;14;0;50
4874;Medianeira;São Geraldo;50;0;26;12;0;50
4875;Medianeira;São José;200;0;114;33;0;200
4876;Medianeira;São João;100;0;49;25;0;100
4877;Medianeira;São Sebastião;100;0;56;19;0;100
4878;Medianeira;Sétimo Céu;0;0;0;0;0;0
4879;Medianeira;Teresópolis;200;0;109;46;0;200
4880;Medianeira;Tristeza;200;0;92;62;0;200
4881;Medianeira;Três Figueiras;0;0;0;0;0;0
4882;Medianeira;Vila Assunção;0;0;0;0;0;0
4883;Medianeira;Vila Conceição;50;0;22;14;0;50
4884;Medianeira;Vila Ipiranga;150;0;80;34;0;150
4885;Medianeira;Vila Jardim;0;0;0;0;0;0
4886;Medianeira;Vila João Pessoa;150;0;79;33;0;150
4887;Medianeira;Vila Nova;200;0;120;41;0;200
4888;Menino Deus;Aberta dos Morros;50;0;26;14;0;50
4889;Menino Deus;Agronomia;0;0;0;0;0;0
4890;Menino Deus;Anchieta;250;0;125;60;0;250
4891;Menino Deus;Arquipélago;300;0;164;54;0;300
4892;Menino Deus;Auxiliadora;300;0;166;74;0;300
4893;Menino Deus;Azenha;1050;0;564;255;0;1050
4894;Menino Deus;Bela Vista;700;0;355;187;0;700
4895;Menino Deus;Belém Novo;200;0;105;56;0;200
4896;Menino Deus;Belém Velho;50;0;28;14;0;50
4897;Menino Deus;Boa Vista;150;0;80;41;0;150
4898;Menino Deus;Boa Vista do Sul;150;0;83;39;0;150
4899;Menino Deus;Bom Fim;550;0;295;153;0;550
4900;Menino Deus;Bom Jesus;150;0;81;30;0;150
4901;Menino Deus;Camaquã;50;0;32;7;0;50
4902;Menino Deus;Campo Novo;150;0;78;39;0;150
4903;Menino Deus;Cascata;0;0;0;0;0;0
4904;Menino Deus;Cavalhada;100;0;39;31;0;100
4905;Menino Deus;Cel. Aparício Borges;250;0;135;41;0;250
4906;Menino Deus;Centro Histórico;750;0;355;224;0;750
4907;Menino Deus;Chapéu do Sol;100;0;52;28;0;100
4908;Menino Deus;Chácara das Pedras;450;0;248;113;0;450
4909;Menino Deus;Cidade Baixa;2900;0;1463;774;0;2900
4910;Menino Deus;Costa e Silva;100;0;67;8;0;100
4911;Menino Deus;Cristal;700;0;378;154;0;700
4912;Menino Deus;Cristo Redentor;200;0;96;50;0;200
4913;Menino Deus;Espírito Santo;50;0;25;10;0;50
4914;Menino Deus;Extrema;50;0;24;15;0;50
4915;Menino Deus;Farrapos;50;0;27;6;0;50
