distance;frequency
3231.124335946268;600
3234.5226069926016;1100
3238.5583399324637;400
3240.173798376065;100
3240.1875811120644;300
3242.167322463387;500
3242.3567182724023;800
3251.573121247534;3400
3251.873347744418;400
3252.797683260295;100
3257.2248573051115;300
3258.138266869228;500
3263.8906564136673;200
3267.830129555054;400
3273.798128372962;100
3279.334059131816;500
3279.8805176831856;200
3282.742163075945;200
3283.120749371347;100
3288.770683518954;300
3288.982699051238;300
3289.9509682926737;300
3293.0545629010867;100
3293.5426504356983;300
3295.186326452772;200
3298.749638921516;300
3299.7949835760814;100
3308.5328092669283;400
3311.440097841028;300
3312.111100671116;1200
3313.5421577585294;800
3315.6414405209825;100
3317.45097903337;400
3322.5829829730546;200
3322.8189626986014;600
3325.811995496559;300
3326.9071383991886;500
3334.430198504025;100
3337.007965464208;100
3337.4643415487694;300
3340.339057843566;100
3341.093489795038;200
3341.923793062152;300
3342.7516926314356;100
3358.599579192901;100
3360.071018540093;100
3362.635727508891;100
3369.140505754401;300
3375.972803138207;300
3380.1888037847957;100
3384.6693671926587;300
3386.0270246989207;300
3386.7480581619793;600
3386.8446838132672;800
3387.90523279073;400
3390.6770262652317;200
3394.065614328905;600
3396.360894287354;100
3398.0674695996586;300
3405.400672381639;200
3406.666903552343;500
3409.7472727100458;100
3412.75323565401;100
3413.361859784594;100
