;Cycle;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
313;0;Arquipélago;Guarujá;50;0;29;8;0;50
314;0;Arquipélago;Higienópolis;0;0;0;0;0;0
315;0;Arquipélago;Humaitá;50;0;29;9;0;50
316;0;Arquipélago;Hípica;0;0;0;0;0;0
317;0;Arquipélago;Independência;150;0;89;21;0;150
318;0;Arquipélago;Ipanema;150;0;74;35;0;150
319;0;Arquipélago;Jardim Botânico;100;0;48;24;0;100
320;0;Arquipélago;Jardim Carvalho;50;0;36;6;0;50
321;0;Arquipélago;Jardim Europa;0;0;0;0;0;0
322;0;Arquipélago;Jardim Floresta;0;0;0;0;0;0
323;0;Arquipélago;Jardim Isabel;50;0;22;11;0;50
324;0;Arquipélago;Jardim Itú;0;0;0;0;0;0
325;0;Arquipélago;Jardim Leopoldina;50;0;23;13;0;50
326;0;Arquipélago;Jardim Lindóia;100;0;54;23;0;100
327;0;Arquipélago;Jardim Sabará;50;0;29;7;0;50
328;0;Arquipélago;Jardim São Pedro;0;0;0;0;0;0
329;0;Arquipélago;Jardim do Salso;0;0;0;0;0;0
330;0;Arquipélago;Lageado;0;0;0;0;0;0
331;0;Arquipélago;Lami;0;0;0;0;0;0
332;0;Arquipélago;Lomba do Pinheiro;250;0;122;39;0;250
333;0;Arquipélago;Medianeira;50;0;29;7;0;50
334;0;Arquipélago;Menino Deus;300;0;154;66;0;300
335;0;Arquipélago;Moinhos de Vento;50;0;29;13;0;50
336;0;Arquipélago;Mont'Serrat;50;0;27;13;0;50
337;0;Arquipélago;Morro Santana;50;0;36;6;0;50
338;0;Arquipélago;Mário Quintana;100;0;67;9;0;100
339;0;Arquipélago;Navegantes;50;0;36;9;0;50
340;0;Arquipélago;Nonoai;250;0;138;54;0;250
341;0;Arquipélago;Parque Santa Fé;200;0;110;23;0;200
342;0;Arquipélago;Partenon;0;0;0;0;0;0
343;0;Arquipélago;Passo D'Areia;100;0;30;43;0;100
344;0;Arquipélago;Passo das Pedras;50;0;29;10;0;50
345;0;Arquipélago;Pedra Redonda;0;0;0;0;0;0
346;0;Arquipélago;Petrópolis;200;0;113;36;0;200
347;0;Arquipélago;Pitinga;100;0;54;15;0;100
348;0;Arquipélago;Ponta Grossa;50;0;30;7;0;50
349;0;Arquipélago;Praia de Belas;500;0;273;82;0;500
350;0;Arquipélago;Restinga;300;0;185;35;0;300
351;0;Arquipélago;Rio Branco;50;0;22;12;0;50
352;0;Arquipélago;Rubem Berta;0;0;0;0;0;0
353;0;Arquipélago;Santa Cecília;0;0;0;0;0;0
354;0;Arquipélago;Santa Maria Goretti;50;0;33;4;0;50
355;0;Arquipélago;Santa Rosa de Lima;150;0;88;26;0;150
