"node_name","lat","long","water_level"
"Menino-Deus//pharmacy_11",-30.04709142215236,-51.221546988411816,""
"Menino-Deus//marketplace_12",-30.047665539929287,-51.219280617458594,""
"Menino-Deus//restaurant_12",-30.047611942439403,-51.21857246462564,""
"Menino-Deus//pharmacy_12",-30.04791976076206,-51.21767706495997,""
"Menino-Deus//marketplace_13",-30.049180522053316,-51.21901356942219,""
"Menino-Deus//restaurant_13",-30.048240071731247,-51.219097227262,""
"Menino-Deus//pharmacy_13",-30.048641395197244,-51.217103152691834,""
"Menino-Deus//marketplace_14",-30.049958331714272,-51.21975815364801,""
"Menino-Deus//restaurant_14",-30.049799466383465,-51.22120789618787,""
"Menino-Deus//pharmacy_14",-30.048473895634675,-51.22215447799854,""
"Menino-Deus//marketplace_15",-30.04952063627539,-51.22359629720615,""
"Menino-Deus//restaurant_15",-30.049940484793506,-51.222253879865384,""
"Menino-Deus//pharmacy_15",-30.048919676760566,-51.22343882272356,""
"Menino-Deus//marketplace_16",-30.047996065882508,-51.226879537231355,""
"Menino-Deus//restaurant_16",-30.04838988984215,-51.22593422537278,""
"Menino-Deus//pharmacy_16",-30.049089502411796,-51.22587633757734,""
"Menino-Deus//marketplace_17",-30.048392890109707,-51.2292852176407,""
"Menino-Deus//restaurant_17",-30.0511716402114,-51.22720506034055,""
"Menino-Deus//pharmacy_17",-30.05194684426242,-51.229242290957714,""
"Menino-Deus//marketplace_18",-30.050366871331732,-51.223097168530956,""
"Menino-Deus//restaurant_18",-30.04951312530516,-51.22201920348474,""
"Menino-Deus//pharmacy_18",-30.0499988111055,-51.220298672056146,""
"Menino-Deus//marketplace_19",-30.051236177385444,-51.22145239614606,""
"Menino-Deus//restaurant_19",-30.048531866150356,-51.21970204751092,""
"Menino-Deus//pharmacy_19",-30.050428122491162,-51.219334259558266,""
"Menino-Deus//marketplace_20",-30.049103354129958,-51.21802644909668,""
"Menino-Deus//restaurant_20",-30.049004051137278,-51.22001364313983,""
"Menino-Deus//pharmacy_20",-30.05016366156051,-51.21863652308733,""
"Menino-Deus//marketplace_21",-30.052354202900325,-51.21765058895247,""
"Menino-Deus//restaurant_21",-30.051246888965537,-51.21999236815627,""
"Menino-Deus//pharmacy_21",-30.051854299957814,-51.21790783792827,""
"Menino-Deus//marketplace_22",-30.052792935046956,-51.22223454762506,""
"Menino-Deus//restaurant_22",-30.052742522401175,-51.22180225035683,""
"Menino-Deus//pharmacy_22",-30.052023598439458,-51.22125791739812,""
"Menino-Deus//marketplace_23",-30.051431243630574,-51.22297969240666,""
"Menino-Deus//restaurant_23",-30.050878522729143,-51.22341312670215,""
"Menino-Deus//pharmacy_23",-30.050026431599804,-51.22391170785757,""
"Menino-Deus//marketplace_24",-30.053151549973276,-51.22387084160082,""
"Menino-Deus//restaurant_24",-30.052577100472032,-51.224331705535114,""
"Menino-Deus//pharmacy_24",-30.05209241548218,-51.22346349770544,""
"Menino-Deus//marketplace_25",-30.053006173116046,-51.221277916044315,""
"Menino-Deus//restaurant_25",-30.053849994524878,-51.2187999332395,""
"Menino-Deus//pharmacy_25",-30.053387572036165,-51.221855606857176,""
"Menino-Deus//marketplace_26",-30.052031137350326,-51.219346671658414,""
"Menino-Deus//restaurant_26",-30.05368963266551,-51.22005321478114,""
"Menino-Deus//pharmacy_26",-30.05384444607666,-51.220920032250035,""
"Menino-Deus//marketplace_27",-30.054691757158537,-51.22054209488452,""
"Menino-Deus//restaurant_27",-30.053738494994693,-51.219106909929984,""
"Menino-Deus//pharmacy_27",-30.053362201425223,-51.22132975987468,""
"Menino-Deus//marketplace_28",-30.0539174488971,-51.221845265963005,""
"Menino-Deus//restaurant_28",-30.05467690618782,-51.224887215688646,""
"Menino-Deus//pharmacy_28",-30.05338995048719,-51.22408828390539,""
"Menino-Deus//marketplace_29",-30.053080927608843,-51.225681634564964,""
"Menino-Deus//restaurant_29",-30.053047272621697,-51.22622128941115,""
"Menino-Deus//pharmacy_29",-30.05293809784286,-51.22613457797496,""
"Menino-Deus//marketplace_30",-30.05431262484689,-51.22805709819925,""
"Menino-Deus//restaurant_30",-30.052876736149813,-51.22921743676341,""
"Menino-Deus//pharmacy_30",-30.052869823382338,-51.22872333545579,""
"Menino-Deus//marketplace_31",-30.053990955311445,-51.22699563153865,""
"Menino-Deus//restaurant_31",-30.05363968378448,-51.226015863503385,""
"Menino-Deus//pharmacy_31",-30.05402685791672,-51.22486238386141,""
"Menino-Deus//marketplace_32",-30.053634294806855,-51.22792278291068,""
"Menino-Deus//restaurant_32",-30.054712938657566,-51.22834541474583,""
"Menino-Deus//pharmacy_32",-30.055903992366765,-51.22681744731475,""
"Menino-Deus//marketplace_33",-30.055049905339718,-51.22486484162984,""
"Menino-Deus//restaurant_33",-30.054173548797813,-51.22450701227666,""
"Menino-Deus//pharmacy_33",-30.05521192277915,-51.22565644433265,""
"Menino-Deus//marketplace_34",-30.054639301017033,-51.22405215768524,""
"Menino-Deus//restaurant_34",-30.055307964300532,-51.22219497779283,""
"Menino-Deus//pharmacy_34",-30.055343563729128,-51.22137253694958,""
"Menino-Deus//marketplace_35",-30.056155335906865,-51.21887388256118,""
"Menino-Deus//restaurant_35",-30.055763474454352,-51.21971782241904,""
"Menino-Deus//pharmacy_35",-30.055518085717758,-51.21965199549257,""
"Menino-Deus//marketplace_36",-30.055718009798156,-51.22573910713145,""
"Menino-Deus//restaurant_36",-30.05490297743591,-51.22235318211656,""
"Menino-Deus//pharmacy_36",-30.05566640100406,-51.22411613879345,""
"Menino-Deus//marketplace_37",-30.056306760964745,-51.22257145934239,""
"Menino-Deus//restaurant_37",-30.056895966390677,-51.22406540430139,""
"Menino-Deus//pharmacy_37",-30.05720586734558,-51.22300081716949,""
"Menino-Deus//marketplace_38",-30.0563755861131,-51.22775376535259,""
"Menino-Deus//restaurant_38",-30.055549347130764,-51.22749265552379,""
"Menino-Deus//pharmacy_38",-30.056341106092667,-51.22746086554236,""
"Menino-Deus//marketplace_39",-30.0548148867444,-51.22288165467442,""
"Menino-Deus//restaurant_39",-30.05549380387633,-51.223452341442005,""
"Menino-Deus//pharmacy_39",-30.055697098518095,-51.22504278652368,""
"Menino-Deus//marketplace_40",-30.058590377516058,-51.228905673345636,""
"Menino-Deus//restaurant_40",-30.057033863782724,-51.22913544615867,""
"Menino-Deus//pharmacy_40",-30.059032412725262,-51.22824211972325,""
"Menino-Deus//marketplace_41",-30.059561908405396,-51.22784853791375,""
"Menino-Deus//restaurant_41",-30.060061118339565,-51.22872291133179,""
"Menino-Deus//pharmacy_41",-30.059804729363684,-51.228150565445624,""
"Menino-Deus//marketplace_42",-30.06228430639935,-51.22635623298607,""
"Menino-Deus//restaurant_42",-30.059478696903387,-51.22810584602345,""
"Menino-Deus//pharmacy_42",-30.05943285327456,-51.2266539073571,""
"Menino-Deus//marketplace_43",-30.057935083380997,-51.22566420756595,""
"Menino-Deus//restaurant_43",-30.058238402211046,-51.22594179052423,""
"Menino-Deus//pharmacy_43",-30.06018833514815,-51.22712153860912,""
"Menino-Deus//marketplace_44",-30.06198072033139,-51.22109163036507,""
"Menino-Deus//restaurant_44",-30.06137298258511,-51.223208942836074,""
"Menino-Deus//pharmacy_44",-30.05791294227607,-51.2241440977971,""
"Menino-Deus//marketplace_45",-30.059483637810658,-51.222275734407994,""
"Menino-Deus//restaurant_45",-30.057995202843035,-51.226294089594084,""
"Menino-Deus//pharmacy_45",-30.05932918491476,-51.22290383458728,""
"Menino-Deus//marketplace_46",-30.05981200312049,-51.22223758840682,""
"Menino-Deus//restaurant_46",-30.059061214534765,-51.221476736082856,""
"Menino-Deus//pharmacy_46",-30.061130413698745,-51.22192735345001,""
"Menino-Deus//marketplace_47",-30.059007427943293,-51.21892710577549,""
"Menino-Deus//restaurant_47",-30.058481453238837,-51.217328865277864,""
"Menino-Deus//pharmacy_47",-30.058809008285795,-51.21861512284426,""
"Menino-Deus//marketplace_48",-30.063332982067365,-51.222870656829,""
"Menino-Deus//restaurant_48",-30.06201548173979,-51.222746390497484,""
"Menino-Deus//pharmacy_48",-30.062518234516038,-51.22160083524831,""
"Menino-Deus//marketplace_49",-30.060684958359854,-51.22337811360438,""
"Menino-Deus//restaurant_49",-30.06055321682585,-51.224472527825455,""
"Menino-Deus//pharmacy_49",-30.06072952985403,-51.2231434878856,""
"Menino-Deus//marketplace_50",-30.060311159118,-51.227960992326615,""
"Menino-Deus//restaurant_50",-30.06070428772229,-51.228388659097334,""
"Menino-Deus//pharmacy_50",-30.060716475422677,-51.22697020589288,""
"Menino-Deus//marketplace_51",-30.061659174410035,-51.22992369524154,""
"Menino-Deus//restaurant_51",-30.062561723527413,-51.22948717228457,""
"Menino-Deus//pharmacy_51",-30.061254055508552,-51.23049501499215,""
"Menino-Deus//marketplace_52",-30.06091622848698,-51.230706302513006,""
"Menino-Deus//restaurant_52",-30.064395625431633,-51.2268050883241,""
"Menino-Deus//pharmacy_52",-30.063627704459773,-51.22974272047748,""
"Menino-Deus//marketplace_53",-30.06402630295253,-51.228132603065845,""
"Menino-Deus//restaurant_53",-30.063376839633996,-51.22829687389139,""
"Menino-Deus//pharmacy_53",-30.063641250251262,-51.227319103081214,""
"Menino-Deus//marketplace_54",-30.06405425577332,-51.22627416814868,""
"Menino-Deus//restaurant_54",-30.063156019215135,-51.225130608559894,""
"Menino-Deus//pharmacy_54",-30.062799201849316,-51.22613820684909,""
"Menino-Deus//marketplace_55",-30.0638510579333,-51.226951250328085,""
"Menino-Deus//restaurant_55",-30.064074121239354,-51.22831073105958,""
"Menino-Deus//pharmacy_55",-30.06410286332769,-51.22709430185671,""
"Menino-Deus//marketplace_56",-30.050923633139085,-51.22060458504561,""
"Menino-Deus//restaurant_56",-30.052019536598447,-51.220188881372835,""
"Menino-Deus//pharmacy_56",-30.05230514970672,-51.219356070747786,""
"Menino-Deus//marketplace_57",-30.05173276196314,-51.225444729513626,""
"Menino-Deus//restaurant_57",-30.05166983746364,-51.225208432872854,""
"Menino-Deus//pharmacy_57",-30.05249841811871,-51.22678680007756,""
"Menino-Deus//marketplace_58",-30.05136073524874,-51.22415615848751,""
"Menino-Deus//restaurant_58",-30.051064460864964,-51.22316359272956,""
"Menino-Deus//pharmacy_58",-30.05235521141909,-51.22478578288913,""
"Menino-Deus//marketplace_59",-30.055738619846878,-51.222946106811094,""
"Menino-Deus//restaurant_59",-30.055929286995926,-51.22261476392647,""
"Menino-Deus//pharmacy_59",-30.056428990699768,-51.22213025148941,""
"Menino-Deus//marketplace_60",-30.05705262897322,-51.22176455291618,""
"Menino-Deus//restaurant_60",-30.05904752381556,-51.224839690285435,""
"Menino-Deus//pharmacy_60",-30.059556963801747,-51.22532498312052,""
"Menino-Deus//marketplace_61",-30.052962132142852,-51.21903560570278,""
"Menino-Deus//restaurant_61",-30.053611578586562,-51.22038591617134,""
"Menino-Deus//pharmacy_61",-30.052578297229935,-51.21991968977234,""
"Menino-Deus//marketplace_62",-30.058996257059718,-51.21857660032825,""
"Menino-Deus//restaurant_62",-30.059183285858968,-51.21874247631469,""
"Menino-Deus//pharmacy_62",-30.059238830362382,-51.21879339508156,""
"Menino-Deus//marketplace_63",-30.04607625267656,-51.22581896306046,""
"Menino-Deus//restaurant_63",-30.04399885911377,-51.22458314063121,""
"Menino-Deus//pharmacy_63",-30.0449808521796,-51.22489666935875,""
"Menino-Deus//marketplace_64",-30.04460523753527,-51.2248439730665,""
"Menino-Deus//restaurant_64",-30.043073060900984,-51.22333731606004,""
"Menino-Deus//pharmacy_64",-30.046054649761334,-51.227116481289656,""
"Menino-Deus//marketplace_65",-30.060291983222342,-51.22881771470638,""
"Menino-Deus//restaurant_65",-30.061734650789457,-51.2293897800641,""
"Menino-Deus//pharmacy_65",-30.059516645606397,-51.22653563799987,""
"Menino-Deus//marketplace_66",-30.062151657206748,-51.22855545377867,""
"Menino-Deus//restaurant_66",-30.062081164279892,-51.2274332863723,""
"Menino-Deus//pharmacy_66",-30.060887565837042,-51.22679221251463,""
"Moinhos de Vento//home_0",-30.01890370749343,-51.20392520132691,"10.0"
"Moinhos de Vento//work_0",-30.018353499063,-51.203703045479905,"10.0"
"Moinhos de Vento//school_0",-30.020050768290563,-51.204079106327825,"10.0"
"Moinhos de Vento//home_1",-30.019303615569086,-51.202388783689074,"10.0"
"Moinhos de Vento//work_1",-30.019001511947756,-51.20261070950773,"10.0"
"Moinhos de Vento//school_1",-30.019900623862995,-51.20176932556014,"10.0"
"Moinhos de Vento//home_2",-30.019613779873488,-51.20097070915556,"9.8"
"Moinhos de Vento//work_2",-30.01989258666416,-51.200113383965096,"10.0"
"Moinhos de Vento//school_2",-30.018476923615076,-51.20095496325477,"9.0"
"Moinhos de Vento//home_3",-30.019519879003646,-51.199930453270326,"10.0"
"Moinhos de Vento//work_3",-30.018170605267624,-51.20018422485873,"8.5"
"Moinhos de Vento//school_3",-30.019049746738183,-51.199701535205385,"9.6"
"Moinhos de Vento//home_4",-30.019286143417965,-51.19907087877271,"9.5"
"Moinhos de Vento//work_4",-30.01957333488804,-51.19850866955171,"10.0"
"Moinhos de Vento//school_4",-30.019634600175873,-51.19825574675525,"10.0"
"Moinhos de Vento//home_5",-30.02001431336749,-51.20642286828764,"10.0"
"Moinhos de Vento//work_5",-30.020857085938857,-51.20692853652101,"9.5"
"Moinhos de Vento//school_5",-30.021463116248857,-51.20746132211783,"7.8"
"Moinhos de Vento//home_6",-30.023133293326946,-51.20950773789937,"7.1"
"Moinhos de Vento//work_6",-30.024576970974405,-51.20981711738687,"8.2"
"Moinhos de Vento//school_6",-30.02327206501949,-51.20964777482054,"7.1"
"Moinhos de Vento//home_7",-30.02513671500424,-51.209622527146294,"10.0"
"Moinhos de Vento//work_7",-30.02504906218991,-51.20946612748802,"10.0"
"Moinhos de Vento//school_7",-30.02484903853746,-51.209278767803944,"10.0"
"Moinhos de Vento//home_8",-30.026995323592672,-51.20814651272357,"10.0"
"Moinhos de Vento//work_8",-30.028164727454136,-51.20703592770257,"10.0"
"Moinhos de Vento//school_8",-30.026438329250652,-51.20905362295257,"10.0"
"Moinhos de Vento//home_9",-30.02589031116681,-51.20934869615461,"10.0"
"Moinhos de Vento//work_9",-30.027240631305926,-51.20701598603219,"10.0"
"Moinhos de Vento//school_9",-30.026688888095006,-51.20652619707672,"10.0"
"Moinhos de Vento//home_10",-30.028532155671584,-51.20793227903815,"10.0"
"Moinhos de Vento//work_10",-30.028819451389168,-51.2073222219008,"10.0"
"Moinhos de Vento//school_10",-30.028268203556042,-51.20610799725935,"10.0"
"Moinhos de Vento//home_11",-30.024303828659562,-51.20661027211948,"10.0"
"Moinhos de Vento//work_11",-30.0242550383467,-51.20702988685631,"10.0"
"Moinhos de Vento//school_11",-30.022488941091254,-51.2072333392535,"10.0"
"Moinhos de Vento//home_12",-30.022652964461198,-51.20562535305012,"10.0"
"Moinhos de Vento//work_12",-30.020223310355902,-51.20522553532222,"10.0"
"Moinhos de Vento//school_12",-30.022368687493046,-51.20533909528523,"10.0"
"Moinhos de Vento//home_13",-30.02441632210986,-51.20536238291126,"10.0"
"Moinhos de Vento//work_13",-30.02678643066947,-51.20512957679787,"10.0"
"Moinhos de Vento//school_13",-30.026182520703838,-51.20545297349895,"10.0"
"Moinhos de Vento//home_14",-30.02859616572511,-51.20566954047249,"10.0"
"Moinhos de Vento//work_14",-30.028201493684403,-51.20502227865533,"10.0"
"Moinhos de Vento//school_14",-30.027494736618376,-51.203945001694734,"10.0"
"Moinhos de Vento//home_15",-30.025798344147756,-51.20562453231541,"10.0"
"Moinhos de Vento//work_15",-30.023548617728334,-51.20456829894257,"10.0"
"Moinhos de Vento//school_15",-30.024952214615745,-51.20467563546852,"10.0"
"Moinhos de Vento//home_16",-30.021691187431536,-51.202324426845664,"10.0"
"Moinhos de Vento//work_16",-30.02151861087494,-51.202092794523686,"10.0"
"Moinhos de Vento//school_16",-30.020348954349977,-51.203672983200704,"10.0"
"Moinhos de Vento//home_17",-30.021692289608556,-51.200012030770345,"10.0"
"Moinhos de Vento//work_17",-30.020502131793243,-51.20176127898465,"10.0"
"Moinhos de Vento//school_17",-30.02398993213041,-51.20024292258888,"10.0"
"Moinhos de Vento//home_18",-30.02419120736141,-51.201406132437604,"10.0"
"Moinhos de Vento//work_18",-30.023947973148065,-51.20155867322973,"10.0"
"Moinhos de Vento//school_18",-30.026105773797227,-51.2035717384621,"10.0"
"Moinhos de Vento//home_19",-30.028161657970173,-51.202312174899625,"10.0"
"Moinhos de Vento//work_19",-30.027788058648007,-51.202994496151405,"10.0"
"Moinhos de Vento//school_19",-30.025922829066683,-51.20175238136645,"10.0"
"Moinhos de Vento//home_20",-30.02456944644679,-51.1994149998428,"10.0"
"Moinhos de Vento//work_20",-30.02430343428576,-51.198524683574334,"10.0"
"Moinhos de Vento//school_20",-30.02403161162379,-51.199321379794696,"10.0"
"Moinhos de Vento//home_21",-30.022929504946173,-51.19831407524739,"10.0"
"Moinhos de Vento//work_21",-30.0231538597478,-51.19844295862546,"10.0"
"Moinhos de Vento//school_21",-30.023163492362986,-51.19936239608937,"10.0"
"Moinhos de Vento//home_22",-30.020120067559628,-51.19841419678421,"10.0"
"Moinhos de Vento//work_22",-30.020318893201182,-51.199857990247324,"10.0"
"Moinhos de Vento//school_22",-30.021136873936438,-51.19895541687888,"10.0"
"Moinhos de Vento//home_23",-30.0212089272943,-51.19777622942387,"10.0"
"Moinhos de Vento//work_23",-30.022131900960396,-51.19796558470075,"10.0"
"Moinhos de Vento//school_23",-30.022495576173167,-51.19775380074798,"10.0"
"Moinhos de Vento//home_24",-30.027114676097664,-51.19705991932261,"10.0"
"Moinhos de Vento//work_24",-30.024796525237328,-51.19786639469291,"10.0"
"Moinhos de Vento//school_24",-30.023616034045165,-51.197511484364725,"10.0"
"Moinhos de Vento//home_25",-30.02637828322261,-51.19829583850597,"10.0"
"Moinhos de Vento//work_25",-30.025147195639473,-51.199540953499294,"10.0"
"Moinhos de Vento//school_25",-30.026399798892943,-51.19765596693916,"10.0"
"Moinhos de Vento//marketplace_0",-30.020204647651134,-51.20485475082564,""
"Moinhos de Vento//restaurant_0",-30.017444697254938,-51.204232192429615,""
"Moinhos de Vento//pharmacy_0",-30.019533443165198,-51.20412839130085,""
"Moinhos de Vento//marketplace_1",-30.019176813298575,-51.2021849770688,""
"Moinhos de Vento//restaurant_1",-30.018864243653955,-51.20239254913285,""
"Moinhos de Vento//pharmacy_1",-30.020141166230793,-51.203276159991766,""
"Moinhos de Vento//marketplace_2",-30.018915497949276,-51.20233018227522,""
"Moinhos de Vento//restaurant_2",-30.019749107868,-51.20074049589732,""
"Moinhos de Vento//pharmacy_2",-30.02019880567324,-51.20201661300591,""
"Moinhos de Vento//marketplace_3",-30.019775702476398,-51.20013687166149,""
"Moinhos de Vento//restaurant_3",-30.019033430822393,-51.20005758073425,""
"Moinhos de Vento//pharmacy_3",-30.017765823611477,-51.19989091940807,""
"Moinhos de Vento//marketplace_4",-30.018964893188794,-51.19858765297986,""
"Moinhos de Vento//restaurant_4",-30.0186005001682,-51.19907727124671,""
"Moinhos de Vento//pharmacy_4",-30.018601953396047,-51.198526979234366,""
"Moinhos de Vento//marketplace_5",-30.019898983133444,-51.20641005048706,""
"Moinhos de Vento//restaurant_5",-30.02074488699706,-51.206936048439466,""
"Moinhos de Vento//pharmacy_5",-30.019451517555506,-51.205339621895305,""
"Moinhos de Vento//marketplace_6",-30.023005379290286,-51.209149031285754,""
"Moinhos de Vento//restaurant_6",-30.024899503764424,-51.21039304435297,""
"Moinhos de Vento//pharmacy_6",-30.023067829211783,-51.20944442653963,""
"Moinhos de Vento//marketplace_7",-30.024972515124546,-51.20962692371535,""
"Moinhos de Vento//restaurant_7",-30.026366120036865,-51.21020254849624,""
"Moinhos de Vento//pharmacy_7",-30.02503617075421,-51.21013718774107,""
"Moinhos de Vento//marketplace_8",-30.025842163767773,-51.208427564621005,""
"Moinhos de Vento//restaurant_8",-30.026950736221885,-51.208176352870325,""
"Moinhos de Vento//pharmacy_8",-30.027287560982394,-51.20843179287407,""
"Moinhos de Vento//marketplace_9",-30.026822333889776,-51.209393019961034,""
"Moinhos de Vento//restaurant_9",-30.024948687827713,-51.209369644618704,""
"Moinhos de Vento//pharmacy_9",-30.025393382946657,-51.208434356697154,""
"Moinhos de Vento//marketplace_10",-30.029284187746914,-51.2086895493688,""
"Moinhos de Vento//restaurant_10",-30.02817999561233,-51.20900464270034,""
"Moinhos de Vento//pharmacy_10",-30.02879504551242,-51.20849646181053,""
"Moinhos de Vento//marketplace_11",-30.024736939734332,-51.20761276897809,""
"Moinhos de Vento//restaurant_11",-30.024369506628833,-51.20528613570848,""
"Moinhos de Vento//pharmacy_11",-30.024596066049284,-51.20689555226998,""
"Moinhos de Vento//marketplace_12",-30.02227864884232,-51.20505563104065,""
"Moinhos de Vento//restaurant_12",-30.022248381472682,-51.206316902982074,""
"Moinhos de Vento//pharmacy_12",-30.022747204216373,-51.20559237150234,""
"Moinhos de Vento//marketplace_13",-30.02499348771729,-51.205437969286784,""
"Moinhos de Vento//restaurant_13",-30.025910885144746,-51.204795186414515,""
"Moinhos de Vento//pharmacy_13",-30.024363732338074,-51.20502095578377,""
"Moinhos de Vento//marketplace_14",-30.028209099201497,-51.20414445106077,""
"Moinhos de Vento//restaurant_14",-30.02880469521055,-51.203990125302575,""
"Moinhos de Vento//pharmacy_14",-30.027986705557588,-51.20619606487019,""
"Moinhos de Vento//marketplace_15",-30.02559658376219,-51.20537646433387,""
"Moinhos de Vento//restaurant_15",-30.026339063508644,-51.205928824096176,""
"Moinhos de Vento//pharmacy_15",-30.025724735795126,-51.204611293074635,""
"Moinhos de Vento//marketplace_16",-30.020999802989515,-51.20255802563047,""
"Moinhos de Vento//restaurant_16",-30.022443849323718,-51.202043777171426,""
"Moinhos de Vento//pharmacy_16",-30.02196303764249,-51.20316864371339,""
"Moinhos de Vento//marketplace_17",-30.021550241770093,-51.20051737462318,""
"Moinhos de Vento//restaurant_17",-30.02173093710194,-51.198350584547384,""
"Moinhos de Vento//pharmacy_17",-30.021830858042044,-51.19914535256396,""
"Moinhos de Vento//marketplace_18",-30.023330289661946,-51.201156648893765,""
"Moinhos de Vento//restaurant_18",-30.024836803728004,-51.20139387615823,""
"Moinhos de Vento//pharmacy_18",-30.02391440523914,-51.20133825627004,""
"Moinhos de Vento//marketplace_19",-30.02870328656752,-51.202681984840765,""
"Moinhos de Vento//restaurant_19",-30.02820598433997,-51.202487957072236,""
"Moinhos de Vento//pharmacy_19",-30.02764941864814,-51.20165704830752,""
"Moinhos de Vento//marketplace_20",-30.023848866537453,-51.20011485004827,""
"Moinhos de Vento//restaurant_20",-30.02414799198817,-51.19887768167887,""
"Moinhos de Vento//pharmacy_20",-30.024194502627278,-51.198299360113616,""
"Moinhos de Vento//marketplace_21",-30.022427077831665,-51.19774277067099,""
"Moinhos de Vento//restaurant_21",-30.023469835627385,-51.19946619857903,""
"Moinhos de Vento//pharmacy_21",-30.022851902850917,-51.198325174083344,""
"Moinhos de Vento//marketplace_22",-30.021581794692917,-51.19775633972807,""
"Moinhos de Vento//restaurant_22",-30.019984619361257,-51.19822965790164,""
"Moinhos de Vento//pharmacy_22",-30.019931424189647,-51.198468738027266,""
"Moinhos de Vento//marketplace_23",-30.02129945118705,-51.19941722282679,""
"Moinhos de Vento//restaurant_23",-30.02137726350632,-51.19738880296479,""
"Moinhos de Vento//pharmacy_23",-30.019083318479588,-51.19833106666861,""
"Moinhos de Vento//marketplace_24",-30.027179672408867,-51.19700717417468,""
"Moinhos de Vento//restaurant_24",-30.026894700812868,-51.19438446799021,""
"Moinhos de Vento//pharmacy_24",-30.025663233794162,-51.19678499657877,""
"Moinhos de Vento//marketplace_25",-30.026615617978763,-51.19862584650211,""
"Moinhos de Vento//restaurant_25",-30.026158307937813,-51.19562038717357,""
"Moinhos de Vento//pharmacy_25",-30.025976806676887,-51.198948572781546,""
"Mont’Serrat//home_0",-30.026655460364765,-51.19594569116119,""
"Mont’Serrat//work_0",-30.026516968286323,-51.19517160680762,""
"Mont’Serrat//school_0",-30.026418215229825,-51.19565451204331,""
"Mont’Serrat//home_1",-30.027171426238624,-51.194570736306154,""
"Mont’Serrat//work_1",-30.02712189098252,-51.19405543712084,""
"Mont’Serrat//school_1",-30.02516182091942,-51.19477487508772,""
"Mont’Serrat//home_2",-30.02482765855545,-51.1922519977141,""
"Mont’Serrat//work_2",-30.0250079242318,-51.19323097601217,""
"Mont’Serrat//school_2",-30.0245728555687,-51.19217196436303,""
"Mont’Serrat//home_3",-30.02582419939008,-51.190455907516636,""
"Mont’Serrat//work_3",-30.025747490860375,-51.19110120146589,""
"Mont’Serrat//school_3",-30.025625921531727,-51.19073230835754,""
"Mont’Serrat//home_4",-30.02522196600425,-51.18887175084766,""
"Mont’Serrat//work_4",-30.025699359342923,-51.189436104816274,""
"Mont’Serrat//school_4",-30.025168698631163,-51.1888575370205,""
"Mont’Serrat//home_5",-30.02428546342045,-51.18840521896846,""
"Mont’Serrat//work_5",-30.024954314481384,-51.18845981602089,""
"Mont’Serrat//school_5",-30.026617887942052,-51.18767537970568,""
"Mont’Serrat//home_6",-30.024319948164326,-51.186591853582485,""
"Mont’Serrat//work_6",-30.024428440844158,-51.18704964830125,""
"Mont’Serrat//school_6",-30.02461637914379,-51.18647442320665,""
"Mont’Serrat//home_7",-30.02531590098799,-51.186319278806174,""
"Mont’Serrat//work_7",-30.025019565442147,-51.18640576154926,""
"Mont’Serrat//school_7",-30.024581902500127,-51.18615491777915,""
"Mont’Serrat//home_8",-30.024443848875812,-51.183561801307256,""
"Mont’Serrat//work_8",-30.024844522251037,-51.183484852821756,""
"Mont’Serrat//school_8",-30.025354591921754,-51.18505120391555,""
"Mont’Serrat//home_9",-30.027172490973758,-51.18561304909118,""
"Mont’Serrat//work_9",-30.028667783783483,-51.18602693079322,""
"Mont’Serrat//school_9",-30.027701558558157,-51.18486380510275,""
"Mont’Serrat//home_10",-30.027259042528314,-51.183116931120765,""
"Mont’Serrat//work_10",-30.028005221934166,-51.18399577086388,""
"Mont’Serrat//school_10",-30.027571975933867,-51.18299109021171,""
"Mont’Serrat//home_11",-30.029022682737764,-51.18771918640344,""
"Mont’Serrat//work_11",-30.02896324570503,-51.186901606891695,""
"Mont’Serrat//school_11",-30.030043217971027,-51.18719935393385,""
"Mont’Serrat//home_12",-30.027220645605365,-51.18984518019094,""
"Mont’Serrat//work_12",-30.027758481636187,-51.18772537152656,""
"Mont’Serrat//school_12",-30.027084989151184,-51.18997691429037,""
"Mont’Serrat//home_13",-30.02780640687682,-51.19107134387171,""
"Mont’Serrat//work_13",-30.02820573347696,-51.19038482389392,""
"Mont’Serrat//school_13",-30.027958344106207,-51.190783832355294,""
"Mont’Serrat//home_14",-30.03068434373956,-51.18914090562514,""
"Mont’Serrat//work_14",-30.029946354229974,-51.189019933452016,""
"Mont’Serrat//school_14",-30.03002649984356,-51.189355778707125,""
"Mont’Serrat//home_15",-30.02971619155309,-51.19165651157994,""
"Mont’Serrat//work_15",-30.029239639405812,-51.19235293040464,""
"Mont’Serrat//school_15",-30.02993459485464,-51.19201351758961,""
"Mont’Serrat//home_16",-30.028054034880725,-51.19264347067924,""
"Mont’Serrat//work_16",-30.027825236381116,-51.19270780419315,""
"Mont’Serrat//school_16",-30.02740368704945,-51.19312604254796,""
"Mont’Serrat//home_17",-30.029336700983347,-51.19300453093752,""
"Mont’Serrat//work_17",-30.028520743973978,-51.193271986878315,""
"Mont’Serrat//school_17",-30.02845600368932,-51.19447571534846,""
"Mont’Serrat//home_18",-30.0250971561171,-51.1964091104628,""
"Mont’Serrat//work_18",-30.024784478911503,-51.19529212694979,""
