Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
11;11;0;Independência;11732;5662;6070;150;-50;200
11;11;0;Menino Deus;25090;21540;3550;-550;-550;0
11;11;0;Moinhos de Vento;12347;8547;3800;-100;-300;200
11;11;0;Praia de Belas;6281;1291;4990;100;-100;200
11;11;0;Rio Branco;14261;9961;4300;-150;-350;200
11;11;0;Santa Cecília;8168;3918;4250;300;-50;350
11;11;0;Santana;18173;14923;3250;-150;-250;100
12;12;0;Azenha;15583;11191;4392;-191;1107;-1298
12;12;0;Bom Fim;13396;8597;4799;-37;1014;-1051
12;12;0;Centro Histórico;34175;31905;2270;2621;3071;-450
12;12;0;Cidade Baixa;13914;10685;3229;135;1616;-1481
12;12;0;Farroupilha;5867;735;5132;-1844;34;-1878
12;12;0;Floresta;11858;9214;2644;-328;1068;-1396
12;12;0;Independência;10907;6191;4716;-825;529;-1354
12;12;0;Menino Deus;25909;23499;2410;819;1959;-1140
12;12;0;Moinhos de Vento;12005;9520;2485;-342;973;-1315
12;12;0;Praia de Belas;5498;1518;3980;-783;227;-1010
12;12;0;Rio Branco;14848;11869;2979;587;1908;-1321
12;12;0;Santa Cecília;7515;4282;3233;-653;364;-1017
12;12;0;Santana;19014;17061;1953;841;2138;-1297
13;13;0;Azenha;15583;9641;5942;0;-1550;1550
13;13;0;Bom Fim;13196;7597;5599;-200;-1000;800
13;13;0;Centro Histórico;31575;28455;3120;-2600;-3450;850
13;13;0;Cidade Baixa;14614;9435;5179;700;-1250;1950
13;13;0;Farroupilha;8117;585;7532;2250;-150;2400
13;13;0;Floresta;11958;7564;4394;100;-1650;1750
13;13;0;Independência;11357;5391;5966;450;-800;1250
13;13;0;Menino Deus;24909;21299;3610;-1000;-2200;1200
13;13;0;Moinhos de Vento;12255;8570;3685;250;-950;1200
13;13;0;Praia de Belas;6798;1168;5630;1300;-350;1650
13;13;0;Rio Branco;13998;10069;3929;-850;-1800;950
13;13;0;Santa Cecília;8315;3732;4583;800;-550;1350
13;13;0;Santana;17814;14461;3353;-1200;-2600;1400
14;14;0;Azenha;15783;9591;6192;200;-50;250
14;14;0;Bom Fim;13196;7397;5799;0;-200;200
14;14;0;Centro Histórico;31475;28105;3370;-100;-350;250
14;14;0;Cidade Baixa;14464;9085;5379;-150;-350;200
14;14;0;Farroupilha;8267;585;7682;150;0;150
14;14;0;Floresta;11958;7314;4644;0;-250;250
14;14;0;Independência;11557;5291;6266;200;-100;300
14;14;0;Menino Deus;24609;20999;3610;-300;-300;0
14;14;0;Moinhos de Vento;12255;8320;3935;0;-250;250
14;14;0;Praia de Belas;7198;1168;6030;400;0;400
14;14;0;Rio Branco;13698;9569;4129;-300;-500;200
14;14;0;Santa Cecília;8515;3632;4883;200;-100;300
14;14;0;Santana;17514;14161;3353;-300;-300;0
15;15;0;Azenha;15683;9341;6342;-100;-250;150
15;15;0;Bom Fim;13296;7247;6049;100;-150;250
15;15;0;Centro Histórico;30925;27455;3470;-550;-650;100
15;15;0;Cidade Baixa;14714;8985;5729;250;-100;350
15;15;0;Farroupilha;8367;535;7832;100;-50;150
15;15;0;Floresta;12008;7214;4794;50;-100;150
15;15;0;Independência;11707;5191;6516;150;-100;250
15;15;0;Menino Deus;24359;20599;3760;-250;-400;150
15;15;0;Moinhos de Vento;12205;8120;4085;-50;-200;150
15;15;0;Praia de Belas;7398;1168;6230;200;0;200
15;15;0;Rio Branco;13548;9319;4229;-150;-250;100
15;15;0;Santa Cecília;8865;3582;5283;350;-50;400
15;15;0;Santana;17414;13961;3453;-100;-200;100
16;16;0;Azenha;15042;9416;5626;-641;75;-716
16;16;0;Bom Fim;12942;7666;5276;-354;419;-773
16;16;0;Centro Histórico;31045;28057;2988;120;602;-482
16;16;0;Cidade Baixa;15109;9841;5268;395;856;-461
16;16;0;Farroupilha;7735;587;7148;-632;52;-684
16;16;0;Floresta;11986;7479;4507;-22;265;-287
16;16;0;Independência;11464;5532;5932;-243;341;-584
16;16;0;Menino Deus;25369;21904;3465;1010;1305;-295
16;16;0;Moinhos de Vento;12262;8483;3779;57;363;-306
16;16;0;Praia de Belas;6994;1321;5673;-404;153;-557
16;16;0;Rio Branco;14194;10352;3842;646;1033;-387
16;16;0;Santa Cecília;8734;3845;4889;-131;263;-394
16;16;0;Santana;17613;14273;3340;199;312;-113
17;17;0;Azenha;15268;10443;4825;226;1027;-801
17;17;0;Bom Fim;13355;8334;5021;413;668;-255
17;17;0;Centro Histórico;32980;30554;2426;1935;2497;-562
17;17;0;Cidade Baixa;14224;10722;3502;-885;881;-1766
17;17;0;Farroupilha;6197;670;5527;-1538;83;-1621
17;17;0;Floresta;11921;8776;3145;-65;1297;-1362
17;17;0;Independência;11092;5965;5127;-372;433;-805
17;17;0;Menino Deus;25943;23194;2749;574;1290;-716
17;17;0;Moinhos de Vento;11900;9207;2693;-362;724;-1086
