Simulation Frame;Azenha;Bom Fim;Centro;Cidade Baixa;Farroupilha;Floresta;Independência;Menino Deus;Moinhos de Vento;Praia de Belas;Rio Branco;Santa Cecília;Santana
986;28;27;34;31;14;28;26;34;29;20;30;29;32
987;28;27;34;31;14;28;26;34;29;20;30;29;32
988;28;27;34;31;14;28;26;34;29;20;30;29;32
989;28;27;34;31;14;28;26;34;29;20;30;29;32
990;28;27;34;31;14;28;26;34;29;20;30;29;32
991;28;27;34;31;14;28;26;34;29;20;30;29;32
992;23;23;34;30;11;23;21;34;24;20;29;25;32
993;23;23;34;30;11;23;21;34;24;20;29;25;32
994;23;23;34;30;12;23;21;34;24;20;29;25;32
995;23;23;34;30;12;23;21;34;24;20;29;25;32
996;23;23;34;30;12;23;22;34;24;20;29;25;32
997;23;23;34;30;12;23;22;34;24;20;29;25;32
998;23;23;34;30;12;23;22;34;24;20;29;25;32
999;23;23;34;30;12;23;22;34;24;20;29;25;32
1000;23;23;34;30;12;23;22;34;24;20;29;25;32
1001;23;23;34;30;12;23;22;34;24;20;29;25;32
1002;23;23;34;30;12;23;22;34;24;20;29;25;32
1003;23;23;34;30;12;23;22;34;24;20;29;25;32
1004;23;23;34;30;12;23;22;34;24;20;29;25;32
1005;23;23;34;30;12;23;22;34;24;20;29;25;32
1006;23;23;34;30;12;23;22;34;24;20;29;25;32
1007;23;23;34;30;12;23;22;34;24;20;29;25;32
1008;23;23;34;30;12;23;22;34;24;20;29;25;32
1009;23;23;34;30;12;23;22;34;24;20;29;25;32
1010;23;23;34;30;12;23;22;34;24;20;29;25;32
1011;23;23;34;30;12;23;22;34;24;20;29;25;32
1012;23;23;34;30;12;23;22;34;24;20;29;25;32
1013;23;23;34;30;12;23;22;34;24;20;29;25;32
1014;23;23;34;30;12;23;22;34;24;20;29;25;32
1015;23;23;34;30;12;23;22;34;24;20;29;25;32
1016;29;30;34;33;15;29;29;34;29;21;33;29;34
1017;29;30;34;33;15;29;29;34;29;21;33;29;34
1018;29;30;34;33;16;29;29;34;29;21;33;29;34
1019;29;30;34;33;16;29;29;34;29;21;33;29;34
1020;29;30;34;33;16;29;28;34;29;23;33;29;34
1021;29;30;34;33;16;29;28;34;29;23;33;29;34
1022;29;30;34;33;16;29;28;34;29;23;33;29;34
1023;29;30;34;33;16;29;28;34;29;23;33;29;34
1024;29;30;34;33;16;29;28;34;29;23;33;29;34
1025;29;30;34;33;16;29;28;34;29;23;33;29;34
1026;29;30;34;33;16;29;28;34;29;23;33;29;34
1027;29;30;34;33;16;29;28;34;29;23;33;29;34
1028;29;30;34;33;16;29;28;34;29;23;33;29;34
1029;29;30;34;33;16;29;28;34;29;23;33;29;34
1030;29;30;34;33;16;29;28;34;29;23;33;29;34
1031;29;30;34;33;16;29;28;34;29;23;33;29;34
1032;29;30;34;33;16;29;28;34;29;23;33;29;34
1033;29;30;34;33;16;29;28;34;29;23;33;29;34
1034;29;30;34;33;16;29;28;34;29;23;33;29;34
1035;29;30;34;33;16;29;28;34;29;23;33;29;34
1036;29;30;34;33;16;29;28;34;29;23;33;29;34
1037;29;30;34;33;16;29;28;34;29;23;33;29;34
1038;29;30;34;33;16;29;28;34;29;23;33;29;34
1039;29;30;34;33;16;29;28;34;29;23;33;29;34
1040;38;39;43;42;21;38;37;43;38;29;42;38;43
1041;38;39;43;42;21;38;37;43;38;29;42;38;43
1042;38;39;43;42;21;38;37;43;38;29;42;38;43
1043;38;39;43;42;21;38;37;43;38;29;42;38;43
1044;38;39;43;42;21;38;37;43;38;29;42;38;43
1045;38;39;43;42;21;38;37;43;38;29;42;38;43
1046;38;39;43;42;21;38;37;43;38;29;42;38;43
1047;38;39;43;42;21;38;37;43;38;29;42;38;43
1048;38;39;43;42;21;38;37;43;38;29;42;38;43
1049;38;39;43;42;21;38;37;43;38;29;42;38;43
1050;38;39;43;42;21;38;37;43;38;29;42;38;43
1051;38;39;43;42;21;38;37;43;38;29;42;38;43
1052;38;39;43;42;21;38;37;43;38;29;42;38;43
1053;38;39;43;42;21;38;37;43;38;29;42;38;43
1054;38;39;43;42;21;38;37;43;38;29;42;38;43
1055;38;39;43;42;21;38;37;43;38;29;42;38;43
1056;38;39;43;42;21;38;37;43;38;29;42;38;43
1057;38;39;43;42;21;38;37;43;38;29;42;38;43
1058;38;39;43;42;21;38;37;43;38;29;42;38;43
1059;38;39;43;42;21;38;37;43;38;29;42;38;43
1060;38;39;43;42;21;38;37;43;38;29;42;38;43
1061;38;39;43;42;21;38;37;43;38;29;42;38;43
1062;38;39;43;42;21;38;37;43;38;29;42;38;43
1063;38;39;43;42;21;38;37;43;38;29;42;38;43
1064;42;42;42;42;22;42;41;42;41;30;42;41;42
1065;42;42;42;42;22;42;41;42;41;30;42;41;42
1066;42;42;42;42;22;42;41;42;41;30;42;41;42
1067;42;42;42;42;22;42;41;42;41;30;42;41;42
1068;42;42;42;42;22;42;41;42;42;30;42;41;42
1069;42;42;42;42;22;42;41;42;42;30;42;41;42
1070;42;42;42;42;22;42;41;42;42;30;42;41;42
1071;42;42;42;42;22;42;41;42;42;30;42;41;42
1072;42;42;42;42;22;42;41;42;42;30;42;41;42
1073;42;42;42;42;22;42;41;42;42;30;42;41;42
1074;42;42;42;42;22;42;41;42;42;30;42;41;42
1075;42;42;42;42;22;42;41;42;42;30;42;41;42
1076;42;42;42;42;22;42;41;42;42;30;42;41;42
1077;42;42;42;42;22;42;41;42;42;30;42;41;42
1078;42;42;42;42;22;42;41;42;42;30;42;41;42
1079;42;42;42;42;22;42;41;42;42;30;42;41;42
1080;42;42;42;42;22;42;41;42;42;30;42;41;42
1081;42;42;42;42;22;42;41;42;42;30;42;41;42
1082;42;42;42;42;22;42;41;42;42;30;42;41;42
1083;42;42;42;42;22;42;41;42;42;30;42;41;42
1084;42;42;42;42;22;42;41;42;42;30;42;41;42
1085;42;42;42;42;22;42;41;42;42;30;42;41;42
1086;42;42;42;42;22;42;41;42;42;30;42;41;42
1087;42;42;42;42;22;42;41;42;42;30;42;41;42
1088;41;41;41;41;21;41;40;41;41;30;41;40;41
1089;41;41;41;41;21;41;40;41;41;30;41;40;41
1090;41;41;41;41;21;41;40;41;41;30;41;40;41
1091;41;41;41;41;21;41;40;41;41;30;41;40;41
1092;41;41;41;41;22;41;40;41;41;30;41;40;41
1093;41;41;41;41;22;41;40;41;41;30;41;40;41
1094;41;41;41;41;22;41;40;41;41;30;41;40;41
1095;41;41;41;41;22;41;40;41;41;30;41;40;41
1096;41;41;41;41;22;41;40;41;41;30;41;40;41
1097;41;41;41;41;22;41;40;41;41;30;41;40;41
1098;41;41;41;41;22;41;40;41;41;30;41;40;41
1099;41;41;41;41;22;41;40;41;41;30;41;40;41
1100;41;41;41;41;22;41;40;41;41;30;41;40;41
1101;41;41;41;41;22;41;40;41;41;30;41;40;41
1102;41;41;41;41;22;41;40;41;41;30;41;40;41
1103;41;41;41;41;22;41;40;41;41;30;41;40;41
1104;41;41;41;41;22;41;40;41;41;30;41;40;41
1105;41;41;41;41;22;41;40;41;41;30;41;40;41
1106;41;41;41;41;22;41;40;41;41;30;41;40;41
1107;41;41;41;41;22;41;40;41;41;30;41;40;41
1108;41;41;41;41;22;41;40;41;41;30;41;40;41
1109;41;41;41;41;22;41;40;41;41;30;41;40;41
1110;41;41;41;41;22;41;40;41;41;30;41;40;41
1111;41;41;41;41;22;41;40;41;41;30;41;40;41
1112;35;34;41;37;18;34;35;39;35;26;37;35;38
1113;35;34;41;37;18;34;35;39;35;26;37;35;38
1114;36;34;41;37;18;34;35;39;35;26;37;35;38
1115;36;34;41;37;18;34;35;39;35;26;37;35;38
1116;36;34;41;37;18;35;35;39;35;27;37;35;38
1117;36;34;41;37;18;35;35;39;35;27;37;35;38
1118;36;34;41;37;18;35;35;39;35;27;37;35;38
1119;36;34;41;37;18;35;35;39;35;27;37;35;38
1120;36;34;41;37;18;35;35;39;35;27;37;35;38
1121;36;34;41;37;18;35;35;39;35;27;37;35;38
1122;36;34;41;37;18;35;35;39;35;27;37;35;38
1123;36;34;41;37;18;35;35;39;35;27;37;35;38
1124;36;34;41;37;18;35;35;39;35;27;37;35;38
1125;36;34;41;37;18;35;35;39;35;27;37;35;38
1126;36;34;41;37;18;35;35;39;35;27;37;35;38
1127;36;34;41;37;18;35;35;39;35;27;37;35;38
1128;36;34;41;37;18;35;35;39;35;27;37;35;38
1129;36;34;41;37;18;35;35;39;35;27;37;35;38
1130;36;34;41;37;18;35;35;39;35;27;37;35;38
1131;36;34;41;37;18;35;35;39;35;27;37;35;38
1132;36;34;41;37;18;35;35;39;35;27;37;35;38
1133;36;34;41;37;18;35;35;39;35;27;37;35;38
1134;36;34;41;37;18;35;35;39;35;27;37;35;38
1135;36;34;41;37;18;35;35;39;35;27;37;35;38
1136;27;25;32;28;15;26;26;30;26;22;28;26;29
1137;27;25;32;28;15;26;26;30;26;22;28;26;29
1138;27;25;32;28;15;26;26;30;26;22;28;26;29
1139;27;25;32;28;15;26;26;30;26;22;28;26;29
1140;27;25;32;28;15;26;26;30;26;22;28;26;29
1141;27;25;32;28;15;26;26;30;26;22;28;26;29
1142;27;25;32;28;15;26;26;30;26;22;28;26;29
1143;27;25;32;28;15;26;26;30;26;22;28;26;29
1144;27;25;32;28;15;26;26;30;26;22;28;26;29
1145;27;25;32;28;15;26;26;30;26;22;28;26;29
1146;27;25;32;28;15;26;26;30;26;22;28;26;29
1147;27;25;32;28;15;26;26;30;26;22;28;26;29
1148;27;25;32;28;15;26;26;30;26;22;28;26;29
1149;27;25;32;28;15;26;26;30;26;22;28;26;29
1150;27;25;32;28;15;26;26;30;26;22;28;26;29
1151;27;25;32;28;15;26;26;30;26;22;28;26;29
1152;27;25;32;28;15;26;26;30;26;22;28;26;29
1153;27;25;32;28;15;26;26;30;26;22;28;26;29
1154;27;25;32;28;15;26;26;30;26;22;28;26;29
1155;27;25;32;28;15;26;26;30;26;22;28;26;29
1156;27;25;32;28;15;26;26;30;26;22;28;26;29
1157;27;25;32;28;15;26;26;30;26;22;28;26;29
1158;27;25;32;28;15;26;26;30;26;22;28;26;29
1159;27;25;32;28;15;26;26;30;26;22;28;26;29
1160;22;21;32;26;11;21;21;30;21;19;26;21;29
1161;22;21;32;26;11;21;21;30;21;19;26;21;29
1162;22;21;32;26;11;21;21;30;21;19;26;22;29
1163;22;21;32;26;11;21;21;30;21;19;26;22;29
1164;22;21;32;26;12;21;22;30;21;20;26;22;29
1165;22;21;32;26;12;21;22;30;21;20;26;22;29
1166;22;21;32;26;12;21;22;30;21;20;26;22;29
1167;22;21;32;26;12;21;22;30;21;20;26;22;29
1168;22;21;32;26;12;21;22;30;21;20;26;22;29
1169;22;21;32;26;12;21;22;30;21;20;26;22;29
1170;22;21;32;26;12;21;22;30;21;20;26;22;29
1171;22;21;32;26;12;21;22;30;21;20;26;22;29
1172;22;21;32;26;12;21;22;30;21;20;26;22;29
1173;22;21;32;26;12;21;22;30;21;20;26;22;29
1174;22;21;32;26;12;21;22;30;21;20;26;22;29
1175;22;21;32;26;12;21;22;30;21;20;26;22;29
1176;22;21;32;26;12;21;22;30;21;20;26;22;29
1177;22;21;32;26;12;21;22;30;21;20;26;22;29
1178;22;21;32;26;12;21;22;30;21;20;26;22;29
1179;22;21;32;26;12;21;22;30;21;20;26;22;29
1180;22;21;32;26;12;21;22;30;21;20;26;22;29
1181;22;21;32;26;12;21;22;30;21;20;26;22;29
1182;22;21;32;26;12;21;22;30;21;20;26;22;29
1183;22;21;32;26;12;21;22;30;21;20;26;22;29
1184;22;23;32;27;12;21;22;32;22;19;26;23;29
1185;22;23;32;27;12;21;22;32;22;19;26;23;29
1186;22;23;32;27;12;21;22;32;22;20;26;23;30
1187;22;23;32;27;12;21;22;32;22;20;26;23;30
1188;22;23;32;27;12;21;22;32;22;20;26;23;30
1189;22;23;32;27;12;21;22;32;22;20;26;23;30
1190;22;23;32;27;12;21;22;32;22;20;26;23;30
1191;22;23;32;27;12;21;22;32;22;20;26;23;30
1192;22;23;32;27;12;21;22;32;22;20;26;23;30
1193;22;23;32;27;12;21;22;32;22;20;26;23;30
1194;22;23;32;27;12;21;22;32;22;20;26;23;30
1195;22;23;32;27;12;21;22;32;22;20;26;23;30
1196;22;23;32;27;12;21;22;32;22;20;26;23;30
1197;22;23;32;27;12;21;22;32;22;20;26;23;30
1198;22;23;32;27;12;21;22;32;22;20;26;23;30
1199;22;23;32;27;12;21;22;32;22;20;26;23;30
