;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
4503;Jardim do Salso;Teresópolis;150;0;108;30;50;100
4504;Jardim do Salso;Tristeza;3;0;2;0;0;3
4505;Jardim do Salso;Três Figueiras;150;0;51;24;50;100
4506;Jardim do Salso;Vila Assunção;0;0;0;0;0;0
4507;Jardim do Salso;Vila Conceição;0;0;0;0;0;0
4508;Jardim do Salso;Vila Ipiranga;0;0;0;0;0;0
4509;Jardim do Salso;Vila Jardim;286;0;128;34;84;202
4510;Jardim do Salso;Vila João Pessoa;1431;245;694;211;381;1050
4511;Jardim do Salso;Vila Nova;242;50;74;34;86;156
4512;Lageado;Aberta dos Morros;196;0;111;14;46;150
4513;Lageado;Agronomia;50;0;27;9;0;50
4514;Lageado;Anchieta;0;0;0;0;0;0
4515;Lageado;Arquipélago;46;46;0;0;46;0
4516;Lageado;Auxiliadora;0;0;0;0;0;0
4517;Lageado;Azenha;196;95;49;21;95;101
4518;Lageado;Bela Vista;3;0;3;0;0;3
4519;Lageado;Belém Novo;396;46;198;75;46;350
4520;Lageado;Belém Velho;58;0;43;11;0;58
4521;Lageado;Boa Vista;137;137;0;0;137;0
4522;Lageado;Boa Vista do Sul;100;0;53;17;0;100
4523;Lageado;Bom Fim;50;0;26;14;0;50
4524;Lageado;Bom Jesus;109;0;68;21;0;109
4525;Lageado;Camaquã;52;0;26;8;0;52
4526;Lageado;Campo Novo;0;0;0;0;0;0
4527;Lageado;Cascata;118;0;61;18;18;100
4528;Lageado;Cavalhada;63;0;8;2;50;13
4529;Lageado;Cel. Aparício Borges;60;50;6;1;50;10
4530;Lageado;Centro Histórico;320;145;58;24;212;108
4531;Lageado;Chapéu do Sol;99;49;33;14;49;50
4532;Lageado;Chácara das Pedras;50;0;31;11;0;50
4533;Lageado;Cidade Baixa;53;0;31;15;0;53
4534;Lageado;Costa e Silva;154;46;67;20;46;108
4535;Lageado;Cristal;159;0;112;17;46;113
4536;Lageado;Cristo Redentor;111;0;64;29;0;111
4537;Lageado;Espírito Santo;50;0;33;8;0;50
4538;Lageado;Extrema;596;0;376;72;96;500
4539;Lageado;Farrapos;3012;1473;877;219;949;1001
4540;Lageado;Farroupilha;0;0;0;0;0;0
4541;Lageado;Floresta;49;49;0;0;49;0
4542;Lageado;Glória;52;0;29;10;0;52
4543;Lageado;Guarujá;50;0;28;12;0;50
4544;Lageado;Higienópolis;0;0;0;0;0;0
4545;Lageado;Humaitá;100;0;30;8;50;50
4546;Lageado;Hípica;346;95;161;31;95;251
4547;Lageado;Independência;50;0;19;12;0;50
4548;Lageado;Ipanema;8;0;6;2;0;8
4549;Lageado;Jardim Botânico;8;0;4;2;0;8
4550;Lageado;Jardim Carvalho;102;0;68;15;0;102
4551;Lageado;Jardim Europa;0;0;0;0;0;0
4552;Lageado;Jardim Floresta;0;0;0;0;0;0
4553;Lageado;Jardim Isabel;0;0;0;0;0;0
4554;Lageado;Jardim Itú;52;0;32;10;0;52
4555;Lageado;Jardim Leopoldina;6;0;4;0;0;6
4556;Lageado;Jardim Lindóia;0;0;0;0;0;0
4557;Lageado;Jardim Sabará;0;0;0;0;0;0
4558;Lageado;Jardim São Pedro;50;0;30;9;0;50
4559;Lageado;Jardim do Salso;0;0;0;0;0;0
4560;Lageado;Lageado;887;0;402;100;287;600
4561;Lageado;Lami;299;0;159;34;49;250
4562;Lageado;Lomba do Pinheiro;350;46;123;20;145;205
4563;Lageado;Medianeira;150;0;90;31;0;150
4564;Lageado;Menino Deus;159;46;62;40;46;113
4565;Lageado;Moinhos de Vento;50;0;29;19;0;50
4566;Lageado;Mont'Serrat;0;0;0;0;0;0
4567;Lageado;Morro Santana;11;0;5;1;0;11
4568;Lageado;Mário Quintana;75;49;19;3;49;26
4569;Lageado;Navegantes;0;0;0;0;0;0
4570;Lageado;Nonoai;46;46;0;0;46;0
4571;Lageado;Parque Santa Fé;0;0;0;0;0;0
4572;Lageado;Partenon;305;96;86;32;145;160
4573;Lageado;Passo D'Areia;10;0;4;5;0;10
4574;Lageado;Passo das Pedras;8;0;5;0;0;8
4575;Lageado;Pedra Redonda;0;0;0;0;0;0
4576;Lageado;Petrópolis;355;0;184;87;92;263
4577;Lageado;Pitinga;296;96;123;25;96;200
4578;Lageado;Ponta Grossa;0;0;0;0;0;0
4579;Lageado;Praia de Belas;0;0;0;0;0;0
4580;Lageado;Restinga;849;368;216;62;534;315
4581;Lageado;Rio Branco;57;0;32;15;0;57
4582;Lageado;Rubem Berta;0;0;0;0;0;0
4583;Lageado;Santa Cecília;46;0;0;0;46;0
4584;Lageado;Santa Maria Goretti;0;0;0;0;0;0
4585;Lageado;Santa Rosa de Lima;0;0;0;0;0;0
4586;Lageado;Santa Tereza;259;99;92;31;99;160
4587;Lageado;Santana;249;48;64;33;141;108
4588;Lageado;Santo Antônio;49;49;0;0;49;0
4589;Lageado;Sarandi;70;0;11;6;46;24
4590;Lageado;Serraria;50;0;31;13;0;50
4591;Lageado;São Caetano;1749;449;486;124;949;800
4592;Lageado;São Geraldo;50;0;31;10;0;50
4593;Lageado;São José;6;0;4;1;0;6
4594;Lageado;São João;0;0;0;0;0;0
4595;Lageado;São Sebastião;100;0;64;23;0;100
4596;Lageado;Sétimo Céu;0;0;0;0;0;0
4597;Lageado;Teresópolis;99;0;35;12;49;50
4598;Lageado;Tristeza;59;0;40;18;0;59
4599;Lageado;Três Figueiras;0;0;0;0;0;0
4600;Lageado;Vila Assunção;0;0;0;0;0;0
4601;Lageado;Vila Conceição;0;0;0;0;0;0
4602;Lageado;Vila Ipiranga;0;0;0;0;0;0
4603;Lageado;Vila Jardim;8;0;4;2;0;8
4604;Lageado;Vila João Pessoa;51;0;24;12;0;51
4605;Lageado;Vila Nova;125;50;42;12;50;75
4606;Lami;Aberta dos Morros;0;0;0;0;0;0
4607;Lami;Agronomia;0;0;0;0;0;0
4608;Lami;Anchieta;0;0;0;0;0;0
4609;Lami;Arquipélago;0;0;0;0;0;0
4610;Lami;Auxiliadora;0;0;0;0;0;0
4611;Lami;Azenha;0;0;0;0;0;0
4612;Lami;Bela Vista;2;0;2;0;0;2
4613;Lami;Belém Novo;0;0;0;0;0;0
4614;Lami;Belém Velho;54;0;36;11;0;54
4615;Lami;Boa Vista;100;0;31;9;50;50
4616;Lami;Boa Vista do Sul;100;50;32;6;50;50
4617;Lami;Bom Fim;0;0;0;0;0;0
4618;Lami;Bom Jesus;9;0;3;1;0;9
4619;Lami;Camaquã;102;50;1;0;100;2
4620;Lami;Campo Novo;0;0;0;0;0;0
4621;Lami;Cascata;0;0;0;0;0;0
4622;Lami;Cavalhada;169;50;37;17;100;69
4623;Lami;Cel. Aparício Borges;163;0;89;13;100;63
4624;Lami;Centro Histórico;56;0;28;13;0;56
4625;Lami;Chapéu do Sol;0;0;0;0;0;0
4626;Lami;Chácara das Pedras;150;50;53;34;50;100
4627;Lami;Cidade Baixa;4;0;1;0;0;4
4628;Lami;Costa e Silva;8;0;5;1;0;8
4629;Lami;Cristal;77;0;46;13;0;77
4630;Lami;Cristo Redentor;64;0;37;12;0;64
4631;Lami;Espírito Santo;0;0;0;0;0;0
4632;Lami;Extrema;200;0;107;37;0;200
4633;Lami;Farrapos;0;0;0;0;0;0
4634;Lami;Farroupilha;0;0;0;0;0;0
4635;Lami;Floresta;0;0;0;0;0;0
4636;Lami;Glória;100;0;24;10;50;50
4637;Lami;Guarujá;0;0;0;0;0;0
4638;Lami;Higienópolis;0;0;0;0;0;0
4639;Lami;Humaitá;50;0;41;3;0;50
4640;Lami;Hípica;100;0;33;5;50;50
4641;Lami;Independência;0;0;0;0;0;0
4642;Lami;Ipanema;4;0;3;1;0;4
4643;Lami;Jardim Botânico;6;0;4;1;0;6
4644;Lami;Jardim Carvalho;100;0;55;18;0;100
4645;Lami;Jardim Europa;0;0;0;0;0;0
4646;Lami;Jardim Floresta;0;0;0;0;0;0
4647;Lami;Jardim Isabel;0;0;0;0;0;0
4648;Lami;Jardim Itú;50;0;29;5;0;50
4649;Lami;Jardim Leopoldina;105;0;33;6;50;55
4650;Lami;Jardim Lindóia;100;0;74;17;50;50
4651;Lami;Jardim Sabará;200;0;78;35;50;150
4652;Lami;Jardim São Pedro;50;0;28;20;0;50
4653;Lami;Jardim do Salso;0;0;0;0;0;0
4654;Lami;Lageado;300;0;159;34;50;250
4655;Lami;Lami;3500;100;1946;478;300;3200
4656;Lami;Lomba do Pinheiro;202;0;64;12;100;102
4657;Lami;Medianeira;100;0;0;0;100;0
4658;Lami;Menino Deus;165;50;40;15;100;65
4659;Lami;Moinhos de Vento;100;0;54;23;0;100
4660;Lami;Mont'Serrat;50;0;29;13;0;50
4661;Lami;Morro Santana;17;0;9;4;0;17
4662;Lami;Mário Quintana;139;50;23;4;100;39
4663;Lami;Navegantes;0;0;0;0;0;0
4664;Lami;Nonoai;54;50;4;0;50;4
4665;Lami;Parque Santa Fé;50;0;0;0;50;0
4666;Lami;Partenon;210;50;80;39;50;160
4667;Lami;Passo D'Areia;263;0;55;63;100;163
4668;Lami;Passo das Pedras;10;0;4;4;0;10
4669;Lami;Pedra Redonda;0;0;0;0;0;0
4670;Lami;Petrópolis;463;50;237;125;50;413
4671;Lami;Pitinga;150;0;96;21;0;150
4672;Lami;Ponta Grossa;100;50;29;8;50;50
4673;Lami;Praia de Belas;0;0;0;0;0;0
4674;Lami;Restinga;228;50;103;24;50;178
4675;Lami;Rio Branco;6;0;3;1;0;6
4676;Lami;Rubem Berta;150;50;20;26;100;50
4677;Lami;Santa Cecília;50;0;33;13;0;50
4678;Lami;Santa Maria Goretti;0;0;0;0;0;0
4679;Lami;Santa Rosa de Lima;50;0;0;0;50;0
4680;Lami;Santa Tereza;167;0;67;19;50;117
4681;Lami;Santana;106;0;43;33;0;106
4682;Lami;Santo Antônio;0;0;0;0;0;0
4683;Lami;Sarandi;188;0;105;17;100;88
4684;Lami;Serraria;0;0;0;0;0;0
4685;Lami;São Caetano;600;150;245;64;200;400
4686;Lami;São Geraldo;0;0;0;0;0;0
4687;Lami;São José;105;50;29;12;50;55
4688;Lami;São João;100;0;49;33;0;100
4689;Lami;São Sebastião;0;0;0;0;0;0
4690;Lami;Sétimo Céu;0;0;0;0;0;0
4691;Lami;Teresópolis;150;0;57;25;50;100
4692;Lami;Tristeza;58;0;6;2;50;8
4693;Lami;Três Figueiras;0;0;0;0;0;0
4694;Lami;Vila Assunção;0;0;0;0;0;0
4695;Lami;Vila Conceição;0;0;0;0;0;0
4696;Lami;Vila Ipiranga;100;0;58;24;0;100
4697;Lami;Vila Jardim;56;0;26;15;0;56
4698;Lami;Vila João Pessoa;0;0;0;0;0;0
4699;Lami;Vila Nova;290;0;156;52;0;290
4700;Lomba do Pinheiro;Aberta dos Morros;50;0;25;2;0;50
4701;Lomba do Pinheiro;Agronomia;6000;650;2895;613;1250;4750
4702;Lomba do Pinheiro;Anchieta;250;0;137;43;0;250
4703;Lomba do Pinheiro;Arquipélago;650;0;343;89;50;600
4704;Lomba do Pinheiro;Auxiliadora;3;0;0;0;0;3
4705;Lomba do Pinheiro;Azenha;0;0;0;0;0;0
4706;Lomba do Pinheiro;Bela Vista;156;50;69;13;50;106
4707;Lomba do Pinheiro;Belém Novo;100;50;31;8;50;50
4708;Lomba do Pinheiro;Belém Velho;1561;300;713;158;450;1111
4709;Lomba do Pinheiro;Boa Vista;251;100;75;11;200;51
4710;Lomba do Pinheiro;Boa Vista do Sul;350;0;214;43;0;350
4711;Lomba do Pinheiro;Bom Fim;50;50;0;0;50;0
4712;Lomba do Pinheiro;Bom Jesus;411;0;157;31;150;261
4713;Lomba do Pinheiro;Camaquã;102;0;34;10;50;52
4714;Lomba do Pinheiro;Campo Novo;250;100;58;10;150;100
4715;Lomba do Pinheiro;Cascata;1050;150;454;109;300;750
4716;Lomba do Pinheiro;Cavalhada;168;0;100;22;0;168
4717;Lomba do Pinheiro;Cel. Aparício Borges;767;100;299;76;250;517
4718;Lomba do Pinheiro;Centro Histórico;110;50;38;9;50;60
4719;Lomba do Pinheiro;Chapéu do Sol;300;0;82;21;150;150
4720;Lomba do Pinheiro;Chácara das Pedras;200;50;30;4;150;50
4721;Lomba do Pinheiro;Cidade Baixa;55;0;38;7;0;55
4722;Lomba do Pinheiro;Costa e Silva;161;0;89;25;0;161
4723;Lomba do Pinheiro;Cristal;70;0;36;8;0;70
4724;Lomba do Pinheiro;Cristo Redentor;115;0;61;22;0;115
4725;Lomba do Pinheiro;Espírito Santo;200;0;25;8;150;50
4726;Lomba do Pinheiro;Extrema;200;50;63;12;100;100
4727;Lomba do Pinheiro;Farrapos;300;0;170;53;0;300
4728;Lomba do Pinheiro;Farroupilha;100;50;0;0;100;0
4729;Lomba do Pinheiro;Floresta;100;50;26;7;50;50
4730;Lomba do Pinheiro;Glória;1102;50;594;111;200;902
4731;Lomba do Pinheiro;Guarujá;50;0;34;5;0;50
4732;Lomba do Pinheiro;Higienópolis;102;50;24;8;50;52
4733;Lomba do Pinheiro;Humaitá;200;0;121;33;0;200
4734;Lomba do Pinheiro;Hípica;100;0;35;9;50;50
4735;Lomba do Pinheiro;Independência;150;0;61;14;50;100
4736;Lomba do Pinheiro;Ipanema;59;0;36;8;0;59
4737;Lomba do Pinheiro;Jardim Botânico;961;100;487;116;150;811
4738;Lomba do Pinheiro;Jardim Carvalho;1153;350;436;132;400;753
4739;Lomba do Pinheiro;Jardim Europa;50;0;29;5;0;50
4740;Lomba do Pinheiro;Jardim Floresta;200;150;29;7;150;50
4741;Lomba do Pinheiro;Jardim Isabel;100;0;27;4;50;50
4742;Lomba do Pinheiro;Jardim Itú;150;0;89;28;0;150
4743;Lomba do Pinheiro;Jardim Leopoldina;209;50;65;16;100;109
4744;Lomba do Pinheiro;Jardim Lindóia;100;0;60;18;0;100
4745;Lomba do Pinheiro;Jardim Sabará;200;50;47;23;100;100
4746;Lomba do Pinheiro;Jardim São Pedro;150;0;128;6;100;50
4747;Lomba do Pinheiro;Jardim do Salso;500;100;205;37;150;350
4748;Lomba do Pinheiro;Lageado;350;50;121;20;150;200
4749;Lomba do Pinheiro;Lami;200;0;62;12;100;100
4750;Lomba do Pinheiro;Lomba do Pinheiro;18209;2400;8727;1882;4100;14109
4751;Lomba do Pinheiro;Medianeira;400;0;202;47;50;350
4752;Lomba do Pinheiro;Menino Deus;119;0;35;22;50;69
4753;Lomba do Pinheiro;Moinhos de Vento;50;0;28;3;0;50
4754;Lomba do Pinheiro;Mont'Serrat;51;0;24;16;0;51
4755;Lomba do Pinheiro;Morro Santana;1167;150;614;112;150;1017
4756;Lomba do Pinheiro;Mário Quintana;593;50;264;47;200;393
4757;Lomba do Pinheiro;Navegantes;100;0;59;7;0;100
4758;Lomba do Pinheiro;Nonoai;256;0;110;37;50;206
4759;Lomba do Pinheiro;Parque Santa Fé;50;0;29;6;0;50
4760;Lomba do Pinheiro;Partenon;564;100;231;54;200;364
4761;Lomba do Pinheiro;Passo D'Areia;168;50;84;15;100;68
4762;Lomba do Pinheiro;Passo das Pedras;414;50;215;40;50;364
4763;Lomba do Pinheiro;Pedra Redonda;300;50;85;19;150;150
4764;Lomba do Pinheiro;Petrópolis;518;100;243;108;100;418
4765;Lomba do Pinheiro;Pitinga;1450;0;810;184;100;1350
4766;Lomba do Pinheiro;Ponta Grossa;100;0;55;17;0;100
4767;Lomba do Pinheiro;Praia de Belas;50;0;28;11;0;50
4768;Lomba do Pinheiro;Restinga;818;150;360;81;200;618
4769;Lomba do Pinheiro;Rio Branco;109;0;34;9;50;59
4770;Lomba do Pinheiro;Rubem Berta;652;100;228;66;250;402
4771;Lomba do Pinheiro;Santa Cecília;100;50;25;11;50;50
4772;Lomba do Pinheiro;Santa Maria Goretti;50;50;0;0;50;0
4773;Lomba do Pinheiro;Santa Rosa de Lima;201;50;90;20;50;151
4774;Lomba do Pinheiro;Santa Tereza;267;50;122;36;50;217
4775;Lomba do Pinheiro;Santana;162;0;42;9;100;62
4776;Lomba do Pinheiro;Santo Antônio;151;0;83;31;0;151
4777;Lomba do Pinheiro;Sarandi;341;50;75;32;200;141
4778;Lomba do Pinheiro;Serraria;50;0;30;9;0;50
4779;Lomba do Pinheiro;São Caetano;50;0;24;8;0;50
4780;Lomba do Pinheiro;São Geraldo;200;0;115;25;0;200
4781;Lomba do Pinheiro;São José;1510;300;612;155;500;1010
4782;Lomba do Pinheiro;São João;50;0;50;0;50;0
4783;Lomba do Pinheiro;São Sebastião;200;50;82;29;50;150
4784;Lomba do Pinheiro;Sétimo Céu;50;0;35;3;0;50
4785;Lomba do Pinheiro;Teresópolis;100;100;0;0;100;0
4786;Lomba do Pinheiro;Tristeza;12;0;7;3;0;12
4787;Lomba do Pinheiro;Três Figueiras;100;50;30;7;50;50
4788;Lomba do Pinheiro;Vila Assunção;50;0;29;13;0;50
4789;Lomba do Pinheiro;Vila Conceição;0;0;0;0;0;0
4790;Lomba do Pinheiro;Vila Ipiranga;301;0;134;41;50;251
4791;Lomba do Pinheiro;Vila Jardim;210;50;92;20;50;160
4792;Lomba do Pinheiro;Vila João Pessoa;900;100;419;124;200;700
4793;Lomba do Pinheiro;Vila Nova;341;100;130;25;200;141
4794;Medianeira;Aberta dos Morros;147;97;29;15;97;50
4795;Medianeira;Agronomia;0;0;0;0;0;0
4796;Medianeira;Anchieta;0;0;0;0;0;0
4797;Medianeira;Arquipélago;0;0;0;0;0;0
4798;Medianeira;Auxiliadora;145;0;23;12;95;50
4799;Medianeira;Azenha;1949;100;891;418;399;1550
4800;Medianeira;Bela Vista;101;0;58;28;0;101
4801;Medianeira;Belém Novo;50;0;30;7;0;50
4802;Medianeira;Belém Velho;53;0;35;7;0;53
4803;Medianeira;Boa Vista;50;50;0;0;50;0
4804;Medianeira;Boa Vista do Sul;50;0;27;12;0;50
4805;Medianeira;Bom Fim;292;96;58;34;192;100
4806;Medianeira;Bom Jesus;251;97;96;21;97;154
4807;Medianeira;Camaquã;150;0;25;10;99;51
4808;Medianeira;Campo Novo;150;0;73;19;50;100
4809;Medianeira;Cascata;50;0;25;9;0;50
4810;Medianeira;Cavalhada;205;0;58;31;98;107
4811;Medianeira;Cel. Aparício Borges;454;0;214;52;147;307
4812;Medianeira;Centro Histórico;527;144;117;61;273;254
4813;Medianeira;Chapéu do Sol;0;0;0;0;0;0
4814;Medianeira;Chácara das Pedras;50;0;26;15;0;50
4815;Medianeira;Cidade Baixa;543;97;230;81;192;351
4816;Medianeira;Costa e Silva;55;50;3;2;50;5
4817;Medianeira;Cristal;432;244;57;16;326;106
4818;Medianeira;Cristo Redentor;105;0;33;13;48;57
4819;Medianeira;Espírito Santo;182;0;83;26;82;100
4820;Medianeira;Extrema;50;0;32;17;0;50
4821;Medianeira;Farrapos;872;185;89;12;822;50
4822;Medianeira;Farroupilha;150;50;0;0;150;0
4823;Medianeira;Floresta;0;0;0;0;0;0
4824;Medianeira;Glória;482;50;84;34;332;150
4825;Medianeira;Guarujá;0;0;0;0;0;0
4826;Medianeira;Higienópolis;150;50;51;28;50;100
4827;Medianeira;Humaitá;0;0;0;0;0;0
4828;Medianeira;Hípica;100;0;36;11;50;50
4829;Medianeira;Independência;150;50;52;28;50;100
4830;Medianeira;Ipanema;103;100;3;0;100;3
4831;Medianeira;Jardim Botânico;351;50;110;43;147;204
4832;Medianeira;Jardim Carvalho;148;48;62;21;48;100
4833;Medianeira;Jardim Europa;0;0;0;0;0;0
4834;Medianeira;Jardim Floresta;50;0;28;13;0;50
4835;Medianeira;Jardim Isabel;0;0;0;0;0;0
4836;Medianeira;Jardim Itú;48;48;0;0;48;0
4837;Medianeira;Jardim Leopoldina;53;0;38;11;0;53
4838;Medianeira;Jardim Lindóia;48;48;0;0;48;0
4839;Medianeira;Jardim Sabará;0;0;0;0;0;0
4840;Medianeira;Jardim São Pedro;50;0;28;13;0;50
4841;Medianeira;Jardim do Salso;100;0;31;8;50;50
4842;Medianeira;Lageado;150;0;90;31;0;150
4843;Medianeira;Lami;100;0;0;0;100;0
4844;Medianeira;Lomba do Pinheiro;403;0;203;48;50;353
4845;Medianeira;Medianeira;10136;2271;3656;1762;3736;6400
4846;Medianeira;Menino Deus;823;293;193;107;467;356
4847;Medianeira;Moinhos de Vento;150;50;44;32;50;100
4848;Medianeira;Mont'Serrat;50;0;29;11;0;50
4849;Medianeira;Morro Santana;56;50;3;1;50;6
4850;Medianeira;Mário Quintana;56;0;25;8;0;56
4851;Medianeira;Navegantes;150;50;52;24;50;100
4852;Medianeira;Nonoai;847;50;391;133;246;601
4853;Medianeira;Parque Santa Fé;50;0;29;16;0;50
4854;Medianeira;Partenon;4281;534;1917;777;927;3354
4855;Medianeira;Passo D'Areia;205;98;42;38;98;107
4856;Medianeira;Passo das Pedras;102;0;39;10;48;54
4857;Medianeira;Pedra Redonda;0;0;0;0;0;0
4858;Medianeira;Petrópolis;455;50;187;115;98;357
4859;Medianeira;Pitinga;0;0;0;0;0;0
4860;Medianeira;Ponta Grossa;50;0;31;7;0;50
4861;Medianeira;Praia de Belas;197;47;83;17;147;50
4862;Medianeira;Restinga;108;0;67;11;0;108
4863;Medianeira;Rio Branco;351;97;98;62;147;204
4864;Medianeira;Rubem Berta;100;50;29;18;50;50
4865;Medianeira;Santa Cecília;450;50;190;91;100;350
4866;Medianeira;Santa Maria Goretti;0;0;0;0;0;0
4867;Medianeira;Santa Rosa de Lima;100;0;62;20;0;100
4868;Medianeira;Santa Tereza;4902;2180;783;200;3844;1058
4869;Medianeira;Santana;654;150;190;101;300;354
4870;Medianeira;Santo Antônio;1968;789;489;213;1118;850
4871;Medianeira;Sarandi;202;47;32;17;144;58
4872;Medianeira;Serraria;150;0;93;31;0;150
4873;Medianeira;São Caetano;100;0;42;29;0;100
4874;Medianeira;São Geraldo;50;50;0;0;50;0
4875;Medianeira;São José;53;0;29;7;0;53
4876;Medianeira;São João;148;48;56;18;48;100
4877;Medianeira;São Sebastião;50;50;0;0;50;0
4878;Medianeira;Sétimo Céu;0;0;0;0;0;0
4879;Medianeira;Teresópolis;647;197;278;108;197;450
4880;Medianeira;Tristeza;154;0;90;46;0;154
4881;Medianeira;Três Figueiras;0;0;0;0;0;0
4882;Medianeira;Vila Assunção;100;0;37;10;50;50
4883;Medianeira;Vila Conceição;0;0;0;0;0;0
4884;Medianeira;Vila Ipiranga;248;48;124;41;48;200
4885;Medianeira;Vila Jardim;4;0;2;1;0;4
4886;Medianeira;Vila João Pessoa;497;197;152;67;247;250
4887;Medianeira;Vila Nova;157;50;38;14;100;57
4888;Menino Deus;Aberta dos Morros;76;0;18;3;50;26
4889;Menino Deus;Agronomia;100;0;53;28;0;100
4890;Menino Deus;Anchieta;50;0;0;0;50;0
4891;Menino Deus;Arquipélago;264;50;87;53;100;164
4892;Menino Deus;Auxiliadora;652;100;171;86;400;252
4893;Menino Deus;Azenha;957;50;423;191;200;757
4894;Menino Deus;Bela Vista;303;150;67;31;200;103
4895;Menino Deus;Belém Novo;150;0;52;40;50;100
4896;Menino Deus;Belém Velho;88;0;47;31;0;88
4897;Menino Deus;Boa Vista;217;50;98;46;50;167
4898;Menino Deus;Boa Vista do Sul;50;50;0;0;50;0
4899;Menino Deus;Bom Fim;791;100;262;128;300;491
4900;Menino Deus;Bom Jesus;90;0;55;18;0;90
4901;Menino Deus;Camaquã;257;0;111;52;50;207
4902;Menino Deus;Campo Novo;50;0;26;21;0;50
4903;Menino Deus;Cascata;226;0;88;33;50;176
4904;Menino Deus;Cavalhada;88;50;26;7;50;38
4905;Menino Deus;Cel. Aparício Borges;42;0;29;2;0;42
4906;Menino Deus;Centro Histórico;1727;550;405;134;1250;477
4907;Menino Deus;Chapéu do Sol;0;0;0;0;0;0
4908;Menino Deus;Chácara das Pedras;226;0;112;46;50;176
4909;Menino Deus;Cidade Baixa;11617;900;5383;2784;2100;9517
4910;Menino Deus;Costa e Silva;60;0;28;19;0;60
4911;Menino Deus;Cristal;286;50;49;25;200;86
4912;Menino Deus;Cristo Redentor;59;0;36;10;0;59
4913;Menino Deus;Espírito Santo;100;50;0;0;100;0
4914;Menino Deus;Extrema;50;0;30;18;0;50
4915;Menino Deus;Farrapos;4500;0;2490;1013;0;4500
4916;Menino Deus;Farroupilha;3350;350;1301;741;950;2400
4917;Menino Deus;Floresta;350;150;52;34;250;100
4918;Menino Deus;Glória;394;50;135;58;150;244
4919;Menino Deus;Guarujá;50;0;0;0;50;0
4920;Menino Deus;Higienópolis;52;0;23;9;0;52
4921;Menino Deus;Humaitá;170;0;109;44;0;170
4922;Menino Deus;Hípica;153;0;32;9;100;53
4923;Menino Deus;Independência;803;100;254;149;300;503
4924;Menino Deus;Ipanema;109;50;4;4;100;9
4925;Menino Deus;Jardim Botânico;64;50;7;4;50;14
4926;Menino Deus;Jardim Carvalho;84;0;49;21;0;84
4927;Menino Deus;Jardim Europa;103;0;56;43;0;103
4928;Menino Deus;Jardim Floresta;100;50;25;14;50;50
4929;Menino Deus;Jardim Isabel;100;100;0;0;100;0
4930;Menino Deus;Jardim Itú;100;50;0;0;100;0
4931;Menino Deus;Jardim Leopoldina;33;0;21;9;0;33
4932;Menino Deus;Jardim Lindóia;126;0;42;12;50;76
4933;Menino Deus;Jardim Sabará;0;0;0;0;0;0
4934;Menino Deus;Jardim São Pedro;50;0;0;0;50;0
4935;Menino Deus;Jardim do Salso;150;0;62;22;50;100
4936;Menino Deus;Lageado;150;50;57;35;50;100
4937;Menino Deus;Lami;150;50;34;8;100;50
4938;Menino Deus;Lomba do Pinheiro;105;0;26;17;50;55
4939;Menino Deus;Medianeira;771;300;139;89;500;271
4940;Menino Deus;Menino Deus;5528;1800;421;118;5100;428
4941;Menino Deus;Moinhos de Vento;550;100;171;78;300;250
4942;Menino Deus;Mont'Serrat;115;0;42;16;50;65
4943;Menino Deus;Morro Santana;184;50;50;13;100;84
4944;Menino Deus;Mário Quintana;186;50;57;21;100;86
4945;Menino Deus;Navegantes;150;0;52;35;50;100
4946;Menino Deus;Nonoai;322;0;100;32;150;172
4947;Menino Deus;Parque Santa Fé;176;50;49;24;100;76
4948;Menino Deus;Partenon;283;0;131;56;50;233
4949;Menino Deus;Passo D'Areia;268;50;105;64;50;218
4950;Menino Deus;Passo das Pedras;163;0;64;15;50;113
4951;Menino Deus;Pedra Redonda;200;0;114;57;0;200
4952;Menino Deus;Petrópolis;667;150;216;92;300;367
4953;Menino Deus;Pitinga;50;0;0;0;50;0
4954;Menino Deus;Ponta Grossa;150;50;51;28;50;100
4955;Menino Deus;Praia de Belas;3428;750;1170;708;1200;2228
4956;Menino Deus;Restinga;81;0;37;22;0;81
4957;Menino Deus;Rio Branco;867;150;274;95;550;317
4958;Menino Deus;Rubem Berta;52;50;1;1;50;2
4959;Menino Deus;Santa Cecília;513;150;167;34;400;113
4960;Menino Deus;Santa Maria Goretti;270;0;167;81;0;270
4961;Menino Deus;Santa Rosa de Lima;128;0;21;1;100;28
4962;Menino Deus;Santa Tereza;1495;200;548;199;700;795
4963;Menino Deus;Santana;1014;150;467;199;330;684
4964;Menino Deus;Santo Antônio;605;100;161;85;300;305
4965;Menino Deus;Sarandi;190;0;104;48;0;190
4966;Menino Deus;Serraria;100;0;31;8;50;50
4967;Menino Deus;São Caetano;0;0;0;0;0;0
4968;Menino Deus;São Geraldo;200;50;54;22;100;100
4969;Menino Deus;São José;211;0;35;14;150;61
4970;Menino Deus;São João;200;0;88;48;50;150
4971;Menino Deus;São Sebastião;100;0;62;28;0;100
4972;Menino Deus;Sétimo Céu;50;0;27;9;0;50
4973;Menino Deus;Teresópolis;273;0;133;63;50;223
4974;Menino Deus;Tristeza;151;0;24;16;100;51
4975;Menino Deus;Três Figueiras;250;150;67;23;150;100
